,code,name,year,report_date,divi,shares
0,300355,蒙草生态,2013,2014-04-30,0.8,10.0
1,603333,明星电缆,2013,2014-04-30,0.0,0.0
2,601012,隆基股份,2013,2014-04-30,0.5,0.0
3,300277,海联讯,2013,2014-04-30,0.3,0.0
4,002647,宏磊股份,2013,2014-04-30,0.9,3.0
5,601099,太平洋,2013,2014-04-30,0.2,0.0
6,300269,联建光电,2013,2014-04-30,0.3,0.0
7,601009,南京银行,2013,2014-04-30,4.6,0.0
8,600973,宝胜股份,2013,2014-04-30,0.8,0.0
9,600960,渤海活塞,2013,2014-04-30,0.3,0.0
10,600900,长江电力,2013,2014-04-30,2.8,0.0
11,600401,海润光伏,2013,2014-04-30,0.0,1.6
12,600547,山东黄金,2013,2014-04-30,1.0,0.0
13,600031,三一重工,2013,2014-04-30,1.2,0.0
14,000982,中银绒业,2013,2014-04-30,0.0,3.0
15,000816,智慧农业,2013,2014-04-30,0.1,0.0
16,000752,西藏发展,2013,2014-04-30,0.5,0.0
17,000735,罗牛山,2013,2014-04-30,0.2,0.0
18,000630,铜陵有色,2013,2014-04-30,1.0,0.0
19,600887,伊利股份,2013,2014-04-30,8.0,5.0
20,600832,东方明珠,2013,2014-04-30,0.7,0.0
21,600783,鲁信创投,2013,2014-04-30,1.0,0.0
22,000061,农产品,2013,2014-04-30,0.5,0.0
23,000030,富奥股份,2013,2014-04-30,1.0,0.0
24,600730,中国高科,2013,2014-04-30,1.0,0.0
25,600664,哈药股份,2013,2014-04-30,0.7,0.0
26,600648,外高桥,2013,2014-04-30,1.5,0.0
27,600626,申达股份,2013,2014-04-30,1.0,0.0
28,600567,山鹰纸业,2013,2014-04-30,0.2,0.0
29,600363,联创光电,2013,2014-04-30,0.3,0.0
30,600356,恒丰纸业,2013,2014-04-30,0.9,0.0
31,600322,天房发展,2013,2014-04-30,0.4,0.0
32,600285,羚锐制药,2013,2014-04-30,1.5,5.0
33,600231,凌钢股份,2013,2014-04-30,0.3,0.0
34,600097,开创国际,2013,2014-04-30,2.0,0.0
35,603308,应流股份,2013,2014-04-29,0.8,0.0
36,002558,世纪游轮,2013,2014-04-29,1.0,1.0
37,600998,九州通,2013,2014-04-29,1.0,0.0
38,002655,共达电声,2013,2014-04-29,0.1,5.0
39,601989,中国重工,2013,2014-04-29,0.5,0.0
40,002054,德美化工,2013,2014-04-29,1.2,0.0
41,601677,明泰铝业,2013,2014-04-29,1.0,0.0
42,300167,迪威视讯,2013,2014-04-29,0.0,5.0
43,601169,北京银行,2013,2014-04-29,1.8,2.0
44,600143,金发科技,2013,2014-04-29,1.0,0.0
45,600469,风神股份,2013,2014-04-29,1.0,0.0
46,600490,鹏欣资源,2013,2014-04-29,0.0,7.0
47,000917,电广传媒,2013,2014-04-29,0.4,0.0
48,000883,湖北能源,2013,2014-04-29,1.1,0.0
49,000882,华联股份,2013,2014-04-29,0.2,0.0
50,000738,中航动控,2013,2014-04-29,0.2,0.0
51,000709,河钢股份,2013,2014-04-29,0.2,0.0
52,000601,韶能股份,2013,2014-04-29,0.8,0.0
53,000564,供销大集,2013,2014-04-29,0.3,0.0
54,000506,中润资源,2013,2014-04-29,0.3,0.0
55,600825,新华传媒,2013,2014-04-29,0.2,0.0
56,000422,湖北宜化,2013,2014-04-29,0.1,0.0
57,000415,渤海金控,2013,2014-04-29,1.5,0.0
58,000413,东旭光电,2013,2014-04-29,0.0,40.0
59,000096,广聚能源,2013,2014-04-29,0.2,0.0
60,000032,深桑达A,2013,2014-04-29,0.3,0.0
61,600690,青岛海尔,2013,2014-04-29,4.6,0.0
62,600366,宁波韵升,2013,2014-04-29,1.5,0.0
63,600197,伊力特,2013,2014-04-29,2.3,0.0
64,600191,华资实业,2013,2014-04-29,0.1,0.0
65,600175,美都能源,2013,2014-04-29,0.1,0.5
66,600123,兰花科创,2013,2014-04-29,2.6,0.0
67,600005,武钢股份,2013,2014-04-29,0.2,0.0
68,002721,金一文化,2013,2014-04-28,1.0,0.0
69,002640,跨境通,2013,2014-04-28,0.5,0.0
70,002623,亚玛顿,2013,2014-04-28,0.4,0.0
71,002617,露笑科技,2013,2014-04-28,0.5,0.0
72,002627,宜昌交运,2013,2014-04-28,2.0,0.0
73,300378,鼎捷软件,2013,2014-04-28,3.0,3.0
74,002472,双环传动,2013,2014-04-28,1.0,0.0
75,002440,闰土股份,2013,2014-04-28,3.5,0.0
76,002390,信邦制药,2013,2014-04-28,0.6,10.0
77,601106,中国一重,2013,2014-04-28,0.0,0.0
78,002377,国创高新,2013,2014-04-28,3.0,10.0
79,002495,佳隆股份,2013,2014-04-28,0.9,0.0
80,002256,兆新股份,2013,2014-04-28,0.4,0.0
81,002467,二六三,2013,2014-04-28,4.0,10.0
82,002212,南洋股份,2013,2014-04-28,0.2,0.0
83,002328,新朋股份,2013,2014-04-28,0.3,0.0
84,002161,远望谷,2013,2014-04-28,0.1,0.0
85,002150,通润装备,2013,2014-04-28,1.0,0.0
86,002386,天原集团,2013,2014-04-28,0.5,0.0
87,002154,报喜鸟,2013,2014-04-28,0.5,0.0
88,002263,大东南,2013,2014-04-28,0.0,1.0
89,002203,海亮股份,2013,2014-04-28,1.0,0.0
90,000903,云内动力,2013,2014-04-28,0.7,0.0
91,000668,荣丰控股,2013,2014-04-28,0.1,0.0
92,000600,建投能源,2013,2014-04-28,2.0,0.0
93,600882,广泽股份,2013,2014-04-28,0.3,0.0
94,600838,上海九百,2013,2014-04-28,0.4,0.0
95,600827,百联股份,2013,2014-04-28,2.3,0.0
96,000023,深天地A,2013,2014-04-28,0.4,0.0
97,600705,中航资本,2013,2014-04-28,0.7,0.0
98,600383,金地集团,2013,2014-04-28,1.6,0.0
99,002695,煌上煌,2013,2014-04-26,2.7,0.0
100,300293,蓝英装备,2013,2014-04-26,1.0,5.0
101,002625,龙生股份,2013,2014-04-26,0.6,5.0
102,002551,尚荣医疗,2013,2014-04-26,1.0,3.0
103,002554,惠博普,2013,2014-04-26,0.5,0.0
104,002485,希努尔,2013,2014-04-26,0.4,0.0
105,601208,东材科技,2013,2014-04-26,1.0,0.0
106,002388,新亚制程,2013,2014-04-26,0.1,0.0
107,002375,亚厦股份,2013,2014-04-26,1.3,3.0
108,002333,罗普斯金,2013,2014-04-26,2.0,0.0
109,002317,众生药业,2013,2014-04-26,2.5,0.0
110,002422,科伦药业,2013,2014-04-26,2.5,5.0
111,002529,海源机械,2013,2014-04-26,0.3,0.0
112,002278,神开股份,2013,2014-04-26,1.5,1.0
113,002560,通达股份,2013,2014-04-26,2.0,0.0
114,002443,金洲管道,2013,2014-04-26,1.0,2.0
115,601999,出版传媒,2013,2014-04-26,0.4,0.0
116,002093,国脉科技,2013,2014-04-26,0.1,0.0
117,002098,浔兴股份,2013,2014-04-26,2.0,0.0
118,002069,*ST獐岛,2013,2014-04-26,1.5,0.0
119,002141,贤丰控股,2013,2014-04-26,1.0,0.0
120,601006,大秦铁路,2013,2014-04-26,4.3,0.0
121,002427,尤夫股份,2013,2014-04-26,0.1,0.0
122,002222,福晶科技,2013,2014-04-26,1.0,0.0
123,002142,宁波银行,2013,2014-04-26,4.0,0.0
124,002116,中国海诚,2013,2014-04-26,2.7,5.0
125,002038,双鹭药业,2013,2014-04-26,2.0,0.0
126,600479,千金药业,2013,2014-04-26,1.8,0.0
127,600387,海越股份,2013,2014-04-26,0.6,0.0
128,600546,*ST山煤,2013,2014-04-26,0.5,0.0
129,000967,盈峰环境,2013,2014-04-26,0.4,0.0
130,000923,河北宣工,2013,2014-04-26,0.1,0.0
131,000869,张裕A,2013,2014-04-26,5.0,0.0
132,000825,太钢不锈,2013,2014-04-26,0.3,0.0
133,000810,创维数字,2013,2014-04-26,0.2,0.0
134,000700,模塑科技,2013,2014-04-26,0.3,0.0
135,000650,仁和药业,2013,2014-04-26,1.0,0.0
136,000589,黔轮胎A,2013,2014-04-26,0.3,0.0
137,000534,万泽股份,2013,2014-04-26,1.0,0.0
138,600881,亚泰集团,2013,2014-04-26,1.0,0.0
139,600854,春兰股份,2013,2014-04-26,0.2,0.0
140,000009,中国宝安,2013,2014-04-26,0.3,2.0
141,600272,开开实业,2013,2014-04-26,0.4,0.0
142,600891,秋林集团,2013,2014-04-26,0.4,0.0
143,600638,新黄浦,2013,2014-04-26,2.3,0.0
144,600614,鹏起科技,2013,2014-04-26,0.2,0.0
145,600592,龙溪股份,2013,2014-04-26,1.0,0.0
146,600561,江西长运,2013,2014-04-26,1.8,0.0
147,600239,云南城投,2013,2014-04-26,1.2,0.0
148,600208,新湖中宝,2013,2014-04-26,0.6,0.0
149,600185,格力地产,2013,2014-04-26,2.0,0.0
150,600112,天成控股,2013,2014-04-26,0.1,0.0
151,300377,赢时胜,2013,2014-04-25,2.0,0.0
152,002711,欧浦智网,2013,2014-04-25,2.8,0.0
153,002685,华东重机,2013,2014-04-25,0.3,0.0
154,300315,掌趣科技,2013,2014-04-25,0.6,6.0
155,300308,中际装备,2013,2014-04-25,0.2,0.0
156,002676,顺威股份,2013,2014-04-25,0.7,0.0
157,300332,天壕环境,2013,2014-04-25,0.8,0.0
158,002666,德联集团,2013,2014-04-25,1.5,0.0
159,603077,和邦生物,2013,2014-04-25,0.4,0.0
160,300297,蓝盾股份,2013,2014-04-25,0.2,0.0
161,002646,青青稞酒,2013,2014-04-25,3.0,0.0
162,300279,和晶科技,2013,2014-04-25,0.5,0.0
163,603001,奥康国际,2013,2014-04-25,2.2,0.0
164,300276,三丰智能,2013,2014-04-25,0.2,10.0
165,300270,中威电子,2013,2014-04-25,0.2,0.0
166,300260,新莱应材,2013,2014-04-25,0.2,0.0
167,002620,瑞和股份,2013,2014-04-25,1.0,0.0
168,300217,东方电热,2013,2014-04-25,1.5,0.0
169,300187,永清环保,2013,2014-04-25,0.3,0.0
170,002696,百洋股份,2013,2014-04-25,2.0,10.0
171,300183,东软载波,2013,2014-04-25,5.0,0.0
172,300175,朗源股份,2013,2014-04-25,0.1,0.0
173,300157,恒泰艾普,2013,2014-04-25,0.4,5.0
174,002482,广田集团,2013,2014-04-25,1.5,0.0
175,300128,锦富技术,2013,2014-04-25,0.5,0.0
176,002619,巨龙管业,2013,2014-04-25,6.0,0.0
177,300109,新开源,2013,2014-04-25,0.6,0.0
178,300061,康耐特,2013,2014-04-25,0.3,6.0
179,300059,东方财富,2013,2014-04-25,0.2,8.0
180,601188,龙江交通,2013,2014-04-25,0.6,0.0
181,300057,万顺股份,2013,2014-04-25,0.8,0.0
182,601225,陕西煤业,2013,2014-04-25,1.2,0.0
183,002384,东山精密,2013,2014-04-25,0.2,10.0
184,002549,凯美特气,2013,2014-04-25,0.0,5.0
185,002345,潮宏基,2013,2014-04-25,1.5,0.0
186,300025,华星创业,2013,2014-04-25,0.5,0.0
187,300020,银江股份,2013,2014-04-25,0.5,0.0
188,002325,洪涛股份,2013,2014-04-25,0.5,0.0
189,002301,齐心集团,2013,2014-04-25,0.2,0.0
190,300171,东富龙,2013,2014-04-25,5.0,5.0
191,002478,常宝股份,2013,2014-04-25,2.0,0.0
192,002556,辉隆股份,2013,2014-04-25,1.0,0.0
193,300445,康斯特,2013,2014-04-25,2.0,0.0
194,300344,太空板业,2013,2014-04-25,0.3,5.0
195,002293,罗莱生活,2013,2014-04-25,3.5,0.0
196,002286,保龄宝,2013,2014-04-25,0.5,10.0
197,002269,美邦服饰,2013,2014-04-25,2.8,0.0
198,002204,大连重工,2013,2014-04-25,0.5,0.0
199,300161,华中数控,2013,2014-04-25,0.3,5.0
200,002177,御银股份,2013,2014-04-25,0.1,0.0
201,002157,正邦科技,2013,2014-04-25,0.4,0.0
202,002705,新宝股份,2013,2014-04-25,2.0,0.0
203,002250,联化科技,2013,2014-04-25,1.2,5.0
204,002112,三变科技,2013,2014-04-25,0.1,0.0
205,002104,恒宝股份,2013,2014-04-25,1.5,6.0
206,002076,雪莱特,2013,2014-04-25,0.5,0.0
207,002184,海得控制,2013,2014-04-25,1.0,0.0
208,002463,沪电股份,2013,2014-04-25,1.0,2.0
209,300189,神农基因,2013,2014-04-25,0.5,6.0
210,002343,慈文传媒,2013,2014-04-25,2.5,0.0
211,002600,江粉磁材,2013,2014-04-25,1.0,0.0
212,002267,陕天然气,2013,2014-04-25,1.5,0.0
213,002110,三钢闽光,2013,2014-04-25,0.1,0.0
214,300139,晓程科技,2013,2014-04-25,1.0,0.0
215,002673,西部证券,2013,2014-04-25,0.6,0.0
216,002048,宁波华翔,2013,2014-04-25,0.8,0.0
217,002044,美年健康,2013,2014-04-25,0.5,0.0
218,600997,开滦股份,2013,2014-04-25,0.6,0.0
219,600993,马应龙,2013,2014-04-25,1.7,0.0
220,600990,四创电子,2013,2014-04-25,0.4,0.0
221,600348,阳泉煤业,2013,2014-04-25,1.2,0.0
222,600513,联环药业,2013,2014-04-25,0.8,0.0
223,000798,中水渔业,2013,2014-04-25,0.6,0.0
224,000733,振华科技,2013,2014-04-25,0.2,0.0
225,000723,美锦能源,2013,2014-04-25,0.2,0.0
226,000718,苏宁环球,2013,2014-04-25,1.0,0.0
227,000716,黑芝麻,2013,2014-04-25,0.5,0.0
228,000651,格力电器,2013,2014-04-25,15.0,0.0
229,000637,茂化实华,2013,2014-04-25,0.7,0.0
230,000620,新华联,2013,2014-04-25,1.0,0.0
231,000541,佛山照明,2013,2014-04-25,1.6,0.0
232,000523,广州浪奇,2013,2014-04-25,0.2,0.0
233,600869,智慧能源,2013,2014-04-25,1.0,0.0
234,600863,内蒙华电,2013,2014-04-25,3.0,5.0
235,600797,浙大网新,2013,2014-04-25,0.1,0.0
236,600897,厦门空港,2013,2014-04-25,4.5,0.0
237,600719,大连热电,2013,2014-04-25,0.1,0.0
238,600684,珠江实业,2013,2014-04-25,0.6,5.0
239,600683,京投发展,2013,2014-04-25,0.3,0.0
240,600674,川投能源,2013,2014-04-25,0.7,0.0
241,600643,爱建集团,2013,2014-04-25,0.6,0.0
242,600612,老凤祥,2013,2014-04-25,8.6,0.0
243,600399,抚顺特钢,2013,2014-04-25,0.2,0.0
244,600351,亚宝药业,2013,2014-04-25,0.6,0.0
245,600317,营口港,2013,2014-04-25,2.0,20.0
246,600260,凯乐科技,2013,2014-04-25,0.5,0.0
247,600215,长春经开,2013,2014-04-25,0.1,0.0
248,600108,亚盛集团,2013,2014-04-25,0.2,0.0
249,600060,海信电器,2013,2014-04-25,3.7,0.0
250,300346,南大光电,2013,2014-04-24,2.0,0.0
251,300299,富春通信,2013,2014-04-24,0.1,5.0
252,002670,国盛金控,2013,2014-04-24,3.0,0.0
253,300326,凯利泰,2013,2014-04-24,2.6,10.0
254,002650,加加食品,2013,2014-04-24,6.0,10.0
255,300287,飞利信,2013,2014-04-24,1.1,10.0
256,002638,勤上股份,2013,2014-04-24,0.2,0.0
257,002639,雪人股份,2013,2014-04-24,0.7,0.0
258,300243,瑞丰高材,2013,2014-04-24,0.0,10.0
259,002577,雷柏科技,2013,2014-04-24,1.1,0.0
260,300220,金运激光,2013,2014-04-24,0.2,0.0
261,002543,万和电气,2013,2014-04-24,1.5,1.0
262,300170,汉得信息,2013,2014-04-24,1.5,10.0
263,002536,西泵股份,2013,2014-04-24,2.0,0.0
264,002528,英飞拓,2013,2014-04-24,2.0,3.0
265,002477,雏鹰农牧,2013,2014-04-24,0.3,0.0
266,300055,万邦达,2013,2014-04-24,1.5,0.0
267,300252,金信诺,2013,2014-04-24,0.5,0.0
268,300038,梅泰诺,2013,2014-04-24,0.4,0.0
269,601668,中国建筑,2013,2014-04-24,1.4,0.0
270,002273,水晶光电,2013,2014-04-24,1.0,0.0
271,002454,松芝股份,2013,2014-04-24,3.0,3.0
272,002190,成飞集成,2013,2014-04-24,0.5,0.0
273,002216,三全食品,2013,2014-04-24,0.5,0.0
274,002393,力生制药,2013,2014-04-24,6.0,0.0
275,000761,本钢板材,2013,2014-04-24,0.5,0.0
276,001696,宗申动力,2013,2014-04-24,0.3,0.0
277,000539,粤电力A,2013,2014-04-24,2.0,0.0
278,000530,大冷股份,2013,2014-04-24,1.5,0.0
279,600559,老白干酒,2013,2014-04-24,1.0,0.0
280,600148,长春一东,2013,2014-04-24,0.6,0.0
281,600098,广州发展,2013,2014-04-24,1.5,0.0
282,002719,麦趣尔,2013,2014-04-23,1.2,0.0
283,300328,宜安科技,2013,2014-04-23,1.0,0.0
284,002679,福建金森,2013,2014-04-23,1.0,0.0
285,300316,晶盛机电,2013,2014-04-23,1.0,5.0
286,300302,同有科技,2013,2014-04-23,0.5,8.0
287,002667,鞍重股份,2013,2014-04-23,0.8,0.0
