,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
232,300422,博世科,0.49,39.89,,11.84,,6267.89,45.79,10派0.6转15,03-10
233,002195,二三四五,0.33,-31.25,,10.22,,63496.56,52.2,10派0.5转7,03-10
234,300024,机器人,0.26,-56.12,,7.64,,41077.36,4.04,,03-10
235,300386,飞天诚信,0.29,-67.05,,7.81,,11958.96,-34.86,10派1,03-10
236,000026,飞亚达A,0.25,-18.62,,4.74,,11066.27,-9.07,10派1,03-10
237,002683,宏大爆破,0.09,-50.0,,2.49,,6263.27,-38.24,10派0.5,03-10
238,600495,晋西车轴,0.02,-75.0,,0.87,,2694.31,-73.27,,03-10
239,603600,永艺股份,1.2,29.03,,20.61,,12022.41,31.83,10派6转15,03-10
240,600502,安徽水利,0.34,-29.17,,11.14,,30564.2,19.45,,03-10
241,300024,机器人,0.26,-56.12,,7.64,,41077.36,4.04,,03-10
242,300386,飞天诚信,0.29,-67.05,,7.81,,11958.96,-34.86,,03-10
243,000026,飞亚达A,0.25,-18.62,,4.74,,11066.27,-9.07,10派1,03-10
244,002683,宏大爆破,0.09,-50.0,,2.49,,6263.27,-38.24,10派0.5,03-10
245,603600,永艺股份,1.2,29.03,,20.61,,12022.41,31.83,,03-10
246,600495,晋西车轴,0.02,-75.0,,0.87,,2694.31,-73.27,,03-10
247,002815,崇达技术,1.01,20.08,,27.48,,37575.34,24.88,,03-10
248,600721,百花村,0.49,-130.41,,17.38,,13913.42,-134.27,,03-10
249,300023,宝德股份,0.2,-52.38,,6.2,,6285.02,17.25,,03-10
250,300476,胜宏科技,0.62,-36.73,,17.4,,23207.12,83.4,,03-10
251,000935,四川双马,0.11,-168.75,,3.16,,8453.89,-174.34,,03-10
252,002677,浙江美大,0.32,-17.95,,18.5,,20265.61,30.21,10派3.1,03-10
253,002775,文科园林,0.58,-37.01,,11.91,,13957.06,44.0,,03-10
254,600062,华润双鹤,0.99,8.03,,11.15,,71421.09,8.04,10派0.99送2,03-10
255,600187,国中水务,0.01,-113.7,,0.63,,1618.9,-113.73,,03-10
256,600356,恒丰纸业,0.32,3.23,,4.81,,9467.0,7.62,10派0.96,03-10
257,600641,万业企业,0.89,239.76,,17.77,,71842.21,239.72,10派2.7,03-10
258,300221,银禧科技,0.38,280.0,,18.48,,15299.3,280.66,10派1,03-10
259,000757,浩物股份,0.06,100.0,,4.7,,2631.98,75.07,,03-10
260,002575,群兴玩具,0.02,-29.77,,1.42,,1276.43,-29.81,,03-10
261,000795,英洛华,0.03,-121.43,,2.03,,3458.08,-159.67,,03-10
262,002363,隆基机械,0.16,-15.79,,3.42,,6015.6,8.33,10派0.2,03-10
263,000423,东阿阿胶,2.83,13.99,,24.1,,185247.35,14.0,10派9,03-10
264,600711,盛屯矿业,0.13,36.96,,4.81,,18856.49,36.19,10派0.2,03-10
265,600727,鲁北化工,0.09,12.5,,2.82,,3015.84,8.8,,03-10
266,300595,欧普康视,2.24,28.79,,38.56,,11403.8,28.56,10派3.5送8,03-10
267,000558,莱茵体育,0.03,-107.14,,1.95,,2519.22,-107.03,10转5,03-10
268,002740,爱迪尔,0.19,-72.46,,5.89,,5779.58,-14.22,10派0.3,03-10
269,000418,小天鹅A,1.86,28.28,,21.14,,117505.49,27.84,10派7.5,03-09
270,002695,煌上煌,0.18,-62.5,,5.66,,8820.01,44.87,10派0.1,03-09
271,600868,梅雁吉祥,0.04,245.19,,3.15,,6820.67,245.03,10派0.15,03-09
272,000062,深圳华强,0.59,6.26,,11.24,,42586.09,13.39,10派2,03-09
273,002281,光迅科技,1.36,17.24,,10.48,,28502.13,17.17,10派5转20,03-09
274,300450,先导智能,0.71,-59.09,,35.56,,29065.21,99.68,10派1.3,03-09
275,002355,兴民智通,0.1,100.0,,2.54,,5081.63,86.09,10派0.1,03-09
276,002578,闽发铝业,0.04,0.0,,1.8,,1767.26,-7.34,10转10,03-09
277,600382,广东明珠,0.5,8.7,,6.14,,17720.27,12.74,10派0.35,03-09
278,002372,伟星新材,0.88,4.76,,26.15,,67070.35,38.46,10派6转3,03-09
279,002526,山东矿机,0.02,-103.99,,0.63,,1068.74,-103.99,,03-09
280,002086,东方海洋,0.11,-43.77,,2.71,,7661.71,53.36,,03-09
281,000999,华润三九,1.22,-4.69,,14.78,,119784.06,-4.11,10派1.6,03-09
282,603955,大千生态,1.07,15.55,10.53,10.49,1.11,6966.36,15.55,,03-09
283,000963,华东医药,3.0,18.58,,22.19,,144659.17,31.88,10派13.5转10,03-09
284,000043,中航地产,0.24,-59.77,,4.02,,16139.09,-59.77,10派0.7,03-09
285,300423,鲁亿通,0.23,-55.77,,5.52,,2476.46,-43.73,10派0.5,03-08
286,600725,ST云维,2.48,-158.77,,,,154456.34,-159.4,,03-08
287,002562,兄弟科技,0.32,-15.79,,9.84,,16766.84,103.87,10派1,03-08
288,002829,星网宇达,1.29,10.26,,20.34,,7332.61,9.9,10派2转10,03-08
289,300305,裕兴股份,0.25,-56.05,,5.31,,7224.31,-11.95,10派0.6,03-08
290,300482,万孚生物,0.82,-49.69,,18.79,,14498.67,15.66,10派1.5,03-08
291,002662,京威股份,0.85,41.67,,14.08,,63545.18,40.12,10派3.5转10,03-08
292,600666,奥瑞德,0.61,22.0,,19.82,,46531.88,54.79,10转6,03-08
293,002553,南方轴承,0.21,10.83,,10.72,,7228.0,10.82,10派2,03-08
294,300501,海顺新材,1.26,-14.29,,12.74,,6460.35,9.93,10派5转2.6,03-08
295,002407,多氟多,0.82,382.35,,22.37,,51712.24,1219.48,10派1.5,03-08
296,002176,江特电机,0.14,366.67,,5.88,,19729.7,400.91,10派0.14,03-07
297,002544,杰赛科技,0.21,0.91,,8.31,,10644.69,-0.8,10派0.3,03-07
298,600577,精达股份,0.11,57.14,,7.83,,22391.93,72.45,10派0.8,03-07
299,000509,华塑控股,-0.09,-536.87,,-301.92,,-7136.68,-537.51,,03-07
300,000563,陕国投A,0.17,-54.38,,6.79,,51523.76,13.5,10派0.2,03-07
301,600269,赣粤高速,0.44,46.67,,7.71,,103748.4,45.69,,03-07
302,300447,全信股份,0.56,-42.02,,15.02,,9090.5,26.66,,03-07
303,002751,易尚展示,0.11,-64.52,,3.44,,1511.65,-61.69,10派0.25,03-07
304,300169,天晟新材,0.06,-22.39,,1.46,,1819.18,-22.42,,03-07
305,002478,常宝股份,0.27,-48.08,,3.69,,10969.62,-46.77,10派10转10,03-07
306,603656,泰禾光电,1.47,11.36,6.77,,1.44,8365.96,11.36,,03-07
307,002233,塔牌集团,0.51,19.23,,10.1,,45423.02,19.22,10派2.1,03-07
308,600230,沧州大化,1.26,-160.83,,28.11,,37106.39,-160.83,,03-07
309,600845,宝信软件,0.43,-49.35,,8.36,,33565.9,7.45,,03-07
310,000962,*ST东钽,0.07,-104.55,,1.98,,2900.49,-104.55,,03-07
311,002655,共达电声,0.05,0.0,,2.82,,1800.81,-6.3,,03-07
312,300444,双杰电气,0.35,-9.67,,11.43,,9696.18,7.55,,03-07
313,000862,银星能源,0.02,-109.26,,0.7,,1103.02,-109.42,,03-07
314,002544,杰赛科技,0.21,0.91,,8.31,,10644.69,-0.8,10派0.3,03-07
315,600577,精达股份,0.11,57.14,,7.83,,22391.93,72.45,,03-07
316,002176,江特电机,0.14,366.67,,5.88,,19729.7,400.91,10派0.14,03-07
317,000509,华塑控股,-0.09,-536.87,,-301.92,,-7136.68,-537.51,,03-07
318,300116,坚瑞沃能,0.57,706.22,,12.79,,42455.15,1100.42,10派0.1转10,03-07
319,300059,东方财富,0.21,-81.1,,6.6,,71376.88,-61.39,10派0.4转2,03-06
320,300149,量子高科,0.15,7.14,,8.74,,6498.1,9.27,10派0.5,03-06
321,603089,正裕工业,1.1,30.95,,24.21,,8820.15,31.3,10派3,03-06
