,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
895,000861,海印股份,0.09,-65.38,,6.69,,19592.42,-30.59,,04-27
896,002617,露笑科技,0.23,-204.55,,8.85,,8320.39,-312.59,,04-27
897,002392,北京利尔,-0.04,-111.38,,-1.59,,-4633.78,-122.84,,04-27
898,600429,三元股份,0.06,-6.31,,1.6,,7873.4,47.77,,04-27
899,600821,津劝业,0.01,-66.67,,0.85,,509.5,-51.81,,04-27
900,300326,凯利泰,0.34,-11.68,,10.91,,12064.81,93.87,,04-27
901,300342,天银机电,0.55,19.57,,13.34,,10960.29,20.43,,04-27
902,000680,山推股份,-0.71,-1986.63,,-24.08,,-87552.18,-1985.63,,04-27
903,000939,凯迪生态,0.28,27.27,,5.64,,38857.92,89.29,,04-27
904,000686,东北证券,1.34,148.15,,26.21,-2.0,263005.89,148.11,10派2,04-27
905,600815,*ST厦工,-1.04,-10500.0,,-27.97,,-99978.19,-9804.89,,04-27
906,603339,四方冷链,0.81,-8.99,4.62,19.11,1.11,12571.0,-8.95,,04-27
907,000166,申万宏源,0.82,60.78,,27.41,,1215418.79,254.59,10派1.5,04-27
908,000990,诚志股份,0.31,36.24,,5.1,,12107.85,65.35,10派0.3,04-27
909,002327,富安娜,0.47,-47.78,,16.33,,40122.54,6.55,,04-27
910,002054,德美化工,0.73,143.33,,16.67,,30586.72,219.38,,04-27
911,000008,神州高铁,0.08,160.0,,7.6,,18567.15,2290.28,,04-27
912,603225,新凤鸣,0.58,3.57,4.55,13.56,1.32,30448.39,4.49,,04-27
913,000959,首钢股份,-0.21,-1921.19,,-4.84,,-113662.11,-1914.42,,04-27
914,600060,海信电器,1.14,6.36,,13.11,,148878.24,6.34,10派3.4,04-27
915,600580,卧龙电气,0.32,-19.18,,9.31,,36026.34,-19.18,10派0.7,04-27
916,000408,藏格控股,-0.24,7.72,,-56.22,,-5952.28,7.74,,04-27
917,002048,宁波华翔,0.3,-69.7,,3.8,,16049.4,-69.38,10派1,04-27
918,300461,田中精机,0.37,-27.45,,8.53,,2201.24,-14.42,,04-27
919,000886,海南高速,-0.23,-549.02,,-8.63,,-22678.35,-549.6,,04-27
920,600698,湖南天雁,-0.05,-426.35,,-6.95,,-4691.47,-426.64,,04-27
921,000558,莱茵体育,-0.42,-800.0,,-24.43,,-35838.56,-933.42,,04-27
922,000601,韶能股份,0.26,8.33,,7.25,,28117.47,7.43,10派1.5,04-27
923,600573,惠泉啤酒,0.09,-30.77,,2.11,,2301.55,-29.08,10派0.3,04-27
924,600596,新安股份,-0.39,-636.61,,-6.46,,-26681.69,-636.69,10派0.5,04-27
925,000420,吉林化纤,0.02,-59.88,,1.44,,1438.16,-29.43,,04-27
926,601169,北京银行,1.33,-10.14,8.81,16.26,2.87,1683900.0,7.78,,04-27
927,601368,绿城水务,0.36,-10.4,,11.59,,23690.33,0.79,,04-27
928,000657,中钨高新,-0.82,-2444.86,,-16.03,,-51590.75,-2443.95,,04-27
929,000678,襄阳轴承,-0.18,-1900.0,,-7.72,,-7888.47,-1347.25,,04-27
930,300179,四方达,0.1,-42.88,,6.37,,4612.7,23.14,,04-27
931,000835,长城动漫,0.06,207.69,1.13,2.78,,1838.65,209.54,,04-27
932,601003,柳钢股份,-0.46,-805.32,,-23.44,,-118943.94,-804.95,,04-27
933,300055,万邦达,0.39,-51.84,,10.56,,29001.69,51.16,,04-27
934,601908,京运通,0.13,0.0,,4.59,,22454.3,95.29,,04-27
935,603999,读者传媒,0.56,-28.21,,9.86,,10156.02,-28.07,,04-27
936,300270,中威电子,0.16,-54.29,,7.72,,4257.07,1.53,,04-27
937,600250,南纺股份,-0.17,-383.33,,-12.21,,-4359.2,-373.94,,04-27
938,002036,联创电子,0.45,650.0,,17.44,,16189.85,1157.55,10派0.306862,04-27
939,000544,中原环保,0.38,52.0,,10.95,,10226.66,54.55,10派0.4,04-27
940,000587,金洲慈航,0.46,76.92,,12.16,,29763.11,108.98,,04-27
941,300082,奥克股份,-0.31,-214.81,,-7.66,,-21016.95,-328.78,,04-27
942,600485,信威集团,0.65,-3.45,,16.86,,190125.82,4.9,10派0.074,04-27
943,600201,生物股份,0.85,-40.97,,26.07,,47972.77,18.65,10派4,04-27
944,600637,东方明珠,1.53,117.38,,14.49,,290671.73,270.06,10派2.3,04-27
945,000918,嘉凯城,-1.3,-6290.48,,-74.38,,-234344.28,-6252.24,,04-27
946,600376,首开股份,0.89,21.47,,13.12,,208349.28,26.44,,04-27
947,603009,北特科技,0.43,-10.42,,10.27,,4643.43,5.31,,04-27
948,000036,华联控股,0.06,101.63,,3.48,,6930.59,101.61,,04-27
949,600817,*ST宏盛,-0.08,-20.0,,-13.22,,-1341.8,-18.04,,04-27
950,000005,世纪星源,-0.06,-226.27,,-8.07,,-5523.93,-227.98,,04-27
951,300274,阳光电源,0.65,51.16,,16.35,,42540.2,50.17,,04-27
952,000010,美丽生态,0.05,-142.74,,4.05,,3344.36,-144.86,,04-27
953,000403,ST生化,0.28,-37.78,,16.8,,7756.3,-36.69,,04-27
954,300252,金信诺,0.34,-33.33,,17.94,,13853.66,66.14,,04-26
955,002259,升达林业,0.02,-12.5,,1.61,,1370.05,-10.84,,04-26
956,601208,东材科技,0.1,-62.96,,2.76,,6110.56,-63.07,,04-26
957,002002,鸿达兴业,0.57,40.77,,15.28,,51908.51,49.57,10派2.02749送5.06872转10.1374,04-26
958,300091,金通灵,0.16,138.81,,4.03,,3327.4,138.11,,04-26
959,600398,海澜之家,0.66,22.22,,40.02,,295313.17,24.35,10派3.3,04-26
960,300123,太阳鸟,0.05,-37.5,,1.46,,1348.39,-39.06,,04-26
961,603015,弘讯科技,0.35,-44.44,,6.99,,6706.65,-28.54,,04-26
962,300446,乐凯新材,1.75,4.79,,28.49,,9871.9,28.38,10派6转10,04-26
963,002098,浔兴股份,0.23,-53.56,,10.1,,7196.83,-7.97,10派0.8,04-26
964,300463,迈克生物,1.47,-3.29,,17.18,,25104.36,10.98,10派2.7转20,04-26
965,300155,安居宝,0.06,-73.91,,3.12,,3516.27,-57.51,,04-26
966,600103,青山纸业,-0.14,-634.88,,-12.52,,-14651.58,-635.71,,04-26
967,600137,浪莎股份,-0.21,-1165.0,,-4.59,,-2068.31,-1155.97,,04-26
968,300220,金运激光,-0.12,-237.85,,-5.22,,-1486.8,-318.98,,04-26
969,000048,康达尔,0.52,79.31,,33.05,,20398.44,79.25,10派1.066,04-26
970,000078,海王生物,0.65,1896.31,,28.16,,47473.21,1895.38,10转15,04-26
971,300273,和佳股份,0.14,-64.1,,6.37,,10581.89,-52.57,,04-26
972,300305,裕兴股份,0.57,22.43,,6.4,,8204.37,22.64,,04-26
973,300321,同大股份,0.78,18.8,,6.28,,3459.34,18.81,,04-26
974,300337,银邦股份,-0.23,-251.53,,-11.49,,-18679.03,-435.82,,04-26
975,601566,九牧王,0.7,14.75,,9.37,,40425.08,15.33,,04-26
976,601789,宁波建工,0.39,3.87,,8.41,,19100.49,3.86,,04-26
977,002071,长城影视,0.44,2.33,,22.28,,23193.37,15.67,,04-26
978,603001,奥康国际,0.97,51.09,,9.79,,39022.78,51.1,,04-26
979,002749,国光股份,1.88,-8.82,,19.02,,13381.39,8.28,,04-26
980,600891,秋林集团,0.42,200.0,,10.5,,23354.17,416.8,10派0.8,04-26
981,002183,怡亚通,0.48,50.0,,11.44,,49243.34,57.69,10派2.5转10,04-26
982,000830,鲁西化工,0.18,-28.0,,3.91,,28931.38,-19.87,,04-26
983,002526,山东矿机,-0.5,-10328.57,,-14.73,,-26765.46,-10299.18,,04-26
984,000422,湖北宜化,0.04,11.43,,0.58,,3539.6,14.08,10派0.1,04-26
985,300004,南风股份,0.09,-82.0,,1.47,,4444.42,-59.12,,04-26
986,000566,海南海药,0.36,9.09,,9.25,,19527.13,19.96,10转10,04-26
987,600792,云煤能源,-0.7,-1850.0,,-22.57,,-69684.77,-1938.99,,04-26
988,600809,山西汾酒,0.6,46.34,,12.52,,52060.29,46.34,10派3.2,04-26
989,600863,内蒙华电,0.12,-47.83,,6.68,,69914.65,-48.69,10派0.6,04-26
990,603116,红蜻蜓,0.79,-15.96,,13.0,,30000.95,-8.43,,04-26
991,002493,荣盛石化,0.16,-151.61,,5.25,,35212.33,-201.44,,04-26
992,603309,维力医疗,0.48,-46.67,,13.1,,9132.49,34.66,,04-26
993,603567,珍宝岛,1.45,9.19,,18.01,,58530.5,22.63,,04-26
994,002611,东方精工,0.11,-54.17,,7.2,,6483.82,-22.91,,04-26
995,000983,西山煤电,0.04,-48.33,,0.88,,14104.77,-48.37,10派0.02,04-26
996,002627,宜昌交运,0.36,-24.52,,5.25,,4781.27,-24.51,,04-26
997,300364,中文在线,0.27,-47.84,,6.57,,3125.47,-32.3,,04-26
998,002659,中泰桥梁,0.01,-75.0,,0.47,,286.38,-77.88,,04-26
999,002065,东华软件,0.74,5.75,,15.28,,114187.84,9.94,10派1.5,04-26
1000,002386,天原集团,0.02,-80.68,,0.41,,1636.16,-73.01,,04-26
1001,300445,康斯特,0.55,-52.08,,14.27,,4266.6,22.46,10派0.9转10,04-26
1002,002097,山河智能,-0.04,-370.63,,-1.22,,-2924.0,-547.4,,04-26
1003,600476,湘邮科技,-0.25,-644.44,,-18.74,,-3952.98,-647.79,,04-26
1004,300154,瑞凌股份,0.18,-64.0,,5.36,,8144.01,-27.46,,04-26
1005,300478,杭州高新,0.7,-23.91,,11.24,,4111.43,-10.91,,04-26
1006,600851,海欣股份,0.13,-45.89,,3.17,,15743.01,-45.89,10派0.7,04-26
1007,002129,中环股份,0.09,-39.48,,2.92,,20207.69,52.96,10派0.2,04-26
1008,600550,保变电气,0.06,20.41,,14.92,,9065.11,33.89,,04-26
1009,000070,特发信息,0.33,63.29,,8.03,,9194.19,65.4,10派0.3,04-26
1010,300272,开能环保,0.23,-8.23,,13.4,,7601.26,18.33,,04-26
1011,300288,朗玛信息,0.29,-12.12,,10.59,,9839.86,183.16,,04-26
1012,002263,大东南,0.02,0.0,,0.54,,1530.25,32.19,10派0.3转10,04-26
1013,300030,阳普医疗,0.13,-27.78,,5.09,,3983.52,-24.92,,04-26
1014,300063,天龙集团,0.22,2700.0,,5.16,,4655.67,2898.58,,04-26
1015,002038,双鹭药业,0.84,-44.76,,17.04,,57504.91,-17.27,10派2,04-26
1016,002070,*ST众和,-0.23,-1200.48,,-18.95,,-14682.11,-1200.3,,04-26
1017,300483,沃施股份,0.43,-40.28,,7.53,,2319.12,-30.17,,04-26
1018,002766,索菱股份,0.41,-12.77,,8.42,,6526.36,1.17,,04-26
1019,600123,兰花科创,0.01,-79.49,,0.14,,1372.55,-79.45,10派1,04-26
1020,601098,中南传媒,0.94,14.63,,15.64,,169508.51,15.41,,04-26
1021,002244,滨江集团,0.37,-39.34,,12.02,,100286.28,20.97,10派0.33,04-26
1022,300302,同有科技,0.34,41.67,,12.27,,6589.69,154.12,,04-26
1023,300405,科隆股份,-0.42,-159.46,,-4.77,,-2869.19,-175.11,,04-26
1024,600462,九有股份,-0.07,-1736.59,,-11.83,,-3579.77,-1726.45,,04-26
1025,300178,腾邦国际,0.27,-48.72,,11.16,,14551.44,12.06,,04-26
1026,002458,益生股份,-1.43,-1887.5,,-78.41,,-40063.56,-1804.1,,04-26
1027,002506,协鑫集成,0.25,-76.64,,99.27,,63850.22,-76.3,,04-26
1028,002217,合力泰,0.19,26.67,,8.7,,21810.58,48.15,10派0.16,04-26
1029,300275,梅安森,-0.4,-322.22,,-10.69,,-6643.19,-322.2,,04-26
1030,002266,浙富控股,0.04,-42.86,,2.46,,7094.86,-29.9,10派0.1,04-26
1031,300001,特锐德,0.16,-60.0,,9.06,,14560.98,-8.47,,04-26
1032,300323,华灿光电,-0.14,-170.0,,-5.58,,-9596.39,-205.56,,04-26
1033,002314,南山控股,0.12,-113.79,,4.5,,22192.81,-143.88,10派1.88,04-26
1034,600758,红阳能源,-0.43,-816.67,,-10.24,,-46536.67,-3702.67,,04-26
1035,002705,新宝股份,0.64,31.0,,12.51,,28352.18,32.89,10派3转3,04-26
1036,002399,海普瑞,0.72,71.47,,6.8,,57977.67,71.39,10派6,04-26
1037,300459,金科文化,0.19,-58.7,,9.06,,4847.77,33.99,,04-26
1038,603088,宁波精达,0.27,-54.24,,4.86,,2190.73,-41.47,,04-26
1039,300183,东软载波,0.62,-44.18,,13.47,,27599.21,12.52,,04-26
1040,002142,宁波银行,1.68,-11.11,10.3,17.68,5.02,654433.3,16.29,10派4.5,04-26
1041,600882,广泽股份,-0.69,-337.93,,-22.63,,-27491.06,-341.48,,04-26
1042,002511,中顺洁柔,0.18,5.88,,3.69,,8819.61,30.66,,04-26
1043,300264,佳创视讯,0.03,-62.5,,1.17,,716.69,-62.04,10转8,04-26
1044,300280,南通锻压,0.05,107.17,,1.0,,628.11,107.43,,04-26
1045,600262,北方股份,-0.95,-230.14,,-14.53,,-16200.05,-229.96,,04-26
1046,601188,龙江交通,0.21,-8.74,,7.94,,27605.73,-8.75,,04-26
1047,300022,吉峰农机,0.04,-103.24,,12.23,,1269.14,-103.28,,04-26
1048,002319,乐通股份,0.01,-66.67,,0.43,,258.52,-52.69,10派0.05,04-26
1049,002656,摩登大道,0.05,-28.57,,0.84,,1021.71,-31.54,,04-26
1050,002351,漫步者,0.34,9.68,,5.98,,10076.46,8.94,10派2转10,04-26
1051,300399,京天利,0.22,-61.4,,7.83,,3400.23,-8.92,,04-26
1052,600025,华能水电,0.14,-53.33,,7.53,0.72,228731.11,-49.77,,04-26
1053,002711,欧浦智网,0.49,-43.02,,11.5,,16243.99,28.52,,04-26
1054,300447,全信股份,0.97,19.23,,15.9,,7177.19,45.72,,04-26
1055,300464,星徽精密,0.5,-23.08,,9.86,,3601.54,-11.05,,04-26
1056,600497,驰宏锌锗,0.03,-69.25,,0.71,,4952.56,-69.27,,04-26
1057,300189,神农基因,0.01,-103.38,,0.59,,747.75,-108.45,10派0.02,04-26
1058,002211,宏达新材,-0.14,-566.67,,-7.63,,-6065.29,-587.54,,04-26
1059,002549,凯美特气,-0.08,-200.0,,-5.66,,-4551.62,-244.68,,04-26
1060,600680,*ST上普,-0.25,-1137.5,,-7.18,,-9512.85,-1142.74,,04-26
1061,600306,商业城,-0.92,-606.07,,,,-16326.88,-606.11,,04-26
1062,002040,南京港,0.09,6.01,,3.37,,2168.77,6.05,10派0.2,04-26
1063,300404,博济医药,0.2,-73.58,,7.19,,2566.38,-32.4,,04-26
1064,002377,国创高新,0.07,-30.0,,4.15,,3114.7,-30.31,,04-26
1065,002072,凯瑞德,-0.6,-2415.38,,-78.76,,-10589.57,-2405.99,,04-26
1066,002104,恒宝股份,0.53,29.27,,26.82,,37093.42,26.95,10派1,04-26
1067,300194,福安药业,0.24,33.33,,3.33,,6489.94,41.99,,04-26
1068,600892,大晟文化,-0.02,-200.0,,-14.1,,-98.03,-179.72,,04-26
1069,002489,浙江永强,0.24,-64.18,,15.63,,51723.36,60.32,10派0.3,04-26
1070,600559,老白干酒,0.54,28.57,,10.83,,7504.19,26.89,10派3转15,04-26
1071,300226,上海钢联,-1.61,-1437.21,,-99.22,,-25038.53,-1433.56,,04-26
1072,603227,雪峰科技,0.34,-3.13,,7.35,,10043.62,15.75,,04-26
1073,002505,大康农业,0.0,-83.33,,0.05,,299.72,-80.89,,04-26
1074,601015,陕西黑猫,-0.45,-221.62,,-10.57,,-28092.82,-246.84,10转5,04-26
1075,603355,莱克电气,0.95,-1.04,,17.32,,36380.03,5.75,,04-26
1076,002297,博云新材,-0.34,-3500.0,,-12.77,,-13614.88,-2711.81,,04-26
1077,601567,三星医疗,0.5,-46.24,,19.14,,56395.47,51.45,,04-26
1078,300048,合康新能,0.15,15.38,,3.37,,5192.43,18.79,10派0.5转10,04-26
1079,601666,平煤股份,-0.91,-1176.46,,-20.53,,-213755.3,-1176.21,,04-26
1080,601798,蓝科高新,0.13,-20.75,,2.29,,4468.68,-19.29,10派0.2,04-26
1081,601900,南方传媒,0.58,20.83,,17.74,,37698.24,22.09,,04-26
1082,300409,道氏技术,0.52,-63.89,,8.92,,5091.2,-29.56,,04-26
1083,300102,乾照光电,-0.15,-178.95,,-4.85,,-9021.13,-261.38,,04-26
1084,002077,大港股份,-0.05,-133.33,,-1.23,,-1842.56,-147.83,,04-26
1085,603997,继峰股份,0.44,-21.43,,15.11,,17636.46,-12.54,,04-26
1086,600565,迪马股份,0.2,-37.5,,7.9,,46850.41,-23.87,10派0.6,04-26
1087,000897,津滨发展,-0.12,-1936.51,,-13.99,,-18707.89,-1936.74,,04-26
1088,300279,和晶科技,0.18,-7.67,,4.08,,2402.9,1.48,,04-26
1089,300005,探路者,0.51,-10.78,,19.9,,26339.62,-10.5,,04-26
1090,000979,中弘股份,0.06,-60.0,,5.01,,28698.63,-1.51,10派0.1,04-26
1091,002639,雪人股份,0.03,-160.0,,1.22,,1657.56,-303.23,,04-26
1092,300091,金通灵,0.16,138.81,,4.03,,3327.4,138.11,,04-26
1093,600398,海澜之家,0.66,22.22,,40.02,,295313.17,24.35,10派3.3,04-26
1094,300123,太阳鸟,0.05,-37.5,,1.46,,1348.39,-39.06,,04-26
1095,603015,弘讯科技,0.35,-44.44,,6.99,,6706.65,-28.54,,04-26
1096,300446,乐凯新材,1.75,4.79,,28.49,,9871.9,28.38,10派6转10,04-26
1097,002098,浔兴股份,0.23,-53.56,,10.1,,7196.83,-7.97,10派0.8,04-26
1098,300463,迈克生物,1.47,-3.29,,17.18,,25104.36,10.98,,04-26
1099,300155,安居宝,0.06,-73.91,,3.12,,3516.27,-57.51,,04-26
1100,600103,青山纸业,-0.14,-634.88,,-12.52,,-14651.58,-635.71,,04-26
1101,600137,浪莎股份,-0.21,-1165.0,,-4.59,,-2068.31,-1155.97,,04-26
1102,300220,金运激光,-0.12,-237.85,,-5.22,,-1486.8,-318.98,,04-26
1103,300252,金信诺,0.34,-33.33,,17.94,,13853.66,66.14,,04-26
1104,002259,升达林业,0.02,-12.5,,1.61,,1370.05,-10.84,,04-26
1105,601208,东材科技,0.1,-62.96,,2.76,,6110.56,-63.07,,04-26
1106,002002,鸿达兴业,0.57,40.77,,15.28,,51908.51,49.57,10派2.02749送5.06872转10.1374,04-26
1107,002071,长城影视,0.44,2.33,,22.28,,23193.37,15.67,,04-26
1108,603001,奥康国际,0.97,51.09,,9.79,,39022.78,51.1,,04-26
1109,002749,国光股份,1.88,-8.82,,19.02,,13381.39,8.28,,04-26
1110,600891,秋林集团,0.42,200.0,,10.5,,23354.17,416.8,10派0.8,04-26
1111,002183,怡亚通,0.48,50.0,,11.44,,49243.34,57.69,10派2.5转10,04-26
1112,000830,鲁西化工,0.18,-28.0,,3.91,,28931.38,-19.87,,04-26
1113,000048,康达尔,0.52,79.31,,33.05,,20398.44,79.25,10派1.066,04-26
1114,000078,海王生物,0.65,1896.31,,28.16,,47473.21,1895.38,10转15,04-26
1115,300273,和佳股份,0.14,-64.1,,6.37,,10581.89,-52.57,,04-26
1116,300305,裕兴股份,0.57,22.43,,6.4,,8204.37,22.64,,04-26
1117,300321,同大股份,0.78,18.8,,6.28,,3459.34,18.81,,04-26
1118,300337,银邦股份,-0.23,-251.53,,-11.49,,-18679.03,-435.82,,04-26
1119,601566,九牧王,0.7,14.75,,9.37,,40425.08,15.33,,04-26
1120,601789,宁波建工,0.39,3.87,,8.41,,19100.49,3.86,,04-26
1121,600792,云煤能源,-0.7,-1850.0,,-22.57,,-69684.77,-1938.99,,04-26
1122,600809,山西汾酒,0.6,46.34,,12.52,,52060.29,46.34,10派3.2,04-26
1123,600863,内蒙华电,0.12,-47.83,,6.68,,69914.65,-48.69,10派0.6,04-26
1124,603116,红蜻蜓,0.79,-15.96,,13.0,,30000.95,-8.43,,04-26
1125,002493,荣盛石化,0.16,-151.61,,5.25,,35212.33,-201.44,,04-26
1126,002526,山东矿机,-0.5,-10328.57,,-14.73,,-26765.46,-10299.18,,04-26
1127,000422,湖北宜化,0.04,11.43,,0.58,,3539.6,14.08,10派0.1,04-26
1128,300004,南风股份,0.09,-82.0,,1.47,,4444.42,-59.12,,04-26
1129,000566,海南海药,0.36,9.09,,9.25,,19527.13,19.96,10转10,04-26
1130,002065,东华软件,0.74,5.75,,15.28,,114187.84,9.94,10派1.5,04-26
1131,002386,天原集团,0.02,-80.68,,0.41,,1636.16,-73.01,,04-26
1132,300445,康斯特,0.55,-52.08,,14.27,,4266.6,22.46,10派0.9转10,04-26
1133,002097,山河智能,-0.04,-370.63,,-1.22,,-2924.0,-547.4,,04-26
1134,600476,湘邮科技,-0.25,-644.44,,-18.74,,-3952.98,-647.79,,04-26
1135,300154,瑞凌股份,0.18,-64.0,,5.36,,8144.01,-27.46,,04-26
1136,300478,杭州高新,0.7,-23.91,,11.24,,4111.43,-10.91,,04-26
1137,600851,海欣股份,0.13,-45.89,,3.17,,15743.01,-45.89,10派0.7,04-26
1138,002129,中环股份,0.09,-39.48,,2.92,,20207.69,52.96,10派0.2,04-26
1139,600550,保变电气,0.06,20.41,,14.92,,9065.11,33.89,,04-26
1140,002297,博云新材,-0.34,-3500.0,,-12.77,,-13614.88,-2711.81,,04-26
1141,601567,三星医疗,0.5,-46.24,,19.14,,56395.47,51.45,,04-26
1142,300048,合康新能,0.15,15.38,,3.37,,5192.43,18.79,10派0.5,04-26
1143,601666,平煤股份,-0.91,-1176.46,,-20.53,,-213755.3,-1176.21,,04-26
1144,601798,蓝科高新,0.13,-20.75,,2.29,,4468.68,-19.29,10派0.2,04-26
1145,002040,南京港,0.09,6.01,,3.37,,2168.77,6.05,10派0.2,04-26
1146,300404,博济医药,0.2,-73.58,,7.19,,2566.38,-32.4,,04-26
1147,002377,国创高新,0.07,-30.0,,4.15,,3114.7,-30.31,,04-26
1148,002072,凯瑞德,-0.6,-2415.38,,-78.76,,-10589.57,-2405.99,,04-26
1149,002104,恒宝股份,0.53,29.27,,26.82,,37093.42,26.95,10派1,04-26
1150,300194,福安药业,0.24,33.33,,3.33,,6489.94,41.99,,04-26
1151,600892,大晟文化,-0.02,-200.0,,-14.1,,-98.03,-179.72,,04-26
1152,002489,浙江永强,0.24,-64.18,,15.63,,51723.36,60.32,10派0.3,04-26
1153,600559,老白干酒,0.54,28.57,,10.83,,7504.19,26.89,10派3转15,04-26
1154,300226,上海钢联,-1.61,-1437.21,,-99.22,,-25038.53,-1433.56,,04-26
1155,603227,雪峰科技,0.34,-3.13,,7.35,,10043.62,15.75,,04-26
1156,002505,大康农业,0.0,-83.33,,0.05,,299.72,-80.89,,04-26
1157,000897,津滨发展,-0.12,-1936.51,,-13.99,,-18707.89,-1936.74,,04-26
1158,300279,和晶科技,0.18,-7.67,,4.08,,2402.9,1.48,,04-26
1159,300005,探路者,0.51,-10.78,,19.9,,26339.62,-10.5,,04-26
1160,000979,中弘股份,0.06,-60.0,,5.01,,28698.63,-1.51,10派0.1,04-26
1161,002639,雪人股份,0.03,-160.0,,1.22,,1657.56,-303.23,,04-26
1162,601900,南方传媒,0.58,20.83,,17.74,,37698.24,22.09,,04-26
1163,300409,道氏技术,0.52,-63.89,,8.92,,5091.2,-29.56,,04-26
1164,300102,乾照光电,-0.15,-178.95,,-4.85,,-9021.13,-261.38,,04-26
1165,002077,大港股份,-0.05,-133.33,,-1.23,,-1842.56,-147.83,,04-26
1166,603997,继峰股份,0.44,-21.43,,15.11,,17636.46,-12.54,,04-26
1167,600565,迪马股份,0.2,-37.5,,7.9,,46850.41,-23.87,10派0.6,04-26
1168,000156,华数传媒,0.4,21.21,,7.84,,53355.21,39.03,10派0.35,04-25
1169,000902,新洋丰,1.18,8.26,,19.68,,74762.87,30.91,10派3转10,04-25
1170,002291,星期六,0.06,-40.0,,1.3,,2253.46,-37.32,,04-25
1171,002660,茂硕电源,0.06,-131.58,,1.95,,1605.31,-133.54,,04-25
1172,300188,美亚柏科,0.31,-40.38,,13.37,,13316.5,16.2,,04-25
1173,002796,世嘉科技,0.9,-5.26,,22.11,0.85,5389.19,-5.59,,04-25
1174,300353,东土科技,0.17,43.98,,12.05,,6024.09,196.38,10派0.1,04-25
1175,300370,安控科技,0.33,-43.21,,16.23,,8016.26,43.79,10派0.6转10,04-25
1176,603988,中电电机,0.53,-38.23,,6.89,,4277.05,-21.29,,04-25
1177,002269,美邦服饰,-0.17,-221.43,,-13.0,,-43192.15,-396.57,,04-25
1178,002333,罗普斯金,0.82,290.48,,14.74,,20612.72,283.81,10派2转10,04-25
1179,300440,运达科技,1.25,-3.83,,13.6,,12835.78,17.83,,04-25
1180,601200,上海环境,,,,,,30221.52,30.18,,04-25
1181,300462,华铭智能,0.34,-66.0,,10.77,,4234.95,-18.28,,04-25
1182,300170,汉得信息,0.26,-21.21,,13.58,,21424.0,20.83,,04-25
1183,002161,远望谷,0.02,-67.74,,1.18,,1726.03,-62.64,10派0.07,04-25
1184,600175,美都能源,0.02,-81.51,,1.11,,4992.74,-73.6,10派0.06,04-25
1185,600586,金晶科技,0.02,-114.0,,0.75,,2793.18,-113.96,,04-25
1186,002648,卫星石化,-0.55,-1462.5,,-13.13,,-43601.12,-1439.3,,04-25
1187,300402,宝色股份,0.02,-92.91,,0.6,,417.02,-90.97,10派0.1,04-25
1188,600518,康美药业,0.62,-40.1,,18.54,,275673.46,20.6,10派1.9,04-25
1189,300192,科斯伍德,0.14,-14.06,,5.23,,3472.21,-12.15,,04-25
1190,300309,吉艾科技,0.17,-56.41,,5.71,,7439.35,-13.18,,04-25
1191,002685,华东重机,0.04,-33.5,,2.73,,2191.08,86.18,,04-25
1192,002380,科远股份,0.3,-28.57,,6.38,,6127.34,44.07,,04-25
1193,603025,大豪科技,0.43,-21.82,,14.75,,18531.75,-15.34,,04-25
1194,600523,贵航股份,0.57,23.91,,8.67,,16556.4,24.34,10派1.74,04-25
1195,002788,鹭燕医药,1.18,3.51,,16.58,,11347.97,3.8,,04-25
1196,002203,海亮股份,0.27,-6.41,,12.52,,45669.03,1.07,10派0.6,04-25
1197,300444,双杰电气,0.39,-46.43,,13.31,,9015.33,21.43,10派1.5,04-25
1198,002465,海格通信,0.28,-36.36,,10.57,,57958.7,30.91,,04-25
1199,002160,常铝股份,0.2,233.33,,6.29,,11841.88,453.43,10派0.2,04-25
1200,600175,美都能源,0.02,-81.51,,1.11,,4992.74,-73.6,10派0.06,04-25
1201,600586,金晶科技,0.02,-114.0,,0.75,,2793.18,-113.96,,04-25
1202,601200,上海环境,,,,,,30221.52,30.18,,04-25
1203,300462,华铭智能,0.34,-66.0,,10.77,,4234.95,-18.28,,04-25
1204,300170,汉得信息,0.26,-21.21,,13.58,,21424.0,20.83,,04-25
1205,002161,远望谷,0.02,-67.74,,1.18,,1726.03,-62.64,10派0.07,04-25
1206,002648,卫星石化,-0.55,-1462.5,,-13.13,,-43601.12,-1439.3,,04-25
1207,300402,宝色股份,0.02,-92.91,,0.6,,417.02,-90.97,10派0.1,04-25
1208,600518,康美药业,0.62,-40.1,,18.54,,275673.46,20.6,10派1.9,04-25
1209,300192,科斯伍德,0.14,-14.06,,5.23,,3472.21,-12.15,,04-25
1210,002203,海亮股份,0.27,-6.41,,12.52,,45669.03,1.07,10派0.6,04-25
1211,300309,吉艾科技,0.17,-56.41,,5.71,,7439.35,-13.18,,04-25
1212,002685,华东重机,0.04,-33.5,,2.73,,2191.08,86.18,,04-25
1213,002380,科远股份,0.3,-28.57,,6.38,,6127.34,44.07,10派0.3,04-25
1214,603025,大豪科技,0.43,-21.82,,14.75,,18531.75,-15.34,,04-25
1215,600523,贵航股份,0.57,23.91,,8.67,,16556.4,24.34,10派1.74,04-25
1216,002788,鹭燕医药,1.18,3.51,,16.58,,11347.97,3.8,,04-25
