,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
171,600984,建设机械,-0.45,402.33,,-31.37,,-7906.44,550.31,,10-31
172,600652,游久游戏,0.01,-75.0,,0.46,,456.22,-78.74,,10-31
173,600689,上海三毛,-0.04,-134.92,,-2.5,,-894.31,-135.38,,10-31
174,601800,中国交建,0.5,13.64,,8.94,,805739.07,16.48,,10-31
175,601918,新集能源,-0.01,-101.72,3.34,-0.32,0.25,-2780.05,-102.61,,10-31
176,600355,精伦电子,-0.11,57.14,,-6.04,,-2745.94,55.81,,10-31
177,600756,浪潮软件,-0.16,-781.03,2.6,-5.85,-0.63,-4412.08,-782.06,,10-31
178,603077,和邦生物,0.09,-89.2,,1.26,,4203.81,-86.88,,10-31
179,600792,云煤能源,0.11,-173.33,,1.89,,4579.99,-177.17,,10-31
180,600613,神奇制药,0.22,265.45,,5.54,,5839.32,555.36,,10-31
181,601169,北京银行,1.25,5.04,,14.74,2.6,1101404.8,10.46,,10-31
182,000566,海南海药,0.17,-54.13,,5.93,,8525.02,-7.1,,10-31
183,601258,庞大集团,0.12,-209.09,,3.45,,30497.83,-207.79,,10-31
184,600277,亿利洁能,0.13,90.72,,,,20656.66,98.52,,10-31
185,600295,鄂尔多斯,0.4,2.56,,6.69,,41589.28,2.75,,10-31
186,000630,铜陵有色,0.28,-41.67,,3.58,,39102.37,-42.23,,10-31
187,600331,宏达股份,-0.12,-53.02,,-18.68,,-12773.12,-53.02,,10-31
188,601901,方正证券,0.14,133.33,2.5,5.63,-0.13,83840.41,142.01,,10-31
189,601992,金隅股份,0.41,-2.38,,7.34,,173508.34,-4.05,,10-31
190,600039,四川路桥,0.42,1.44,,11.16,,44159.87,1.42,,10-31
191,000021,深科技,0.12,113.36,,,,15167.15,113.13,,10-31
192,600491,龙元建设,0.15,-63.01,,4.67,,13905.97,-63.81,,10-31
193,000155,川化股份,-0.51,88.89,,-19.75,,-23957.91,90.39,,10-31
194,600155,宝硕股份,-0.06,-71.9,,,,-2417.38,-72.03,,10-31
195,600900,长江电力,0.46,-12.45,,9.86,,756507.4,-12.45,,10-31
196,600567,山鹰纸业,0.11,1000.0,,7.0,,17251.2,1509.18,,10-31
197,600995,文山电力,0.29,-6.45,,10.59,0.51,13719.67,-8.35,,10-31
198,601328,交通银行,0.66,-5.71,5.5,12.23,,4870600.0,9.42,,10-31
199,600282,南钢股份,-0.01,-94.58,,-0.31,,-2752.04,-94.59,,10-31
200,600710,ST常林,-0.21,-625.0,,-6.63,,-13396.32,-737.28,,10-31
201,600359,新农开发,0.02,-122.22,,1.88,,738.54,-124.55,,10-31
202,600007,中国国贸,0.33,13.79,,6.96,,33199.88,14.87,,10-31
203,600782,新钢股份,-0.12,-78.18,,-2.61,,-17465.74,-77.33,,10-31
204,600425,*ST青松,0.02,-88.82,,0.5,0.2,2650.93,-71.54,,10-31
205,000829,天音控股,-0.03,114.29,,-1.03,,-2802.13,112.9,,10-31
206,600871,石化油服,-0.17,140.28,,-8.43,,-69161.5,138.38,,10-31
207,000887,中鼎股份,0.33,-32.45,,16.46,,35441.4,21.83,,10-31
208,000908,景峰医药,-0.03,-67.65,,,,-910.99,-67.96,,10-31
209,000927,一汽夏利,-0.06,-219.39,,-2.74,,-9929.77,-219.37,,10-31
210,600196,复星医药,0.62,8.77,,10.14,,138907.96,27.06,,10-31
211,601001,大同煤业,-0.53,-507.69,,-10.19,,-88817.03,-518.23,,10-31
212,000540,中天金融,0.57,88.16,,27.04,,72358.21,88.18,,10-31
213,600623,华谊集团,0.26,11.64,,8.92,,23009.72,11.71,,10-31
214,600250,南纺股份,-0.41,36.46,,-44.71,,-10716.81,36.47,,10-31
215,600270,外运发展,0.52,12.44,,8.78,,46820.4,12.44,,10-31
216,002024,苏宁云商,0.08,-75.91,,2.19,,62549.4,-73.41,,10-31
217,600681,百川能源,-0.03,-400.0,,-51.85,,-784.34,-502.99,,10-31
218,600307,酒钢宏兴,0.04,-58.69,,1.6,,25040.1,-39.23,,10-31
219,600345,长江通信,-0.13,-137.61,,-2.23,,-2616.85,-137.68,,10-31
220,600747,*ST大控,-0.04,-58.82,0.61,-5.43,0.19,-3675.93,-59.3,,10-31
221,600031,三一重工,0.39,-49.35,,12.5,,297731.9,-49.32,,10-31
222,600789,鲁抗医药,-0.09,-45.78,,-3.43,,-5120.73,-47.03,,10-31
223,000815,美利云,-0.41,57.69,,-21.26,,-12995.93,54.84,,10-31
224,600860,*ST京城,-0.09,-32.84,,-6.48,,-3689.72,-34.7,,10-31
225,600127,金健米业,0.03,-2161.54,,2.92,,1461.63,-2098.23,,10-31
226,600166,福田汽车,0.19,-72.18,,3.52,,52093.48,-66.55,,10-31
227,000932,*ST华菱,-0.09,-89.21,,-2.79,,-27488.43,-89.22,,10-31
228,600595,中孚实业,-0.15,650.0,,-4.32,,-22711.81,560.62,,10-31
229,601007,金陵饭店,0.14,-28.71,,3.26,,4310.81,-28.95,,10-31
230,000546,金圆股份,0.13,97.06,,,,2157.64,97.19,,10-31
231,600649,城投控股,0.27,-40.0,,5.92,,81440.12,-39.53,,10-31
232,601238,广汽集团,0.35,20.69,5.1,6.98,,224242.51,21.99,,10-31
233,000590,启迪古汉,0.0,-98.14,,0.22,,102.91,-98.14,,10-31
234,601518,吉林高速,0.18,-14.29,1.81,10.14,0.29,21317.84,-17.39,,10-31
235,600703,三安光电,0.53,15.22,,12.02,,76055.07,14.07,,10-31
236,000659,*ST中富,-0.08,-900.0,,,,-10784.65,-960.0,,10-31
237,600393,粤泰股份,0.02,-73.24,,0.59,,564.13,-73.66,,10-31
238,600811,东方集团,0.5,31.36,4.94,10.62,,82734.02,31.36,,10-31
239,600469,风神股份,0.66,8.91,,10.47,,24695.68,8.72,,10-31
240,600785,新华百货,0.92,-10.6,,12.66,,19031.52,-10.6,,10-31
241,600056,中国医药,0.34,-60.67,,9.89,,32589.81,21.92,,10-31
242,600460,士兰微,0.09,350.0,,4.47,,7828.96,404.74,,10-31
243,600108,亚盛集团,0.12,-25.74,,5.41,,23982.4,-21.0,,10-31
244,000089,深圳机场,0.28,5.98,,6.27,,47336.0,5.95,,10-31
245,600145,*ST新亿,0.01,-66.56,,0.06,,419.32,-62.88,,10-31
246,600896,览海投资,0.13,-144.83,,4.94,,7765.32,-145.41,,10-31
247,600169,太原重工,-0.02,-77.65,,-0.97,,-5212.08,-77.65,,10-31
248,600563,法拉电子,0.87,8.75,6.77,13.06,0.99,19600.95,8.97,,10-31
249,600970,中材国际,0.57,-28.75,4.4,12.83,,62564.22,-28.26,,10-31
250,600652,游久游戏,0.01,-75.0,,0.46,,456.22,-78.74,,10-31
251,600689,上海三毛,-0.04,-134.92,,-2.5,,-894.31,-135.38,,10-31
252,601800,中国交建,0.5,13.64,,8.94,,805739.07,16.48,,10-31
253,601918,新集能源,-0.01,-101.72,3.34,-0.32,0.25,-2780.05,-102.61,,10-31
254,600355,精伦电子,-0.11,57.14,,-6.04,,-2745.94,55.81,,10-31
255,600756,浪潮软件,-0.16,-781.03,2.6,-5.85,-0.63,-4412.08,-782.06,,10-31
256,603077,和邦生物,0.09,-89.2,,1.26,,4203.81,-86.88,,10-31
257,600792,云煤能源,0.11,-173.33,,1.89,,4579.99,-177.17,,10-31
258,600096,云天化,-0.51,-3.28,,-7.5,,-85126.48,132.68,,10-31
259,600130,波导股份,0.05,-31.51,,4.96,,3842.09,-31.86,,10-31
260,000923,河北宣工,0.01,-8.26,,0.35,,198.87,-7.45,,10-31
261,600978,宜华生活,0.3,36.36,,7.8,0.32,34952.94,34.98,,10-31
262,600586,金晶科技,0.06,-146.15,,2.25,,9152.4,-149.76,,10-31
263,600658,电子城,0.85,286.36,,19.72,,49154.42,278.94,,10-31
264,601336,新华保险,1.27,71.62,12.75,10.44,12.28,395000.0,69.97,,10-31
265,600728,佳都科技,-0.08,-186.86,,-3.83,,-2785.88,-186.9,,10-31
266,603003,龙宇燃油,-0.28,-196.14,,-6.9,,-5632.03,-224.56,,10-31
267,600000,浦发银行,1.6,14.13,10.49,15.93,14.61,2981800.0,14.13,,10-31
268,600815,*ST厦工,-0.13,-129.55,,-2.73,,-12616.34,-136.16,,10-31
269,600083,博信股份,0.03,-264.71,,24.27,,636.22,-259.23,,10-31
270,000066,中国长城,-0.01,-211.11,,,,-1333.15,-217.32,,10-31
271,600136,当代明诚,0.0,-87.72,,0.05,,7.12,-88.05,,10-31
272,000157,中联重科,0.49,-45.56,,8.92,,379491.58,-45.48,,10-31
273,000333,美的集团,3.73,,,22.54,,401803.44,57.09,,10-31
274,600162,香江控股,0.23,-330.0,,11.62,,17691.59,-325.79,,10-31
275,000543,皖能电力,0.85,183.33,,14.86,,81217.14,251.89,,10-31
276,600234,ST山水,-0.09,-30.77,-0.72,,0.0,-1879.36,-29.43,,10-31
277,600626,申达股份,0.18,7.52,,6.14,,12692.43,7.53,,10-31
278,600645,中源协和,0.0,-94.74,,0.72,,106.4,-94.23,,10-31
279,000586,汇源通信,0.06,510.0,,6.03,,1185.04,483.57,,10-31
280,600664,哈药股份,0.14,-8.33,,3.26,,26382.73,-8.31,,10-31
281,601390,中国中铁,0.29,45.0,,7.71,,625674.6,46.44,,10-31
282,601888,中国国旅,1.25,41.07,,15.39,,112516.69,44.49,,10-31
283,600767,*ST运盛,-0.08,72.92,,-7.38,,-2839.47,72.62,,10-31
284,000735,罗牛山,0.01,-23.88,,0.27,,451.21,-23.27,,10-31
285,600803,新奥股份,0.62,287.5,,18.01,,57443.08,1057.26,,10-31
286,600107,美尔雅,0.03,-25.64,,2.01,,1057.03,-24.37,,10-31
287,600500,中化国际,0.4,79.37,,7.96,,57768.72,80.2,,10-31
288,600895,张江高科,0.05,-50.0,,1.21,,7921.03,-47.21,,10-31
289,600168,武汉控股,0.41,310.0,,6.64,,23659.63,462.05,,10-31
290,600562,国睿科技,0.31,520.0,,3.77,,4263.43,977.96,,10-31
291,600969,郴电国际,0.38,2.84,,6.43,,8080.18,2.82,,10-31
292,600186,莲花健康,-0.16,-304.75,0.69,-21.23,0.04,-17396.57,-304.79,,10-31
293,600988,赤峰黄金,,,1.63,23.71,0.66,9804.19,3201.35,,10-31
294,601009,南京银行,1.15,15.0,8.89,13.31,17.56,341870.73,15.29,,10-31
295,000979,中弘股份,0.15,-71.7,,11.86,,27927.31,-47.65,,10-31
296,600651,飞乐音响,0.05,-50.5,,3.17,,3681.71,-50.81,,10-31
297,601288,农业银行,0.42,13.51,2.55,17.32,0.45,13798800.0,14.91,,10-31
298,000592,平潭发展,0.03,-295.21,,2.33,,2415.93,-295.94,,10-31
299,600315,上海家化,1.14,6.54,,21.17,,62283.68,30.3,,10-31
300,600270,外运发展,0.52,12.44,,8.78,,46820.4,12.44,,10-31
301,002024,苏宁云商,0.08,-75.91,,2.19,,62549.4,-73.41,,10-31
302,600681,百川能源,-0.03,-400.0,,-51.85,,-784.34,-502.99,,10-31
303,600307,酒钢宏兴,0.04,-58.69,,1.6,,25040.1,-39.23,,10-31
304,600345,长江通信,-0.13,-137.61,,-2.23,,-2616.85,-137.68,,10-31
305,600747,*ST大控,-0.04,-58.82,0.61,-5.43,0.19,-3675.93,-59.3,,10-31
306,600007,中国国贸,0.33,13.79,,6.96,,33199.88,14.87,,10-31
307,600782,新钢股份,-0.12,-78.18,,-2.61,,-17465.74,-77.33,,10-31
308,600425,*ST青松,0.02,-88.82,,0.5,0.2,2650.93,-71.54,,10-31
309,000829,天音控股,-0.03,114.29,,-1.03,,-2802.13,112.9,,10-31
310,600871,石化油服,-0.17,140.28,,-8.43,,-69161.5,138.38,,10-31
311,000887,中鼎股份,0.33,-32.45,,16.46,,35441.4,21.83,,10-31
312,000908,景峰医药,-0.03,-67.65,,,,-910.99,-67.96,,10-31
313,000927,一汽夏利,-0.06,-219.39,,-2.74,,-9929.77,-219.37,,10-31
314,600196,复星医药,0.62,8.77,,10.14,,138907.96,27.06,,10-31
315,600595,中孚实业,-0.15,650.0,,-4.32,,-22711.81,560.62,,10-31
316,601007,金陵饭店,0.14,-28.71,,3.26,,4310.81,-28.95,,10-31
317,000546,金圆股份,0.13,97.06,,,,2157.64,97.19,,10-31
318,600649,城投控股,0.27,-40.0,,5.92,,81440.12,-39.53,,10-31
319,601238,广汽集团,0.35,20.69,5.1,6.98,,224242.51,21.99,,10-31
320,000590,启迪古汉,0.0,-98.14,,0.22,,102.91,-98.14,,10-31
321,601518,吉林高速,0.18,-14.29,1.81,10.14,0.29,21317.84,-17.39,,10-31
322,600703,三安光电,0.53,15.22,,12.02,,76055.07,14.07,,10-31
323,000659,*ST中富,-0.08,-900.0,,,,-10784.65,-960.0,,10-31
324,600031,三一重工,0.39,-49.35,,12.5,,297731.9,-49.32,,10-31
325,600789,鲁抗医药,-0.09,-45.78,,-3.43,,-5120.73,-47.03,,10-31
326,000815,美利云,-0.41,57.69,,-21.26,,-12995.93,54.84,,10-31
327,600860,*ST京城,-0.09,-32.84,,-6.48,,-3689.72,-34.7,,10-31
328,600127,金健米业,0.03,-2161.54,,2.92,,1461.63,-2098.23,,10-31
329,600166,福田汽车,0.19,-72.18,,3.52,,52093.48,-66.55,,10-31
330,000932,*ST华菱,-0.09,-89.21,,-2.79,,-27488.43,-89.22,,10-31
331,000514,渝开发,0.07,-9.46,,2.33,,5972.85,-0.43,,10-31
332,600208,新湖中宝,0.05,-30.3,,2.32,,29040.5,-29.62,,10-31
333,000965,天保基建,0.13,-31.58,,3.68,,9186.16,-28.79,,10-31
334,600600,青岛啤酒,1.6,28.67,,16.09,,216489.77,28.66,,10-31
335,000982,*ST中绒,0.39,2.63,,15.24,,28092.71,33.32,,10-31
336,000552,靖远煤电,0.45,-73.08,,14.2,,32116.5,8.51,,10-31
337,600242,中昌数据,-0.28,51.35,,-24.61,,-7653.0,51.3,,10-31
338,000596,古井贡酒,0.95,-9.52,,13.73,,47885.96,-9.67,,10-31
339,600358,国旅联合,0.02,0.0,,1.4,,631.99,-3.39,,10-31
340,600393,粤泰股份,0.02,-73.24,,0.59,,564.13,-73.66,,10-31
341,600811,东方集团,0.5,31.36,4.94,10.62,,82734.02,31.36,,10-31
342,600469,风神股份,0.66,8.91,,10.47,,24695.68,8.72,,10-31
343,600098,广州发展,0.3,8.76,,6.18,,81706.48,20.26,,10-31
344,600490,鹏欣资源,0.05,-54.5,,3.26,,4745.86,-25.79,,10-31
345,600847,*ST万里,-0.02,-150.11,,-0.55,,-210.74,-150.02,,10-31
346,000850,华茂股份,0.19,-34.95,,6.23,,17779.06,-34.71,,10-31
347,600509,天富能源,0.3,-2.91,,6.66,,24408.41,20.54,,10-31
348,600865,百大集团,0.16,1.25,,5.4,1.62,6097.89,-1.37,,10-31
349,600153,建发股份,0.71,42.0,,14.62,,158075.97,41.68,10派2,10-31
350,600898,国美通讯,0.07,19.48,,5.82,,1734.98,19.47,,10-31
351,600973,宝胜股份,0.24,-9.61,,3.98,,7782.35,16.56,,10-31
352,600583,海油工程,0.34,183.33,,12.19,,132933.57,188.45,,10-31
353,000539,粤电力A,0.58,152.17,,14.52,,252794.36,301.95,,10-31
354,600231,凌钢股份,0.06,-60.0,4.74,1.32,0.93,5047.72,-58.56,,10-31
355,600287,江苏舜天,0.8,7772.28,,33.65,,34728.98,7805.28,,10-31
356,601601,中国太保,0.89,147.22,11.13,8.2,4.17,808100.0,157.77,,10-31
357,600730,中国高科,0.01,-363.46,,0.52,,402.03,-364.44,,10-31
358,600363,联创光电,0.19,25.3,,5.32,,8346.08,49.88,,10-31
359,600381,青海春天,-1.16,2993.33,,,,-185815.83,2993.27,,10-31
360,600995,文山电力,0.29,-6.45,,10.59,0.51,13719.67,-8.35,,10-31
361,601328,交通银行,0.66,-5.71,5.5,12.23,,4870600.0,9.42,,10-31
362,600282,南钢股份,-0.01,-94.58,,-0.31,,-2752.04,-94.59,,10-31
363,600710,ST常林,-0.21,-625.0,,-6.63,,-13396.32,-737.28,,10-31
364,600359,新农开发,0.02,-122.22,,1.88,,738.54,-124.55,,10-31
365,600039,四川路桥,0.42,1.44,,11.16,,44159.87,1.42,,10-31
366,000021,深科技,0.12,113.36,,,,15167.15,113.13,,10-31
367,600491,龙元建设,0.15,-63.01,,4.67,,13905.97,-63.81,,10-31
368,000155,川化股份,-0.51,88.89,,-19.75,,-23957.91,90.39,,10-31
369,600155,宝硕股份,-0.06,-71.9,,,,-2417.38,-72.03,,10-31
370,000908,景峰医药,-0.03,-67.65,,,,-910.99,-67.96,,10-31
