,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
28,002887,绿茵生态,0.6,11.11,,4.91,,3611.34,10.86,,06-27
29,603938,三孚股份,0.32,52.38,,6.5,,3570.79,53.63,,06-27
30,300676,华大基因,0.26,23.81,,2.77,,9441.63,25.71,,06-27
31,300675,建科院,-0.06,-63.85,,-2.49,,-700.99,-63.84,,06-26
32,000511,*ST烯碳,-0.03,-4550.0,,-2.77,,-3089.17,-4676.71,,06-24
33,603595,东尼电子,0.23,155.56,,6.71,,1749.26,159.14,,06-22
34,300672,国科微,-0.32,-34.69,,-3.87,,-2692.27,-34.66,,06-20
35,603757,大元泵业,0.49,63.33,,9.22,,3100.86,67.03,,06-20
36,603730,岱美股份,0.38,,4.27,8.96,0.53,13788.31,,,06-19
37,603316,诚邦股份,,,,,,1582.99,89.12,,06-16
38,603331,百达精工,0.2,42.86,3.92,5.33,-0.12,1947.25,49.71,,06-15
39,603933,睿能科技,0.53,206.94,,10.07,,4088.93,207.44,,06-15
40,603980,吉华集团,0.25,-73.85,5.1,4.9,0.22,10003.92,-73.83,,06-14
41,300671,富满电子,0.11,,,3.02,,832.92,93.67,,06-14
42,300670,大烨智能,0.04,-15.92,,,,334.0,-15.84,,06-14
43,603326,我乐家居,-0.01,-80.0,,,,-175.69,-72.11,,06-14
44,002885,京泉华,0.25,66.67,,4.27,,1519.97,73.41,,06-13
45,603801,志邦股份,0.17,51.07,,3.01,,2034.34,51.03,,06-12
46,603767,中马传动,,,,,,2251.32,2.94,,06-12
47,300669,沪宁股份,0.1,25.0,,2.68,,602.26,14.53,,06-09
48,300667,必创科技,0.06,-300.0,3.22,1.73,-0.46,281.23,-315.37,,06-05
49,300668,杰恩设计,0.33,26.92,4.47,7.64,-0.53,1037.34,25.34,,06-02
50,002882,金龙羽,0.06,0.0,,,,2119.24,1.43,,06-02
51,603335,迪生力,0.08,,2.13,4.02,0.11,1478.85,-1.64,,06-01
52,002881,美格智能,0.09,,,3.1,,718.62,57.71,,05-31
53,603200,上海洗霸,0.22,21.28,6.94,3.24,0.69,1222.53,21.28,,05-31
54,300665,飞鹿股份,,,,,,128.1,471.33,,05-25
55,603226,菲林格尔,0.12,20.0,5.02,2.3,-0.43,750.57,19.94,,05-24
56,603879,永悦科技,0.08,0.0,,3.32,,882.15,7.88,,05-23
57,300666,江丰电子,0.06,50.0,,3.26,,958.97,62.64,,05-23
58,002879,长缆科技,0.23,-8.0,,3.21,,2331.48,-8.27,,05-22
59,603197,保隆科技,0.51,30.62,,,,4518.35,30.61,,05-18
60,300663,科蓝软件,-0.21,-36.36,,,,-2057.98,-36.79,,05-17
61,300662,科锐国际,0.09,80.0,,,,1164.95,70.41,,05-17
62,603269,海鸥股份,0.08,0.0,6.23,1.33,0.12,578.0,0.18,,05-16
63,601878,浙商证券,0.09,,,2.72,,26392.13,33.2,,05-16
64,603496,恒为科技,0.23,,5.89,25.49,,1761.89,10.8,,05-16
65,603758,秦安股份,0.16,-15.79,,3.6,,6069.41,-13.67,,05-16
66,300653,正海生物,0.13,0.93,3.95,3.35,0.14,777.96,0.89,,05-15
67,603286,日盈电子,,,,,,716.5,12.69,,05-15
68,300652,雷迪克,0.25,56.25,4.39,5.86,0.15,1649.39,58.76,,05-15
69,601952,苏垦农发,0.17,21.43,3.37,5.23,0.2,13725.47,22.27,,05-12
70,002870,香山股份,0.25,38.89,,5.69,,2034.61,33.08,,05-12
71,002869,金溢科技,0.48,2.13,5.02,9.51,-1.37,4261.38,2.04,,05-12
72,300660,江苏雷利,,,,,,6067.51,21.42,,05-11
73,603180,金牌厨柜,0.2,122.22,5.47,3.58,-1.01,1008.32,114.53,,05-11
74,002871,伟隆股份,0.21,23.53,5.49,3.55,,1096.0,24.85,,05-10
75,603113,金能科技,0.35,-1266.67,4.02,9.14,0.4,21039.87,-10826.45,,05-10
76,603086,先达股份,0.41,17.14,12.12,3.46,-1.02,2468.77,18.31,,05-10
77,603926,铁流股份,0.3,15.38,5.85,5.35,-0.12,2742.48,18.67,,05-09
78,300658,延江股份,0.3,3.45,,8.0,,2218.29,3.28,,05-09
79,603229,奥翔药业,0.1,0.0,,4.83,,1203.36,5.11,,05-08
80,300659,中孚信息,,,,,,-145.94,-39.39,,05-08
81,300651,金陵体育,0.03,6.13,6.13,0.57,-0.48,196.64,6.08,,05-08
82,603728,鸣志电器,0.1,31.28,3.14,3.04,-0.02,2347.9,31.31,,05-08
83,300656,民德电子,0.17,5.32,3.89,4.45,-0.09,756.9,5.31,,05-05
84,002873,新天药业,0.3,,,5.08,,1539.39,,,05-04
85,300643,万通智控,0.06,50.0,1.39,3.84,0.07,850.3,57.11,,05-04
86,300649,杭州园林,0.11,22.22,3.81,3.04,-0.46,547.53,21.42,,05-04
87,603985,恒润股份,0.51,25.59,7.65,6.68,0.81,3042.07,25.59,,05-04
88,603501,韦尔股份,0.1,25.0,2.22,4.32,0.19,3596.67,26.78,,05-03
89,603855,华荣股份,0.04,100.0,2.97,1.13,-0.16,903.83,84.47,,05-03
90,300647,超频三,0.09,0.0,3.08,3.09,-0.14,841.71,9.3,,05-02
91,603505,金石资源,0.04,33.33,2.64,1.41,0.08,663.71,28.24,,05-02
92,300650,太龙照明,0.08,100.0,4.84,1.74,0.17,394.65,85.25,,05-02
93,300657,弘信电子,0.23,-560.0,6.27,3.79,0.34,1820.75,-578.25,,05-02
94,002868,绿康生化,0.29,-14.71,3.31,9.32,0.25,2651.62,-14.17,,05-02
95,600745,闻泰科技,0.22,2100.0,5.73,3.78,0.53,13794.28,2291.83,,04-29
96,002769,普路通,0.11,-73.17,,3.34,,4035.47,-33.87,,04-29
97,000736,中房地产,-0.08,331.58,,-1.69,,-2450.01,337.29,,04-29
98,603955,大千生态,0.02,9.22,,0.23,,154.77,9.29,,04-29
99,600051,宁波联合,0.03,105.84,,0.44,,863.12,106.08,,04-29
100,000792,盐湖股份,-0.15,-287.47,,-1.1,,-26465.01,-284.2,,04-29
101,600798,宁波海运,0.02,1791.67,,0.86,,2338.18,1755.2,,04-29
102,600068,葛洲坝,0.13,-6.43,,2.64,,74641.36,15.59,,04-29
103,000011,深物业A,0.51,50510.0,,11.77,,30159.78,52167.63,,04-29
104,600477,杭萧钢构,0.11,151.11,,5.43,,12054.78,229.36,,04-29
105,600833,第一医药,0.06,6.07,,1.87,,1402.69,6.0,,04-29
106,600496,精工钢构,0.01,-35.43,,0.57,,2168.53,-35.53,,04-29
107,600853,龙建股份,-0.01,-27.67,,-0.8,,-617.78,-27.55,,04-29
108,000089,深圳机场,0.07,8.0,,1.34,,14405.23,7.99,,04-29
109,600137,浪莎股份,0.04,-2.7,,0.76,,345.94,-2.8,,04-29
110,600886,国投电力,0.14,-25.1,,3.17,,93000.71,-25.07,,04-29
111,600158,中体产业,-0.02,11.11,,-0.8,,-1264.4,11.38,,04-29
112,002571,*ST德力,-0.05,13.89,,-1.21,,-1768.12,13.81,,04-29
113,000419,通程控股,0.06,-6.14,,1.71,,3159.23,-6.06,,04-29
114,600551,时代出版,0.23,2.78,,2.27,,11597.1,2.74,,04-29
115,600176,中国巨石,0.19,-40.55,,4.2,,47031.58,30.77,,04-29
116,000505,珠江控股,0.03,-133.33,,19.12,,1375.71,-135.69,,04-29
117,600193,创兴资源,0.01,350.0,,1.54,,402.46,280.03,,04-29
118,000525,红太阳,0.27,466.88,,3.26,,15802.13,465.28,,04-29
119,600587,新华医疗,0.11,0.0,,1.35,,4407.97,2.8,,04-29
120,600401,*ST海润,-0.06,-2411.54,,-7.76,,-28402.51,-2371.24,,04-29
121,600783,鲁信创投,0.02,-60.0,,0.45,,1671.62,-58.79,,04-29
122,000796,凯撒旅游,0.03,43.07,,1.23,,2322.21,43.45,,04-29
123,600071,凤凰光学,-0.02,-60.04,,-1.34,,-520.02,-59.94,,04-29
124,000016,深康佳A,0.01,211.43,,0.9,,2624.54,211.35,,04-29
125,002188,巴士在线,0.01,-66.67,,0.19,,398.75,-52.48,,04-29
126,603058,永吉股份,0.06,0.0,,3.13,,2474.95,17.57,,04-29
127,000837,秦川机床,0.01,-116.32,,0.17,,483.99,-116.26,,04-29
128,002204,大连重工,0.0,-80.0,,0.06,,385.91,-46.13,,04-29
129,603100,川仪股份,0.06,0.0,,1.25,,2368.87,-1.54,,04-29
130,000058,深赛格,0.03,13.78,,1.5,,3160.91,78.62,,04-29
131,000155,*ST川化,0.02,-128.57,,0.89,,2548.2,-173.7,,04-29
132,600877,*ST嘉陵,0.08,-167.26,,,,5718.27,-167.27,,04-29
133,000429,粤高速A,0.14,40.0,,3.39,,28671.92,125.43,,04-29
134,600961,株冶集团,0.01,-50.0,,2.0,,279.09,-47.92,,04-29
135,603319,湘油泵,0.24,26.32,,3.19,,1938.48,67.48,,04-29
136,600185,格力地产,0.13,-51.85,,3.59,,26227.08,69.21,,04-29
137,600579,天华院,0.0,-107.0,,0.04,,43.04,-107.15,,04-29
138,002611,东方精工,0.01,-50.0,,0.44,,671.73,-40.18,,04-29
139,600596,新安股份,0.09,-232.04,,1.54,,6241.91,-231.99,,04-29
140,000982,*ST中绒,-0.08,65.0,,-8.29,,-14892.19,63.48,,04-29
141,601000,唐山港,0.07,-41.67,,2.46,,33765.35,22.71,,04-29
142,002306,*ST云网,-0.01,-50.0,,,,-370.59,-55.78,,04-29
143,600221,海航控股,0.05,-57.99,,1.43,,83514.0,-42.05,,04-29
144,600613,神奇制药,0.04,-42.86,,0.9,,2140.67,-43.29,,04-29
145,601021,春秋航空,0.38,-17.39,,4.06,,30325.6,-17.3,,04-29
146,600238,海南椰岛,-0.05,-19.87,,-2.4,,-2045.71,-26.84,,04-29
147,600633,浙数文化,0.97,572.41,,17.78,,125975.13,636.8,,04-29
148,603598,引力传媒,0.05,-44.44,,2.11,,1265.37,2.71,,04-29
149,600650,锦江投资,0.13,50.56,,2.25,,7394.16,49.86,,04-29
150,603633,徕木股份,0.07,0.0,,1.3,,874.03,39.21,,04-29
151,000616,海航投资,0.03,-1253.85,,1.19,,4733.49,-1391.33,,04-29
152,600668,尖峰集团,0.33,340.54,,4.57,,11220.05,339.84,,04-29
153,601258,庞大集团,0.02,100.0,,0.89,,11689.06,206.19,,04-29
154,002370,亚太药业,0.17,41.67,,2.12,,4676.47,93.23,,04-29
155,603688,石英股份,0.07,15.71,,1.24,,1491.66,16.42,,04-29
156,600295,鄂尔多斯,0.11,37.5,,1.51,,11078.91,27.74,,04-29
157,600687,刚泰控股,0.07,-48.18,,1.87,,10583.57,-48.24,,04-29
158,601390,中国中铁,0.11,7.0,,1.84,,262258.3,15.32,,04-29
159,000686,东北证券,0.08,-60.0,,1.23,,19335.74,-51.7,,04-29
160,002742,三圣股份,0.12,-33.33,,1.92,,2588.6,0.62,,04-29
161,603885,吉祥航空,0.33,-17.5,,5.36,,42039.66,-7.45,,04-29
162,600754,锦江股份,0.21,1.56,,1.54,,19902.9,20.93,,04-29
163,600033,福建高速,0.08,25.28,,2.51,,21502.2,25.43,,04-29
164,000801,四川九洲,0.0,-95.74,,0.06,,136.13,-91.29,,04-29
165,000021,深科技,0.08,-22.78,,2.2,,11672.47,-22.71,,04-29
166,002193,如意集团,0.02,-33.33,,0.2,,497.82,24.17,,04-29
167,603077,和邦生物,0.04,100.0,,1.63,,17195.93,220.81,,04-29
168,002514,宝馨科技,0.04,-42.86,,2.39,,2282.68,24.79,,04-29
169,600843,上工申贝,0.11,43.04,,3.1,,6036.97,43.08,,04-29
170,000887,中鼎股份,0.26,23.81,,4.63,,31331.51,32.89,,04-29
171,600133,东湖高新,1.08,5599.47,,30.96,,68683.56,5591.93,,04-29
172,002552,宝鼎科技,-0.03,-30.23,,-1.4,,-986.12,-23.15,,04-29
173,600883,博闻科技,0.16,-2651.56,,5.69,,3855.78,-2658.79,,04-29
174,000416,民生控股,0.01,-155.24,,0.7,,616.11,-155.1,,04-29
175,600900,长江电力,0.12,7.51,,2.09,,270800.34,43.38,,04-29
176,300343,联创互联,0.04,-62.51,,0.58,,2327.83,74.37,,04-29
177,600172,黄河旋风,0.14,9.03,6.27,2.24,,10994.59,9.02,,04-29
178,000951,中国重汽,0.25,212.5,,3.37,,16780.96,370.79,,04-29
179,600967,内蒙一机,0.04,-171.93,,0.96,,6956.32,-247.65,,04-29
180,600096,云天化,0.01,-104.16,,0.42,,1625.54,-104.14,,04-29
181,000042,中洲控股,0.04,-43.05,,0.44,,2585.83,-42.25,,04-29
182,000066,中国长城,0.05,-446.94,,2.45,,15008.46,-871.16,,04-29
183,000883,湖北能源,0.07,11.48,,1.84,,44127.99,10.85,,04-29
184,600130,波导股份,-0.01,-200.0,,-0.88,,-872.56,-182.74,,04-29
185,000903,云内动力,0.14,38.78,,2.63,,11919.12,52.28,,04-29
186,000411,英特集团,0.1,15.58,,2.76,,2125.28,15.62,,04-29
187,600169,太原重工,0.0,-100.44,,0.03,,110.18,-100.5,,04-29
188,600563,法拉电子,0.37,-2.65,,3.86,,8250.56,-2.81,,04-29
189,603322,超讯通信,-0.1,-1100.0,,-1.62,,-770.53,-1054.81,,04-29
190,002597,金禾实业,0.36,44.0,,7.83,,20085.96,41.2,,04-29
191,000518,四环生物,0.01,-1255.56,,1.74,,1070.54,-1220.72,,04-29
192,600615,丰华股份,0.01,-12.5,,0.29,,138.62,-11.96,,04-29
193,600240,华业资本,0.09,-30.77,,2.2,,12617.27,-33.33,,04-29
194,600260,凯乐科技,0.12,100.0,,2.56,,7729.43,100.08,,04-29
195,000599,青岛双星,0.04,11.11,,1.01,,2461.57,1.31,,04-29
196,600652,游久游戏,0.02,70.0,,0.66,,1444.29,76.24,,04-29
197,601200,上海环境,0.22,,,3.1,,15424.45,57.13,,04-29
198,000638,万方发展,-0.01,-143.99,,-1.81,,-395.54,-143.95,,04-29
199,600689,上海三毛,0.2,-607.5,2.31,9.18,,4077.49,-602.52,,04-29
200,000669,金鸿控股,0.17,0.75,,1.94,,8483.42,0.73,,04-29
201,002404,嘉欣丝绸,0.04,33.33,,1.57,,2052.47,33.14,,04-29
202,600355,精伦电子,-0.01,-526.67,,-1.55,,-629.17,-498.9,,04-29
203,002115,三维通信,-0.02,-38.57,,-0.99,,-917.1,-38.4,,04-29
204,600379,宝光股份,0.03,-7.42,,1.3,,618.64,-7.23,,04-29
205,000735,罗牛山,0.07,1126.23,,2.48,,8610.53,1516.37,,04-29
206,600397,安源煤业,-0.05,-60.97,,-3.68,,-5351.92,-60.99,,04-29
207,603989,艾华集团,0.26,39.34,,4.2,,7638.72,39.5,,04-29
208,000791,甘肃电投,-0.14,-34.43,,-2.79,,-13738.24,-28.32,,04-29
209,600797,浙大网新,0.01,-150.0,,0.4,,912.9,-164.95,,04-29
210,000831,五矿稀土,0.01,-153.8,,0.42,,832.55,-153.8,,04-29
211,600851,海欣股份,0.01,7.69,,0.25,,1018.35,7.5,,04-29
212,000889,茂业通信,0.07,-5.28,,1.97,,4568.54,-5.3,,04-29
213,002232,启明信息,0.0,82.35,,0.12,,127.22,84.45,,04-29
214,600136,当代明诚,0.0,-76.19,,0.01,,25.86,-44.14,,04-29
215,002554,惠博普,0.05,0.0,,2.35,,5120.4,84.49,,04-29
216,000333,美的集团,0.67,-27.17,,6.87,,435258.7,11.4,,04-29
217,000928,中钢国际,0.15,-7.02,,2.38,,10170.02,1.09,,04-29
218,603303,得邦照明,0.23,0.0,,3.14,,5479.45,34.66,,04-29
219,002586,围海股份,-0.0,-132.08,,-0.08,,-126.73,-132.69,,04-29
220,000504,南华生物,-0.02,4.67,,-173.42,,-489.72,5.11,,04-29
221,000524,岭南控股,0.06,162.5,,3.07,,3385.52,418.13,,04-29
222,600586,金晶科技,0.03,223.0,,1.17,,4719.46,533.0,,04-29
223,000972,*ST中基,-0.03,-7.56,,-2.52,,-2072.56,-7.65,,04-29
224,600988,赤峰黄金,0.01,-50.0,,0.31,,769.12,-51.6,,04-29
225,002618,丹邦科技,0.02,-39.55,,0.47,,792.87,20.92,,04-29
226,000543,皖能电力,-0.02,-110.31,,-0.36,,-4002.83,-111.55,,04-29
227,000993,闽东电力,0.0,-87.4,,0.12,,180.75,-87.3,,04-29
228,600620,天宸股份,-0.01,-24.07,,-0.22,,-565.2,13.93,,04-29
229,600247,ST成城,-0.96,3596.91,,,,-32213.53,3590.25,,04-29
230,002024,苏宁云商,0.01,-125.0,,0.12,,7825.2,-126.43,,04-29
231,600658,电子城,0.02,100.0,,0.33,,1963.0,126.6,,04-29
232,601218,吉鑫科技,0.02,-40.97,,0.64,,1698.67,-40.51,,04-29
233,000626,远大控股,0.16,-80.37,,3.33,,9590.25,-41.97,,04-29
234,600678,四川金顶,-0.02,-1.22,,,,-847.63,-1.4,,04-29
235,002377,国创高新,-0.02,-19.62,,-1.18,,-908.83,-19.4,,04-29
236,000655,金岭矿业,0.03,-123.57,,0.76,,1981.71,-124.55,,04-29
237,600694,大商股份,1.12,12.0,,4.63,,32928.24,11.82,,04-29
238,002072,凯瑞德,-0.02,-75.38,,-2.97,,-280.89,-75.41,,04-29
239,600321,国栋建设,-0.01,-0.32,1.76,-0.71,0.01,-1882.1,-0.62,,04-29
240,600587,新华医疗,0.11,0.0,,1.35,,4407.97,2.8,,04-29
241,300056,三维丝,-0.05,-275.82,,-1.14,,-1831.54,-279.51,,04-29
242,603385,惠达卫浴,0.14,7.69,,1.76,,3993.12,45.97,,04-29
243,000995,皇台酒业,-0.08,300.0,,-35.04,,-1339.87,257.11,,04-29
244,002314,南山控股,-0.04,-123.53,,-1.25,,-7483.62,-125.81,,04-29
245,000563,陕国投A,0.04,-18.38,,1.52,,11816.56,-18.37,,04-29
246,002651,利君股份,0.03,50.0,,1.8,,3451.09,38.7,,04-29
247,000587,金洲慈航,0.1,-28.57,,1.16,,10840.43,-29.14,,04-29
248,600641,万业企业,0.15,72.1,,2.65,,11735.52,72.13,,04-29
249,000607,华媒控股,-0.02,12.93,,-0.96,,-1689.7,13.24,,04-29
250,601336,新华保险,0.59,-7.81,19.74,3.04,-1.57,183700.0,-7.87,,04-29
251,600322,天房发展,0.05,1543.33,,1.3,,5450.39,1531.32,,04-29
252,600713,南京医药,0.07,21.82,,2.26,,5989.99,20.88,,04-29
253,000697,炼石有色,-0.03,190.27,,-1.3,,-1833.12,189.68,,04-29
254,600362,江西铜业,0.16,166.67,,1.11,,54125.09,168.78,,04-29
255,600745,闻泰科技,0.22,2100.0,5.73,3.78,0.53,13794.28,2291.83,,04-29
256,002126,银轮股份,0.11,-31.25,,3.39,,7866.08,39.93,,04-29
257,601900,南方传媒,0.14,-12.5,,3.06,,11116.08,0.26,,04-29
258,601988,中国银行,0.15,0.0,4.59,3.44,1.31,4664900.0,0.06,,04-29
259,600029,南方航空,0.16,-40.74,,3.53,,155000.0,-42.23,,04-29
260,000778,新兴铸管,0.06,472.9,,1.28,,23058.39,489.74,,04-29
261,000018,神州长城,0.06,-65.99,,5.44,,9902.96,29.3,,04-29
262,600460,士兰微,0.03,1200.0,,1.31,,3281.02,1487.62,,04-29
263,600821,津劝业,-0.07,-800.0,,-6.26,,-3066.89,-1643.46,,04-29
264,000036,华联控股,0.66,702.42,,20.18,,75841.14,715.08,,04-29
265,000060,中金岭南,0.1,-600.0,,2.81,,21878.81,-513.49,,04-29
266,603160,汇顶科技,0.39,124.76,,6.21,,17534.8,150.04,,04-29
267,600125,铁龙物流,0.07,65.85,,1.75,,8821.09,65.15,,04-29
268,000898,鞍钢股份,0.15,-274.12,,2.35,,106900.0,-273.82,,04-29
269,600145,*ST新亿,-0.0,-92.86,,-0.06,,-17.49,-91.66,,04-29
270,600537,亿晶光电,0.01,-93.75,,0.31,,937.9,-89.96,,04-29
271,000917,电广传媒,0.07,-22.22,,0.92,,10109.34,-20.99,,04-29
272,000425,徐工机械,0.03,2800.0,,0.98,,20181.88,1809.98,,04-29
273,600576,万家文化,0.04,115.79,,1.42,,2609.41,112.85,,04-29
274,000961,中南建设,0.04,-68.03,,1.1,,15078.74,1.31,,04-29
275,600978,宜华生活,0.11,22.22,,2.14,,16030.21,21.31,,04-29
276,600593,大连圣亚,-0.1,-1.43,,-2.4,,-950.72,-1.39,,04-29
277,000568,泸州老窖,0.57,34.26,,6.99,,79746.8,34.19,,04-29
278,600255,梦舟股份,0.01,-150.0,,0.42,,1410.84,-135.64,,04-29
279,000593,大通燃气,0.01,-14.29,,0.19,,208.24,2.47,,04-29
280,600647,同达创业,0.09,2023.81,,3.26,,1241.31,2014.27,,04-29
281,002030,达安基因,,,,1.67,,2698.18,0.85,,04-29
282,601179,中国西电,0.06,30.84,,1.59,,30444.08,30.92,,04-29
283,601231,环旭电子,0.13,225.0,,3.72,,28667.15,239.72,,04-29
284,600291,西水股份,1.94,3246.46,,18.11,,211788.68,3742.3,,04-29
285,000632,三木集团,0.01,38.3,,0.24,,301.13,38.58,,04-29
286,601375,中原证券,0.03,-25.0,,0.94,,10004.73,-21.1,,04-29
287,603727,博迈科,0.1,-66.67,,0.95,,2284.49,-56.14,,04-29
288,600310,桂东电力,-0.09,-549.52,,-2.98,,-7818.09,-550.05,,04-29
289,002399,海普瑞,-0.01,-103.88,,-0.15,,-1208.13,-106.17,,04-29
290,000682,东方电子,0.01,44.07,,0.53,,835.56,45.68,,04-29
291,600718,东软集团,0.02,0.0,,0.36,,2777.24,3.63,,04-29
292,600350,山东高速,0.12,10.19,,2.28,,57443.87,10.12,,04-29
293,600734,实达集团,0.0,-97.35,,0.06,,165.29,-95.39,,04-29
294,002131,利欧股份,0.09,0.0,,2.01,,15010.86,12.14,,04-29
295,002452,长高集团,0.04,-17.78,,1.44,,1924.45,-18.46,,04-29
296,601997,贵阳银行,0.42,-6.67,9.57,4.48,3.46,96692.5,19.56,,04-29
297,600415,小商品城,0.12,200.0,,6.46,,68042.18,222.6,,04-29
298,000803,*ST金宇,-0.11,83.33,,-24.99,,-1364.36,76.65,,04-29
299,603033,三维股份,0.08,-52.94,,0.65,,734.97,-34.59,,04-29
300,600637,东方明珠,0.16,24.7,,1.61,,42968.47,24.72,,04-29
301,601137,博威合金,0.09,-25.0,,1.74,,5494.67,115.73,,04-29
302,600654,*ST中安,-0.02,-150.0,,-0.89,,-2640.6,-147.61,,04-29
303,601211,国泰君安,0.32,10.34,,2.65,,256334.48,7.94,,04-29
304,600281,太化股份,-0.03,171.58,,-2.43,,-1326.26,172.37,,04-29
305,002713,东易日盛,-0.23,-8.0,,-5.79,,-5872.65,-5.49,,04-29
306,601618,中国中冶,0.07,0.0,,2.35,,144173.8,5.61,,04-29
307,002406,远东传动,0.06,20.0,,1.49,,3365.93,14.05,,04-29
308,000691,ST亚太,-0.01,23.91,,-5.15,,-184.74,24.74,,04-29
309,600758,红阳能源,0.28,1300.0,,6.87,,36890.03,1469.89,,04-29
310,002133,广宇集团,0.03,,,0.7,,1992.26,4420.91,,04-29
311,600018,上港集团,0.05,-6.27,,1.86,,114157.76,-6.4,,04-29
312,600776,东方通信,0.01,11.22,,0.63,,1874.23,11.22,,04-29
313,000788,北大医药,0.01,0.0,,0.61,,696.58,3.01,,04-29
314,600063,皖维高新,0.02,6.25,,0.74,,2718.92,2.38,,04-29
315,000007,全新好,,,,0.07,,27.69,-96.39,,04-29
316,600811,东方集团,0.03,-78.54,,0.44,-0.14,8546.17,-63.19,,04-29
317,600469,风神股份,-0.21,-224.71,,-4.97,,-11896.85,-286.35,,04-29
318,600098,广州发展,0.01,-80.91,,0.21,,3203.03,-80.82,,04-29
319,000045,深纺织A,0.01,-142.5,,0.13,,430.21,-141.99,,04-29
320,600847,*ST万里,-0.01,-59.78,,-0.24,,-110.32,-60.31,,04-29
321,603126,中材节能,0.03,-18.9,,1.06,,1596.02,-18.87,,04-29
322,600120,浙江东方,0.45,60.71,,3.54,,22526.31,59.41,,04-29
323,000912,泸天化,0.0,-104.43,,0.74,,180.2,-104.63,,04-29
324,600887,伊利股份,0.29,11.54,,7.24,,173365.33,11.58,,04-29
325,002572,索菲亚,0.17,40.23,,1.97,,7722.63,46.75,,04-29
326,600177,雅戈尔,0.49,-55.13,,5.51,,126178.9,-48.45,,04-29
327,000506,中润资源,-0.04,-327.53,,-2.58,,-3763.91,-327.91,,04-29
328,600571,信雅达,0.03,-47.69,,1.26,,1489.32,3.61,,04-29
329,000957,中通客车,0.08,-82.61,,1.73,,4516.38,-66.67,,04-29
330,600973,宝胜股份,0.03,-51.47,,0.84,,3023.45,-21.42,,04-29
331,600195,中牧股份,0.17,-8.4,,2.2,,7454.0,-8.4,,04-29
332,600588,用友网络,-0.11,-26.67,,-2.96,,-16703.37,-22.92,,04-29
333,600992,贵绳股份,0.02,30.19,,0.37,,507.47,30.12,,04-29
334,000996,中国中期,0.02,96.43,,0.82,,505.69,95.44,,04-29
335,601010,文峰股份,0.05,66.67,,2.17,,9051.15,70.32,,04-29
336,000564,供销大集,0.02,-27.83,,0.48,,13377.49,475.91,,04-29
337,600622,嘉宝集团,0.21,26.51,,2.76,,14257.81,37.09,,04-29
338,600642,申能股份,0.11,-13.28,,1.97,,50593.47,-13.12,,04-29
339,601166,兴业银行,0.88,7.32,17.59,4.7,-2.25,1682400.0,7.16,,04-29
340,000608,阳光股份,-0.04,-33.33,,-1.19,,-3366.8,-21.5,,04-29
341,600661,新南洋,0.06,16.1,,1.7,,1605.32,15.96,,04-29
342,600680,*ST上普,-0.05,390.91,,-2.59,,-2047.26,409.41,,04-29
343,000657,中钨高新,0.04,-188.89,,0.81,,2413.8,-188.83,,04-29
