,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
37,603778,乾景园林,0.09,,,1.2,,545.03,,,04-30
38,603022,新通联,0.15,,,3.22,,892.2,,,04-30
39,603861,白云电器,0.08,,,2.34,,2888.68,,,04-30
40,603223,恒通股份,0.08,,,2.26,,750.12,,,04-30
41,603979,金诚信,0.16,,,2.5,,4560.14,,,04-30
42,603198,迎驾贡酒,0.29,,,7.77,,20653.25,,,04-29
43,603377,东方时尚,0.15,,,7.37,,5714.85,,,04-29
44,002766,索菱股份,0.11,,,2.56,,1519.99,,,04-29
45,603789,星光农机,0.16,,,4.49,,2443.73,,,04-29
46,002771,真视通,0.2,,,4.37,,1203.89,,,04-29
47,002789,建艺集团,0.39,,,4.55,,2362.09,,,04-29
48,603989,艾华集团,0.24,,,6.03,,4805.26,,,04-29
49,603918,金桥信息,-0.13,,,-3.3,,-861.94,,,04-29
50,300474,景嘉微,-0.01,,,-0.46,,-138.58,,,04-29
51,603528,多伦科技,0.57,,,18.97,0.2,8891.51,,,04-29
52,002765,蓝黛传动,0.13,,,1.32,,1983.82,,,04-29
53,300512,中亚股份,0.29,,,,,2932.57,,,04-29
54,002792,通宇通讯,0.5,,,6.88,,6036.87,,,04-29
55,603023,威帝股份,0.24,,,8.48,,1419.74,,,04-29
56,002780,三夫户外,0.03,,,0.73,,143.99,,,04-29
57,603868,飞科电器,0.31,,,15.73,,12162.7,,,04-28
58,603589,口子窖,0.31,,,7.0,,17527.86,,,04-28
59,002761,多喜爱,0.09,,,1.86,,769.59,,,04-28
60,603936,博敏电子,0.06,,,1.49,,793.58,,,04-28
61,603066,音飞储存,0.08,,,1.48,,592.96,,,04-28
62,603701,德宏股份,0.24,,,5.52,,1421.55,,,04-28
63,603027,千禾味业,0.16,,,4.63,,1901.05,,,04-28
64,002753,永东股份,0.12,,,1.75,,904.18,,,04-28
65,601155,新城控股,0.03,,,0.47,,3264.62,,,04-28
66,001979,招商蛇口,0.1,,,3.1,,52895.39,,,04-28
67,300507,苏奥传感,0.42,,,7.66,0.06,2101.66,,,04-28
68,601900,南方传媒,0.16,,,5.33,,10572.16,,,04-28
69,603669,灵康药业,0.14,,,7.89,,2778.34,,,04-28
70,603520,司太立,0.38,,,7.85,,3440.21,,,04-28
71,603726,朗迪集团,0.16,,,2.84,,1101.48,,,04-28
72,603838,四通股份,0.16,,,4.53,,1584.21,,,04-28
73,603398,邦宝益智,0.23,,,8.22,,1655.22,,,04-28
74,603598,引力传媒,0.11,,,3.55,,1147.87,,,04-28
75,002798,帝王洁具,,,,,,-492.51,,,04-28
76,002786,银宝山新,0.12,,,1.84,,1097.18,,,04-27
77,603996,中新科技,0.07,,,1.37,,1056.7,,,04-27
78,300455,康拓红外,0.08,,,2.32,,792.09,,,04-27
79,300503,昊志机电,0.12,20.0,,2.09,,868.05,19.14,,04-27
80,603822,嘉澳环保,0.05,,,,,299.94,,,04-27
81,603866,桃李面包,0.14,,,5.73,,5727.54,,,04-27
82,603798,康普顿,0.37,,,10.3,,2767.76,,,04-27
83,002790,瑞尔特,0.23,,,5.64,,2802.82,,,04-27
84,002760,凤形股份,0.15,,,2.54,,1015.69,,,04-27
85,300459,金科文化,0.03,,,1.73,,717.99,,,04-27
86,002783,凯龙股份,0.17,,,1.55,,1080.62,,,04-27
87,300447,全信股份,0.29,,,6.23,,1771.4,,,04-27
88,300452,山河药辅,0.28,,,5.42,,987.99,,,04-27
89,300485,赛升药业,0.51,,,6.86,,4594.21,,,04-27
90,002795,永和智控,0.2,,,7.15,0.55,1528.34,,,04-27
91,603999,读者传媒,0.08,,,1.5,,1481.78,,,04-27
92,300458,全志科技,0.32,,,3.72,,3790.26,,,04-27
93,300495,美尚生态,0.09,,,1.1,,465.82,,,04-27
94,300500,启迪设计,0.18,,,2.58,,829.21,,,04-27
95,300457,赢合科技,0.17,,,4.14,,1502.6,,,04-27
96,002762,金发拉比,0.18,,,4.14,,1606.15,,,04-27
97,603029,天鹅股份,0.04,,,0.58,0.46,269.1,,,04-26
98,002773,康弘药业,0.17,,,4.22,,6816.32,,,04-26
99,300476,胜宏科技,0.25,,,4.57,,2741.8,,,04-26
100,300502,新易盛,0.43,,,5.59,,2477.89,,,04-26
101,603508,思维列控,0.35,,,5.27,,4168.05,,,04-26
102,300480,光力科技,0.02,,,0.39,,112.72,,,04-26
103,002782,可立克,0.08,,,2.26,,1007.37,,,04-26
104,603599,广信股份,0.35,,,3.53,,4995.41,,,04-26
105,300478,杭州高新,0.05,,,1.02,,249.93,,,04-26
106,300499,高澜股份,-0.09,,,-1.74,,-468.74,,,04-26
107,603085,天成自控,0.08,,,2.66,,589.68,,,04-26
108,300456,耐威科技,0.06,,,1.35,,357.3,,,04-26
109,603608,天创时尚,0.06,,,1.89,,1304.45,,,04-26
110,300493,润欣科技,0.09,,,3.05,,791.07,,,04-25
111,300487,蓝晓科技,0.26,,,3.93,,1542.26,,,04-25
112,603703,盛洋科技,0.06,,,1.48,,404.9,,,04-25
113,002777,久远银海,0.08,,,2.14,,505.01,,,04-25
114,601020,华钰矿业,0.01,,,0.3,,287.22,,,04-25
115,002788,鹭燕医药,0.22,,,3.23,,2093.39,,,04-25
116,300462,华铭智能,0.03,,,1.51,,378.97,,,04-25
117,002769,普路通,0.39,,,9.84,,4321.01,,,04-25
118,300488,恒锋工具,0.23,,,3.44,,1127.95,,,04-25
119,603028,赛福天,0.05,,,2.15,,886.99,,,04-23
120,002772,众兴菌业,0.2,,,8.98,,4662.8,,,04-23
121,300453,三鑫医疗,0.16,,,3.8,,968.46,,,04-23
122,300468,四方精创,0.13,,,2.82,,941.32,,,04-23
123,300473,德尔股份,0.45,,,4.5,,3345.39,,,04-23
124,300506,名家汇,0.11,,,4.13,,948.88,,,04-23
125,603800,道森股份,0.14,,,4.29,,2167.21,,,04-23
126,002768,国恩股份,0.29,,,5.26,,1734.13,,,04-22
127,300509,新美星,0.19,,,4.2,-0.13,1127.01,,,04-22
128,603919,金徽酒,0.33,,,10.31,,6956.39,,,04-22
129,603885,吉祥航空,0.27,,,12.58,,26653.76,,,04-21
130,300501,海顺新材,0.33,,,5.58,,1323.64,,,04-21
131,002791,坚朗五金,-0.04,,,-0.6,,-690.76,,,04-20
132,002767,先锋电子,0.14,,,3.8,,1069.24,,,04-20
133,300414,中光防雷,0.37,,,7.05,,2323.38,,,04-20
134,300505,川金诺,0.07,,,1.44,,460.02,,,04-20
135,300484,蓝海华腾,0.25,,,4.95,,965.89,,,04-19
136,300508,维宏股份,0.11,,,3.43,-0.02,515.06,,,04-18
137,002775,文科园林,0.08,,,1.28,,695.68,,,04-15
138,002793,东音股份,0.24,,,6.12,,1809.42,,,04-14
139,300699,光威复材,0.05,,,1.34,0.64,1399.48,,,11-13
140,603978,深圳新星,0.28,,7.74,3.67,0.56,1672.03,,,11-13
141,300611,美力科技,0.19,,4.95,4.72,0.26,1117.97,,,11-13
142,603387,基蛋生物,0.22,,1.88,12.44,0.15,2149.75,,,11-13
143,002877,智能自控,0.04,,2.66,1.6,-0.05,401.54,,,11-13
144,300628,亿联网络,0.9,,4.37,18.29,1.14,5042.47,,,11-13
145,300695,兆丰股份,0.52,,6.65,5.49,0.93,2580.67,,,11-13
146,603970,中农立华,0.17,,2.62,6.87,-1.71,1741.69,,,11-13
147,300609,汇纳科技,-0.07,,2.2,-3.23,0.04,-541.01,,,11-13
148,002866,传艺科技,0.13,,2.31,6.31,0.42,1219.9,,,11-13
149,002900,哈三联,0.35,,4.19,8.61,0.21,5480.53,,,11-13
150,603196,日播时尚,0.06,,2.46,2.62,0.2,1143.89,,,11-13
151,300627,华测导航,-0.03,,1.88,-1.4,-0.51,-201.66,,,11-13
152,603063,禾望电气,0.29,,3.05,9.91,-0.06,8643.1,,,11-13
153,002893,华通热力,1.12,,3.68,36.09,-0.88,10111.77,,,11-13
154,300625,三雄极光,0.2,,9.55,2.21,1.29,1108.47,,,11-13
155,300661,圣邦股份,0.22,,4.53,4.95,-0.03,982.48,,,11-13
156,603042,华脉科技,0.19,,3.41,5.63,-0.24,1902.82,,,11-13
157,300736,百华悦邦,0.18,,3.91,4.74,0.89,718.14,,,11-13
158,002886,沃特股份,0.14,,,5.09,0.12,679.17,,,11-13
159,300622,博士眼镜,0.07,,3.61,1.86,-0.02,446.59,,,11-13
160,300708,聚灿光电,0.01,,2.05,0.65,0.01,204.65,,,11-13
161,300621,维业股份,0.09,,3.55,2.87,-0.25,822.52,,,11-13
162,002879,长缆科技,0.15,,5.15,2.97,-0.24,1553.53,,,11-13
163,300633,开立医疗,0.02,,1.26,2.0,-0.15,899.02,,,11-13
164,300654,世纪天鸿,0.0,,2.6,0.09,-0.86,16.53,,,08-24
165,300562,乐心医疗,0.25,,4.34,5.58,-0.57,1118.4,,,07-03
166,300607,拓斯达,0.07,,4.63,1.52,0.08,379.57,,,07-03
167,300497,富祥股份,0.36,50.0,,6.69,,1961.95,51.02,,07-02
168,300491,通合科技,0.07,,,2.16,,394.07,220.12,,06-26
169,603116,红蜻蜓,0.21,31.25,,,,7189.25,30.05,,06-26
170,300590,移为通信,0.2,,2.19,9.46,0.49,1186.18,,,06-26
171,300494,盛天网络,0.09,-47.06,,2.85,,809.57,-47.64,,06-26
172,002787,华源控股,0.15,25.0,,3.21,,1545.05,21.56,,06-26
173,601211,国泰君安,0.46,187.5,,6.4,3.56,283535.65,197.85,,06-25
174,002779,中坚科技,0.16,23.08,,3.23,,1061.36,20.88,,06-25
175,300492,山鼎设计,0.12,500.0,,4.79,,762.61,597.35,,06-25
176,002785,万里石,0.02,100.0,,,,373.07,143.22,,06-25
177,002778,高科石化,0.09,-10.0,,,,630.28,-10.06,,06-25
178,300496,中科创达,0.49,9.57,,10.35,,3709.91,9.55,,06-25
179,300490,华自科技,0.12,1100.0,,2.78,,897.06,1008.49,,06-25
180,002785,万里石,0.02,100.0,,,,373.07,143.22,,06-25
181,002778,高科石化,0.09,-10.0,,,,630.28,-10.06,,06-25
182,300511,雪榕生物,0.19,,4.74,4.07,0.34,2173.71,,,06-17
183,601368,绿城水务,0.09,,2.66,3.54,0.17,5462.33,,,06-11
184,603117,万林股份,0.05,-16.67,,1.93,,1902.02,-13.05,,06-10
185,603616,韩建河山,0.1,-5.97,,,,1055.73,-6.02,,06-10
186,002770,科迪乳业,0.07,-12.5,,2.3,,1416.13,-11.08,,06-10
187,002776,柏堡龙,0.4,,,7.53,,3169.34,51.1,,06-10
188,300489,中飞股份,0.15,-24.02,,2.14,,520.0,-24.01,,06-10
189,300483,沃施股份,0.28,-9.68,,5.36,,1277.43,-9.6,,06-10
190,300482,万孚生物,0.31,,5.05,11.4,0.06,2017.37,,,06-10
191,300481,濮阳惠成,,,,,,1146.02,11.63,,06-10
192,300486,东杰智能,0.02,-125.0,,0.59,,223.24,-128.24,,06-10
193,300464,星徽精密,0.08,-11.11,4.26,0.02,-0.26,510.17,-6.55,,06-09
194,603229,奥翔药业,0.21,,2.74,10.0,0.14,995.12,,,06-05
195,603901,永创智能,0.19,18.75,5.34,3.5,-0.94,1428.99,17.87,,05-28
196,603300,华铁科技,0.14,-6.67,,,,2115.66,-5.43,,05-28
197,300465,高伟达,0.04,-200.0,3.59,1.05,-1.1,375.77,-188.68,,05-27
198,002758,华通医药,0.22,15.79,,,,911.36,13.36,,05-26
199,002757,南兴装备,0.16,4.15,,,,1318.07,4.2,,05-26
200,603108,润达医疗,0.18,80.0,6.87,2.7,-0.88,1298.35,82.26,,05-26
201,300471,厚普股份,0.47,-19.15,,,,2668.74,-19.17,,05-26
202,300475,聚隆科技,0.19,11.76,,4.92,,2891.7,10.78,,05-25
203,300469,信息发展,-0.41,,,-13.6,,-2029.73,,,05-25
204,300479,神思电子,0.22,450.0,,,,1327.58,495.8,,05-25
205,002763,汇洁股份,0.51,15.91,,10.97,,8340.17,14.9,,05-25
206,300472,新元科技,0.13,-285.71,,3.29,,642.19,-278.59,,05-25
207,300477,合纵科技,,,,,,-1275.8,,,05-25
208,300470,日机密封,0.41,-19.61,,4.75,,1649.07,-18.46,,05-25
209,603311,金海环境,0.09,12.5,1.89,4.89,0.05,1442.95,17.43,,05-15
210,603718,海利生物,0.14,-6.67,2.09,,0.18,2900.9,-8.32,,05-14
211,002756,永兴特钢,0.34,-8.11,11.37,3.01,0.79,5156.45,-6.28,,05-14
212,603227,雪峰科技,-0.03,-72.45,,,,-659.57,-72.79,,05-14
213,002755,东方新星,0.17,-5.56,4.56,3.81,-0.4,1296.61,-7.42,,05-14
214,603355,莱克电气,0.25,4.17,4.45,,0.32,9154.87,5.61,,05-12
215,002759,天际股份,0.22,,,5.77,,1617.56,,,05-11
216,603026,石大胜华,0.16,,,2.35,,2359.15,-23.62,,05-11
217,603568,伟明环保,0.17,30.77,,6.93,,7021.22,34.56,,05-11
218,300463,迈克生物,0.33,10.0,5.36,6.01,-0.37,4910.53,9.7,,05-11
219,300467,迅游科技,0.56,3.7,,,,1676.59,2.58,,05-11
220,300466,赛摩电气,0.07,,,1.53,,405.78,,,05-11
221,601228,广州港,0.03,-37.5,,,,13806.03,-35.26,,05-04
222,000972,*ST中基,-0.01,32.56,,-1.07,,-876.93,32.15,,05-04
223,000558,莱茵体育,0.0,-108.25,,0.17,,281.85,-110.14,,04-30
224,002022,科华生物,0.1,-26.22,,3.94,,5055.08,-26.25,,04-30
225,600778,友好集团,0.12,-8.69,,2.13,,3695.89,-9.0,,04-30
226,600048,保利地产,0.12,9.09,,2.08,,129300.82,58.63,,04-30
227,600420,现代制药,0.18,32.2,,4.41,,5257.0,32.17,,04-30
228,600796,钱江生化,0.02,100.0,,1.02,,556.33,43.56,,04-30
229,000622,恒立实业,-0.02,50.0,,-3.23,,-637.41,44.11,,04-30
230,600448,华纺股份,0.01,0.0,,0.63,,518.29,7.66,,04-30
231,002070,*ST众和,-0.03,-252.78,,-2.08,,-1746.0,-252.86,,04-30
232,600830,香溢融通,0.05,10.87,,1.24,,2326.88,10.61,,04-30
233,603338,浙江鼎力,0.48,11.63,,6.16,,2316.48,11.41,,04-30
234,600100,同方股份,0.06,-1001.43,,1.16,,15491.52,-1113.47,,04-30
235,600850,华东电脑,0.11,16.61,,2.46,,3499.82,16.56,,04-30
236,000691,亚太实业,0.0,-71.43,,0.04,,6.32,-72.68,,04-30
237,600135,乐凯胶片,0.0,-89.44,,0.11,,108.32,-89.53,,04-30
238,600903,贵州燃气,,,,,,-3226.86,-23.03,,04-30
239,000759,中百集团,0.07,-46.2,,1.62,,4944.55,-44.17,,04-30
240,000625,长安汽车,0.53,26.19,,9.28,,249449.12,26.45,,04-30
241,600452,涪陵电力,0.85,608.33,,22.77,,13530.59,610.37,,04-30
242,600084,中葡股份,-0.05,53.33,,-2.15,,-5186.76,114.72,,04-30
243,000652,泰达股份,0.0,130.0,,0.14,,341.35,127.59,,04-30
244,600477,杭萧钢构,0.02,185.71,,0.92,,1079.94,233.28,,04-30
245,600833,第一医药,0.05,16.67,,1.78,,1203.05,16.67,,04-30
246,002393,力生制药,0.26,-27.78,,1.6,,4691.52,-28.12,,04-30
247,000673,当代东方,-0.02,62.0,,-61.71,,-506.32,57.01,,04-30
248,600496,精工钢构,0.07,-11.08,,1.36,,4627.5,4.04,,04-30
249,000693,*ST华泽,-0.01,340.0,,-0.52,,-718.22,327.73,,04-30
250,600869,智慧能源,0.08,180.33,,2.66,,8329.63,148.34,,04-30
251,600137,浪莎股份,0.0,-87.5,4.75,0.09,,41.53,-86.54,,04-30
252,600158,中体产业,0.01,143.4,,0.72,,1084.58,141.54,,04-30
253,600551,时代出版,0.21,10.19,,2.88,,10719.65,10.21,,04-30
254,600218,全柴动力,0.08,12.47,,1.98,,2645.31,23.75,,04-30
255,601038,一拖股份,0.09,-8.44,,1.96,,9071.06,-8.43,,04-30
256,600235,民丰特纸,-0.03,47.37,,-0.7,,-976.38,44.82,,04-30
257,000837,秦川机床,-0.03,29.34,,-0.72,,-2170.51,157.19,,04-30
258,600628,新世界,0.08,-15.79,,1.63,,4227.45,-16.09,,04-30
259,000058,深赛格,0.03,-4.9,,1.63,,2134.86,-4.9,,04-30
260,600273,嘉化能源,0.09,-250.0,,3.95,,11547.99,-736.3,,04-30
261,000895,双汇发展,0.42,-14.56,,5.76,,92079.72,-14.55,,04-30
262,600291,西水股份,0.2,-29.53,,2.23,,7632.27,-29.54,,04-30
263,600734,实达集团,-0.04,40.44,,-12.15,,-1342.11,39.89,,04-30
264,601918,新集能源,-0.19,133.33,2.41,-7.58,-0.17,-49058.99,132.74,,04-30
265,600368,五洲交通,0.04,-55.56,,1.25,,3724.44,-49.06,,04-30
266,000566,海南海药,0.12,33.33,,3.45,,5767.43,35.48,,04-30
267,600386,北巴传媒,0.07,0.0,,1.76,,3023.55,1.06,,04-30
268,603017,中衡设计,0.2,-4.76,,1.5,,1223.32,28.88,,04-30
269,603077,和邦生物,0.04,-42.86,,0.8,,3824.78,23.18,,04-30
270,600460,士兰微,0.02,0.0,,1.22,,2942.15,41.96,,04-30
271,600821,津劝业,0.01,0.0,,0.4,,240.38,-5.34,,04-30
272,600501,航天晨光,0.02,-33.33,,0.57,,717.8,-28.75,,04-30
273,600874,创业环保,0.05,19.05,,1.71,,7118.3,19.41,,04-30
274,603688,石英股份,0.08,-1.06,,1.59,,1882.38,31.95,,04-30
275,600145,*ST新亿,-0.01,317.65,,,,-268.48,325.74,,04-30
276,002446,盛路通信,0.13,550.0,,1.72,,2131.91,935.67,,04-30
277,600558,大西洋,0.04,-38.33,,0.82,,1471.98,13.55,,04-30
278,600182,S佳通,0.12,-33.33,,3.51,,4031.35,-35.79,,04-30
279,600982,宁波热电,0.04,-74.63,,1.41,,3308.91,12.84,,04-30
280,600240,华业资本,-0.03,-138.07,,-1.16,,-4443.7,-139.74,,04-30
281,600635,大众公用,0.04,56.2,,1.53,,7032.06,56.28,,04-30
282,000155,川化股份,-0.11,-56.0,,,,-5349.54,-55.19,,04-30
283,600673,东阳光科,0.02,-20.0,,0.61,,1492.42,-21.82,,04-30
284,000409,山东地矿,-0.06,-250.0,,-2.55,,-2601.84,-245.48,,04-30
285,600355,精伦电子,0.01,-150.0,,0.36,,148.63,-131.93,,04-30
286,000983,西山煤电,0.03,-64.18,,0.53,,8484.16,-64.17,,04-30
287,600739,辽宁成大,0.32,112.32,,3.36,,46327.17,122.44,,04-30
288,601939,建设银行,0.27,3.85,5.26,5.26,,6700500.0,1.86,,04-30
289,600756,浪潮软件,0.08,220.83,,2.52,,2156.04,218.38,,04-30
290,600415,小商品城,0.04,0.0,,1.37,,12201.1,5.15,,04-30
291,600792,云煤能源,-0.08,-8100.0,,-2.33,,-7872.84,-11113.73,,04-30
292,600061,国投资本,0.2,6566.67,,3.76,,65634.87,60588.29,,04-30
293,000616,海航投资,0.01,0.0,,0.22,,913.61,-46.52,,04-30
294,002050,三花智控,0.13,-13.33,,2.69,,9683.17,5.82,,04-30
295,600467,好当家,0.01,-26.67,,0.17,,788.96,-27.53,,04-30
296,600113,浙江东日,0.01,50.0,,0.32,,190.76,53.08,,04-30
297,002098,浔兴股份,0.01,-81.58,,0.16,,109.86,-81.13,,04-30
298,002419,天虹股份,0.2,-13.04,,3.42,,15879.89,-11.99,,04-30
299,603606,东方电缆,0.05,-16.67,,0.95,,733.28,4.71,,04-30
300,600613,神奇制药,0.11,83.33,,2.37,,4707.53,66.94,,04-30
301,000061,农产品,-0.0,-52.24,,-0.11,,-549.23,-51.74,,04-30
302,600650,锦江投资,0.09,4.76,,2.06,,4828.32,4.32,,04-30
303,600277,亿利洁能,0.02,-40.3,,0.41,,3679.68,-47.45,,04-30
304,000899,赣能股份,0.25,59.62,,7.23,,15877.06,59.65,,04-30
305,600668,尖峰集团,0.07,-41.67,,1.11,,2307.96,-42.57,,04-30
306,600295,鄂尔多斯,0.1,-16.67,,1.52,,10606.38,-15.94,,04-30
307,000919,金陵药业,0.11,40.07,,2.44,,5724.21,40.06,,04-30
308,000426,兴业矿业,0.01,-93.29,,0.28,,783.86,-93.27,,04-30
309,601689,拓普集团,0.17,-5.56,,5.91,,8982.93,-2.46,,04-30
310,000513,丽珠集团,0.62,29.17,,4.81,,18265.04,27.42,,04-30
311,600353,旭光股份,0.02,72.73,,0.68,,670.87,72.9,,04-30
312,600737,中粮糖业,-0.06,200.0,,-1.93,,-11321.87,178.08,,04-30
313,600020,中原高速,0.09,80.0,,2.61,,20436.65,79.92,,04-30
314,000581,威孚高科,0.43,2.38,,3.9,,43436.91,1.42,,04-30
315,600039,四川路桥,0.03,-41.86,,1.13,,8502.13,16.05,,04-30
316,000600,建投能源,0.3,-23.29,,5.87,,54368.11,11.35,,04-30
317,600795,国电电力,0.09,1.18,,3.55,,169310.33,15.72,,04-30
318,000620,新华联,0.01,0.0,,0.39,,1387.8,-8.52,,04-30
319,002069,獐子岛,-0.01,-125.0,,-0.84,,-942.16,-133.69,,04-30
320,600133,东湖高新,0.01,-77.16,,0.53,,804.51,-77.19,,04-30
321,600883,博闻科技,0.12,-615.63,,4.27,,2726.39,-614.63,,04-30
322,603729,龙韵股份,-0.05,-50.0,,-1.81,,-329.52,-31.47,,04-30
323,600900,长江电力,0.11,196.11,,2.17,,188676.86,196.58,,04-30
324,600567,山鹰纸业,0.01,0.0,,0.92,,5478.76,27.69,,04-30
325,600584,长电科技,0.05,3206.25,,1.4,,5207.7,3721.48,,04-30
326,002486,嘉麟杰,-0.02,-244.23,,-1.84,,-1872.41,-243.91,,04-30
327,601011,宝泰隆,-0.04,-166.67,,-0.46,,-1946.49,-180.08,,04-30
328,000826,启迪桑德,0.19,-4.5,,3.07,,16177.35,25.23,,04-30
329,000043,中航地产,-0.1,-241.89,,-1.96,,-6821.13,-241.85,,04-30
330,600265,ST景谷,-0.08,14.29,,-189.56,,-997.04,3.33,,04-30
331,000158,常山北明,-0.06,90.0,,-1.66,,-4066.81,87.29,,04-30
332,600676,交运股份,0.09,1.08,,2.29,,8035.21,1.11,,04-30
333,601398,工商银行,0.21,0.0,4.52,4.84,,7432400.0,1.39,,04-30
334,000413,东旭光电,0.08,-65.22,,3.23,,21115.96,1.69,,04-30
335,600301,ST南化,0.0,-103.0,,,,27.1,-103.12,,04-30
336,601616,广电电气,0.0,-43.28,,0.14,,350.69,-44.04,,04-30
337,600710,ST常林,-0.1,66.67,,-3.97,,-6582.94,68.22,,04-30
338,000538,云南白药,0.54,-26.03,,4.85,,56146.15,11.41,,04-30
339,600359,新农开发,0.02,100.0,,0.8,,793.62,128.56,,04-30
340,600742,一汽富维,0.39,-9.3,,2.24,,8227.31,-9.36,,04-30
341,600007,中国国贸,0.15,15.38,,2.87,,15193.55,13.36,,04-30
342,600782,新钢股份,-0.08,300.0,,-1.48,,-11791.32,430.96,,04-30
343,600425,*ST青松,-0.11,21.11,,-2.86,,-14978.22,14.76,,04-30
344,000627,天茂集团,-0.02,-110.42,,-1.42,,-2040.97,-110.49,,04-30
345,603288,海天味业,0.49,13.95,,9.26,,73359.57,15.66,,04-30
346,600121,*ST郑煤,0.02,1178.95,,0.58,,2469.64,1213.9,,04-30
347,600139,西部资源,-0.03,-721.15,1.93,,-0.33,-2139.32,-724.61,,04-30
348,600160,巨化股份,0.0,-10.0,,0.02,,171.56,-12.82,,04-30
349,600979,广安爱众,0.03,36.27,,1.35,,1886.45,36.11,,04-30
350,000792,盐湖股份,0.01,-94.79,,0.08,,1332.18,-94.8,,04-30
351,002491,通鼎互联,0.07,-20.78,,1.17,,2549.37,5.7,,04-30
352,000011,深物业A,0.0,-98.71,,0.02,,35.64,-98.71,,04-30
353,600606,绿地控股,-0.08,211.11,,-2.36,,-4342.27,209.11,,04-30
354,600232,金鹰股份,0.01,-10.0,3.23,0.29,-0.02,339.1,-2.43,,04-30
355,600623,华谊集团,-0.09,-207.06,,-2.62,,-8059.24,-207.2,,04-30
356,600250,南纺股份,-0.25,17.21,,-18.75,,-6493.69,17.71,,04-30
357,000089,深圳机场,0.05,44.41,,1.15,,9181.62,44.39,,04-30
358,600662,强生控股,0.04,35.15,,1.33,,4170.57,35.31,,04-30
359,600681,百川能源,,,,-1.06,,-21.69,484.71,,04-30
360,600827,百联股份,0.45,87.5,,4.73,,77118.03,85.02,,04-30
361,600097,开创国际,-0.32,146.15,,-7.4,,-6559.65,153.41,,04-30
362,000668,荣丰控股,-0.07,-12.5,,-1.55,,-959.96,-22.21,,04-30
363,600114,东睦股份,0.08,-27.27,,2.11,,2937.04,29.49,,04-30
364,600131,岷江水电,0.05,20.51,,2.87,,2347.82,19.72,,04-30
365,600152,维科精华,-0.06,-35.41,,-3.08,,-1760.97,-35.43,,04-30
366,600551,时代出版,0.21,10.19,,2.88,,10719.65,10.21,,04-30
367,600997,开滦股份,-0.05,-225.0,,-0.83,,-5769.77,-215.18,,04-30
368,600604,市北高新,-0.02,-705.88,2.25,-0.91,-0.93,-1166.0,-700.6,,04-30
369,000048,康达尔,0.02,86.59,,1.15,,597.18,85.64,,04-30
370,000861,海印股份,0.04,-63.64,,1.54,,4607.75,-14.74,,04-30
371,600641,万业企业,0.09,-26.98,,2.03,,7417.08,-27.01,,04-30
372,000888,峨眉山A,0.01,-73.6,,0.15,,260.4,-73.66,,04-30
