,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
36,603626,科森科技,,,1.66,34.08,,4263.5,291.73,,01-13
37,300732,设研院,2.54,,26.49,34.52,1.98,11431.83,,,01-13
38,002774,快意电梯,0.34,-41.82,,27.68,1.15,8070.24,25.8,,01-13
39,603385,惠达卫浴,0.45,-19.64,,5.42,0.85,9357.28,-18.11,,01-13
40,603920,世运电路,0.41,20.59,1.97,22.4,0.64,12749.53,21.03,,01-13
41,603133,碳元科技,0.64,,,40.04,0.5,10046.37,67.11,,01-13
42,603787,新日股份,0.48,-42.17,,17.04,0.45,7316.81,-42.3,,01-13
43,300605,恒锋信息,,,,40.55,,2640.63,145.25,,01-12
44,603637,镇海股份,0.59,-16.9,3.44,18.36,0.99,4556.52,-16.54,,01-12
45,300601,康泰生物,,,1.04,0.41,0.07,151.06,-86.8,,01-12
46,300578,会畅通讯,0.69,1.47,2.26,33.14,0.68,3710.04,1.44,,01-12
47,002862,实丰文化,,,,27.61,-0.56,3239.09,1.85,,01-11
48,300630,普利制药,0.27,50.0,2.17,13.14,0.5,2479.02,61.76,,01-11
49,300636,同和药业,,,,27.16,,1688.36,110.3,,01-11
50,603177,德创环保,1.57,137.88,4.47,96.61,1.22,14717.07,421.3,,01-10
51,603429,集友股份,0.69,,1.84,46.34,1.13,3526.97,,,01-10
52,002847,盐津铺子,0.81,50.0,2.6,29.84,0.92,4591.15,69.31,,01-10
53,300606,金太阳,0.47,33.49,2.14,25.27,0.59,2856.9,36.09,,01-10
54,002846,英联股份,0.46,,1.94,27.21,0.47,4170.62,23.98,,01-10
55,603881,数据港,0.2,81.82,,51.66,0.15,3329.14,84.15,,01-09
56,300598,诚迈科技,0.5,,2.74,20.09,0.96,3004.84,32.89,,01-09
57,300603,立昂技术,0.48,54.84,,21.28,0.34,3651.09,50.95,,01-09
58,603360,百傲化学,0.49,8.89,2.77,19.36,0.54,4892.05,9.17,,01-09
59,300602,飞荣达,,,3.58,20.56,0.78,5036.6,33.08,,01-09
60,002916,深南电路,0.8,,5.52,12.05,2.61,16839.77,,,01-06
61,603089,正裕工业,0.75,7.14,,20.48,1.28,5973.49,7.08,,01-06
62,300600,瑞特股份,0.56,-1.75,3.22,19.31,0.73,4211.65,-1.58,,01-06
63,300620,光库科技,,,1.11,89.46,0.64,2044.44,16.84,,01-05
64,603358,华达科技,1.62,,5.57,31.95,2.99,19438.42,65.78,,01-05
65,002845,同兴达,1.54,152.46,12.94,92.75,5.87,9971.88,154.08,,01-05
66,300627,华测导航,-0.4,-197.56,1.33,-42.05,0.56,-1491.97,-340.55,,01-05
67,300597,吉大通信,0.27,-34.15,3.8,21.17,0.7,4291.16,-35.64,,01-04
68,603966,法兰泰克,0.51,10.87,3.11,17.83,0.53,6106.78,22.9,,01-04
69,300595,欧普康视,0.49,,2.86,21.73,1.05,2480.0,-17.56,,01-04
70,300599,雄塑科技,0.42,,2.08,21.22,0.52,8720.98,14.19,,01-03
71,603038,华立股份,1.36,15.25,6.26,24.42,0.93,6809.53,15.16,,12-30
72,002860,星帅尔,0.64,45.45,3.06,22.24,1.06,3602.4,47.9,,12-30
73,300718,长盛轴承,1.03,,4.43,25.7,1.06,7722.78,,,12-30
74,002864,盘龙药业,0.51,,,16.86,0.39,3289.44,,,12-30
75,603638,艾迪精密,0.39,16.15,2.97,15.69,0.21,5163.6,23.88,,12-30
76,002841,视源股份,0.45,-71.52,0.95,62.22,1.09,16388.56,57.36,,12-29
77,603337,杰克股份,1.1,233.33,3.31,38.79,1.72,17096.51,239.17,,12-29
78,603039,泛微网络,0.72,9.09,2.73,30.48,1.32,3604.76,8.43,,12-29
79,002843,泰嘉股份,0.52,4.0,3.26,17.21,0.61,5380.5,7.84,,12-29
80,601858,中国科传,0.3,15.38,2.21,14.58,0.42,19838.45,15.23,,12-28
81,300596,利安隆,0.44,,3.27,14.61,0.2,4003.45,13.74,,12-28
82,603630,拉芳家化,0.73,15.87,3.42,23.86,0.97,9538.34,18.65,,12-28
83,300584,海辰药业,0.55,,2.77,22.3,0.75,3328.73,30.07,,12-28
84,300592,华凯创意,,,2.09,22.5,0.02,3010.92,81.65,,12-28
85,603803,瑞斯康达,0.38,-32.14,5.25,13.2,0.4,13898.74,16.97,,12-27
86,002842,翔鹭钨业,0.72,7.46,4.39,17.52,1.41,5387.99,7.48,,12-27
87,300590,移为通信,,,,85.33,,4470.35,107.36,,12-27
88,603579,荣泰健康,0.52,,2.61,19.37,1.54,2582.5,281.83,,12-27
89,300628,亿联网络,1.79,16.99,3.76,51.13,1.63,10009.34,16.51,,12-27
90,603139,康惠制药,0.77,26.23,,19.38,0.53,5582.22,38.18,,12-27
91,300639,凯普生物,0.49,48.48,3.08,20.14,0.37,2916.99,47.88,,12-27
92,300589,江龙船艇,,,,36.07,,2129.38,71.86,,12-26
93,603165,荣晟环保,0.48,4.35,2.33,22.83,0.84,4530.79,2.89,,12-26
94,300731,科创新源,0.91,,1.13,44.28,0.35,3117.43,,,12-23
95,002917,金奥博,,,,15.44,,1448.39,,,12-23
96,300711,广哈通信,0.22,,1.72,17.64,0.21,2162.91,,,12-23
97,300727,润禾材料,,,6.9,24.31,,2415.38,,,12-23
98,002824,和胜股份,0.4,-20.0,3.51,12.02,,3583.67,-20.53,,12-22
99,603639,海利尔,1.02,39.73,3.73,31.15,1.71,9187.78,39.16,,12-22
100,300678,中科信息,0.53,,3.18,18.16,0.1,4008.38,35.17,,12-21
101,300625,三雄极光,0.62,-66.67,6.84,45.31,3.6,12641.27,36.25,,12-21
102,603628,清源股份,0.2,-55.56,1.9,10.65,0.05,4005.61,-20.19,,12-21
103,300622,博士眼镜,0.51,0.0,3.37,15.49,0.29,3288.68,6.26,,12-21
104,603896,寿仙谷,0.6,,2.86,31.01,0.63,5404.81,58.86,,12-21
105,603903,中持股份,0.39,160.0,,15.7,-0.76,2649.38,188.89,,12-20
106,002855,捷荣技术,,,,30.02,,11536.91,-43.31,,12-20
107,300591,万里马,,,3.53,15.14,0.05,2921.37,44.1,,12-20
108,603096,新经典,,,,18.59,-0.47,6043.73,25.81,,12-20
109,603811,诚意药业,0.57,,3.15,19.81,0.75,3649.76,24.56,,12-20
110,603179,新泉股份,0.32,23.08,3.28,10.37,0.15,3866.37,26.66,,12-20
111,603444,吉比特,2.86,33.64,,101.85,3.47,15753.89,-1.78,,12-20
112,300621,维业股份,0.61,-7.58,2.65,26.14,-0.52,5512.42,39.46,,12-20
113,603266,天龙股份,0.92,6.98,3.08,34.91,0.87,6880.44,6.14,,12-19
114,603037,凯众股份,0.95,,4.91,21.37,0.59,5691.69,8.93,,12-19
115,002836,新宏泽,1.14,58.33,4.05,33.07,1.64,6853.89,57.9,,12-19
116,603877,太平鸟,0.51,112.5,,22.62,1.27,21297.41,112.28,,12-19
117,300583,赛托生物,,,,57.85,,4156.16,-2883.68,,12-19
118,300585,奥联电子,0.37,131.25,1.97,17.7,0.17,2199.11,123.13,,12-16
119,603278,大业股份,0.26,,2.08,13.36,-0.21,4062.07,,,12-16
120,603689,皖天然气,0.38,22.58,,12.46,0.6,9540.74,40.0,,12-16
121,603228,景旺电子,0.73,,,44.8,1.48,26439.54,50.67,,12-16
122,300587,天铁股份,0.59,-1.67,3.96,15.88,0.02,4607.33,3.52,,12-16
123,300585,奥联电子,0.37,131.25,1.97,17.7,0.17,2199.11,123.13,,12-16
124,603035,常熟汽饰,0.85,11.84,4.89,17.67,0.36,17927.17,19.42,,12-15
125,603908,牧高笛,0.92,-3.16,,38.11,0.09,4598.77,31.99,,12-15
126,300588,熙菱信息,0.23,7.62,1.63,13.78,0.05,1693.15,7.14,,12-15
127,002838,道恩股份,0.72,10.77,4.52,17.43,0.05,4563.93,23.71,,12-15
128,603032,德新交运,0.55,,,35.36,0.72,5455.11,12.73,,12-15
129,002837,英维克,0.66,,1.75,42.27,-0.04,3332.31,24.63,,12-15
130,603186,华正新材,0.36,-29.41,3.29,11.58,0.32,3519.97,-28.27,,12-14
131,603906,龙蟠科技,,,2.64,24.87,0.1,6388.45,56.38,,12-14
132,300586,美联新材,0.5,11.11,3.13,17.31,0.75,3419.48,12.27,,12-14
133,603929,亚翔集成,0.36,20.0,2.84,13.38,-0.13,5781.48,22.03,,12-12
134,300626,华瑞股份,0.31,29.17,2.45,13.51,0.43,2326.42,29.1,,12-12
135,002858,力盛赛车,0.55,0.0,3.19,19.11,0.55,2506.51,7.78,,12-09
136,603041,美思德,0.87,4.82,,29.91,0.7,6542.18,4.75,,12-09
137,300716,国立科技,,,2.97,24.12,0.28,1411.84,,,12-09
138,002851,麦格米特,0.18,-68.08,3.65,4.99,0.28,2364.65,-68.08,,12-09
139,001965,招商公路,,,,,,221181.42,,,12-09
140,002861,瀛通通讯,1.1,-7.56,,39.02,1.24,9756.48,-1.52,,12-09
141,002910,庄园牧场,0.33,,,8.0,1.07,3463.87,,,12-09
142,300579,数字认证,0.7,37.25,2.4,32.97,0.62,4172.0,37.28,,12-08
143,603218,日月股份,0.39,30.0,,21.53,,13953.03,60.01,,12-08
144,002833,弘亚数控,0.68,30.77,1.69,43.05,0.53,6812.46,31.78,,12-07
145,300582,英飞特,0.95,111.11,3.39,42.66,0.81,9369.62,112.42,,12-07
146,300581,晨曦航空,0.92,-9.07,3.48,30.93,-0.37,3113.14,-2.76,,12-07
147,002835,同为股份,0.78,11.43,2.47,37.32,0.69,6298.25,11.48,,12-06
148,300577,开润股份,,,2.23,,0.28,2278.54,9.83,,12-06
149,002832,比音勒芬,1.2,16.5,3.7,38.59,1.28,9587.56,16.76,,12-06
150,603886,元祖股份,0.69,-45.67,2.32,25.24,1.25,12366.52,-36.56,,12-06
151,603298,杭叉集团,0.57,21.28,,23.07,0.78,30403.35,38.07,,12-05
152,600996,贵广网络,0.26,271.43,1.16,25.53,0.8,21912.74,293.54,,12-05
153,300576,容大感光,0.39,2.63,2.91,14.36,0.19,2356.26,2.01,,12-05
154,300729,乐歌股份,0.59,,3.15,20.23,0.45,3523.09,,,12-02
155,603058,永吉股份,0.51,4.04,,21.14,0.33,9671.25,4.51,,12-02
156,603676,卫信康,,,,46.06,,8295.05,,,12-02
157,300575,中旗股份,1.25,22.55,5.67,24.59,1.91,6887.55,22.97,,12-02
158,603661,恒林股份,0.81,,,17.32,2.02,6047.7,,,12-02
159,603768,常青股份,0.8,23.08,2.97,31.18,-0.26,12248.62,32.77,,12-01
160,603577,汇金通,0.66,20.39,,16.94,1.19,5104.61,20.39,,12-01
161,300580,贝斯特,,,8.3,15.7,3.02,6514.32,51.06,,12-01
162,002829,星网宇达,1.27,67.11,3.83,39.54,1.24,6971.43,78.77,,11-30
163,603416,信捷电气,0.83,25.76,,36.86,0.55,6243.18,35.21,,11-29
164,603823,百合花,0.6,22.45,2.28,30.04,0.92,10852.06,23.46,,11-29
165,002830,名雕股份,1.02,6.25,,23.49,3.0,5079.11,6.08,,11-29
166,300571,平治信息,0.76,26.67,2.25,40.6,0.68,2274.35,31.03,,11-28
167,300613,富瀚微,0.96,118.18,1.86,61.88,1.0,2891.41,120.81,,11-28
168,603878,武进不锈,1.21,57.14,,22.41,1.0,18405.66,57.6,,11-28
169,002853,皮阿诺,,,2.88,56.14,2.25,5499.4,111.73,,11-25
170,300573,兴齐眼药,0.77,5.48,5.61,14.69,0.14,4609.73,5.48,,11-25
171,603389,亚振家居,0.48,50.0,1.94,28.0,0.65,7866.72,56.43,,11-25
172,603585,苏利股份,0.82,-18.0,4.46,21.13,2.21,5942.72,-1.08,,11-24
173,603239,浙江仙通,0.68,1.49,3.34,21.6,0.29,4563.58,5.15,,11-23
174,603990,麦迪科技,0.52,126.09,1.81,33.46,0.55,3108.51,122.03,,11-23
175,603098,森特股份,0.7,-2.78,,48.1,-0.02,23641.13,46.93,,11-23
176,603708,家家悦,0.81,,,30.63,1.52,21904.22,-10.75,,11-22
177,300618,寒锐钴业,0.17,54.55,2.41,7.33,0.41,1562.2,56.79,,11-21
178,300572,安车检测,0.71,17.18,3.5,22.75,0.95,3573.9,17.0,,11-21
179,603928,兴业股份,0.49,19.51,,17.56,0.48,7371.46,18.84,,11-21
180,300616,尚品宅配,1.44,53.19,4.21,41.31,2.74,11681.88,53.63,,11-21
181,002849,威星智能,0.55,61.76,2.51,24.11,0.62,2366.45,79.83,,11-18
182,603685,晨丰科技,,,5.81,22.06,1.15,2832.68,,,11-18
183,603036,如通股份,0.53,3.92,3.06,18.83,0.69,8074.31,10.1,,11-18
184,002828,贝肯能源,1.16,48.72,,31.95,1.51,10172.33,56.87,,11-18
185,002852,道道全,,,,33.88,,5165.89,144.7,,11-16
186,002867,周大生,0.61,-12.86,,22.42,0.8,24463.52,-13.06,,11-16
187,603960,克来机电,0.58,,2.44,32.15,0.33,3468.03,54.16,,11-16
188,603665,康隆达,0.64,3.23,,19.05,1.68,4779.54,2.49,,11-15
189,603033,三维股份,1.86,106.67,6.45,33.69,1.21,12643.8,106.11,,11-15
190,300570,太辰光,0.77,-12.94,4.25,37.64,1.04,7342.01,56.0,,11-15
191,002827,高争民爆,,,,34.8,0.47,5202.09,11.47,,11-14
192,002826,易明医药,,,1.3,35.72,1.04,1970.69,,,11-14
193,300568,星源材质,0.53,15.22,4.74,11.51,0.89,4781.53,14.66,,11-11
194,603668,天马科技,0.31,-8.82,,20.58,0.01,4731.65,13.82,,11-11
195,603607,京华激光,,,12.93,30.23,-0.52,4304.84,,,11-11
196,002825,纳尔股份,0.52,-8.77,2.87,20.11,0.6,3935.39,-8.1,,11-10
197,603559,中通国脉,0.56,-20.0,3.69,16.18,-0.28,3682.73,-9.18,,11-10
198,603086,先达股份,1.17,53.95,7.11,18.02,0.99,7004.85,52.81,,11-10
199,603660,苏州科达,0.47,14.41,,22.7,0.4,9381.79,13.88,,11-09
200,300569,天能重工,0.63,2.74,6.26,10.54,1.61,3917.11,3.21,,11-08
201,002822,中装建设,0.56,3.7,3.63,16.62,0.1,12529.62,6.32,,11-08
202,002850,科达利,0.63,16.67,,18.3,0.65,6134.08,19.79,,11-08
203,002823,凯中精密,0.71,22.41,2.94,27.08,0.54,7637.73,24.04,,11-07
204,300563,神宇股份,0.57,5.56,3.07,20.66,0.42,3444.02,13.29,,10-31
205,002820,桂发祥,0.88,49.15,,32.69,1.18,8424.85,47.85,,10-31
206,300562,乐心医疗,0.84,23.53,2.91,33.14,0.88,3516.84,22.69,,10-31
207,603633,徕木股份,0.54,-3.57,3.99,14.54,0.83,4884.15,3.19,,10-31
208,603727,博迈科,0.44,-2.22,3.68,12.77,1.2,7752.54,14.1,,10-31
209,603819,神力股份,0.56,0.0,4.51,13.12,0.36,5003.18,-0.72,,10-31
210,603900,莱绅通灵,0.64,48.84,,15.37,-0.19,11655.3,62.62,,10-31
211,300561,汇金科技,1.13,48.68,3.27,49.31,1.23,4392.6,48.96,,10-31
212,603987,康德莱,0.4,11.11,,13.73,0.93,6330.56,10.74,,10-31
213,300566,激智科技,0.78,,2.37,38.75,0.47,4534.48,1.15,,10-31
214,603858,步长制药,1.91,-6.4,6.7,29.2,1.82,116857.48,-6.61,,10-31
215,300565,科信技术,0.43,2.38,2.21,26.19,0.28,5108.18,7.61,,10-31
216,603336,宏辉果蔬,0.41,-16.33,,14.56,0.18,4058.47,-17.34,,10-31
217,002821,凯莱英,0.83,23.88,7.0,12.49,1.18,7472.95,24.03,,10-31
218,603080,新疆火炬,0.65,58.54,1.94,39.91,1.0,6006.7,57.94,,10-28
219,603556,海兴电力,1.02,12.09,,32.26,0.9,28509.4,11.7,,10-21
220,603319,湘油泵,0.71,173.08,4.89,15.63,1.29,4296.56,176.2,,10-20
221,002819,东方中科,0.36,-16.06,3.07,12.23,0.4,3020.28,-7.33,,10-20
222,603060,国检集团,0.47,5.74,1.69,31.34,0.68,7784.18,5.72,,10-20
223,300557,理工光科,0.87,3.57,5.06,18.04,0.79,3609.4,2.72,,10-19
224,300558,贝达药业,0.5,,2.13,76.99,1.27,17839.88,70.07,,10-19
225,603203,快克股份,0.84,6.33,,35.88,0.82,5793.56,6.61,,10-18
226,300556,丝路视觉,0.41,28.13,2.45,21.83,0.34,3071.84,28.22,,10-18
227,300560,中富通,0.67,6.35,3.75,16.48,0.22,3548.25,10.67,,10-18
228,601882,海天精工,0.08,-61.28,1.88,4.16,0.16,3588.21,-60.89,,10-17
229,002818,富森美,0.77,-54.17,3.89,21.96,1.56,30457.4,-8.36,,10-17
230,603716,塞力斯,1.28,24.27,8.97,15.42,0.85,4906.44,28.0,,10-17
231,300559,佳发安泰,1.49,17.32,3.16,59.37,0.93,8017.13,17.73,,10-17
232,300707,威唐工业,1.52,,4.03,50.24,0.95,2315.32,,,10-14
233,300705,九典制药,0.61,,3.71,18.7,0.34,2526.8,,,10-14
234,603378,亚士创能,0.39,-20.41,,46.31,0.85,5224.21,-21.43,,10-14
235,300726,宏达电子,1.6,,7.16,23.58,-0.09,7985.69,,,10-14
236,603303,得邦照明,0.98,,,54.25,1.45,17682.03,122.21,,10-14
237,603888,新华网,1.07,20.22,4.48,26.68,0.82,16735.84,23.09,,10-10
238,603848,好太太,,,,49.07,,8420.17,,,09-30
239,603258,电魂网络,1.69,83.7,1.62,119.64,1.96,30393.45,83.76,,09-30
240,300553,集智股份,0.89,53.45,3.44,29.53,0.85,3206.1,54.61,,09-29
241,002817,黄山胶囊,0.74,0.0,3.64,22.33,0.36,4798.33,0.1,,09-28
242,300550,和仁科技,0.88,,1.94,63.53,0.25,4393.93,103.75,,09-28
243,002816,和科达,0.53,-12.68,,18.79,-0.28,3945.63,-12.68,,09-27
244,300555,路通视信,0.86,24.64,3.46,39.44,0.28,5179.75,67.1,,09-27
245,603667,五洲新春,0.53,6.0,,17.22,0.78,7986.93,5.97,,09-27
246,300552,万集科技,0.74,29.82,3.99,20.13,0.16,5920.4,29.57,,09-26
247,601229,上海银行,2.21,,,20.51,,934241.9,,,09-26
248,300551,古鳌科技,0.75,82.11,3.02,25.11,1.18,4114.62,82.1,,09-26
249,603859,能科股份,,,4.43,13.39,0.28,4703.7,-4.85,,09-26
250,002913,奥士康,,,,23.01,1.23,6634.93,,,09-23
251,300719,安达维尔,,,15.13,33.95,7.8,6702.23,,,09-23
252,002915,中欣氟材,0.5,,1.83,22.88,0.41,3225.53,,,09-23
253,603160,汇顶科技,0.64,-52.82,1.48,58.38,0.63,25663.69,14.26,,09-20
254,603816,顾家家居,1.22,35.56,2.64,52.41,1.38,40363.05,35.89,,09-19
255,300547,川环科技,1.27,9.48,5.53,24.62,0.98,5678.23,9.53,,09-19
256,300549,优德精密,0.94,6.82,2.88,38.17,0.59,4689.88,10.43,,09-14
257,603313,梦百合,0.6,-4.76,2.09,32.41,0.51,10813.73,-5.12,,09-14
258,300548,博创科技,0.57,-14.93,4.27,13.9,1.07,3537.36,-14.39,,09-14
259,603777,来伊份,0.54,217.65,4.71,12.14,0.92,9786.1,215.7,,09-13
260,300546,雄帝科技,0.98,11.36,4.93,22.11,0.71,3922.68,11.6,,09-13
261,002815,崇达技术,0.33,-72.73,5.51,20.9,2.38,11970.88,-12.39,,09-12
262,600926,杭州银行,1.89,-11.27,12.29,20.02,-10.19,378836.0,6.66,,09-12
263,603421,鼎信通讯,0.64,28.0,1.34,59.81,0.52,24921.53,27.18,,09-12
264,002813,路畅科技,0.85,-24.78,3.63,26.18,0.75,7621.57,-24.91,,09-12
265,603738,泰晶科技,0.88,12.82,3.9,25.05,0.78,4400.27,13.4,,09-12
266,300545,联得装备,0.74,23.33,2.53,30.5,0.26,3980.68,28.89,,09-12
267,300542,新晨科技,0.74,10.45,4.68,16.84,0.6,4971.01,9.85,,08-26
268,300702,天宇股份,0.37,,5.04,7.55,0.44,3358.84,,,08-26
269,601500,通用股份,0.4,33.33,,19.76,1.05,22031.76,33.02,,08-26
270,603912,佳力图,,,2.61,20.02,1.14,3847.09,,,08-26
271,300541,先进数通,0.55,1.85,2.68,23.0,0.09,4976.94,4.89,,08-25
272,603189,网达软件,0.39,21.88,1.75,24.85,0.3,6509.43,21.46,,08-25
273,603067,振华股份,0.44,-20.0,,15.22,0.59,7276.06,-20.37,,08-24
274,300534,陇神戎发,,,4.91,22.3,0.55,4091.21,61.99,,08-24
275,603887,城地股份,0.62,24.0,3.35,20.24,-0.07,4520.92,25.78,,08-23
276,603393,新天然气,1.68,64.71,3.68,44.45,2.42,20209.19,79.75,,08-23
277,002812,创新股份,1.24,5.08,,21.19,1.46,12483.16,5.01,,08-23
278,300543,朗科智能,0.94,36.23,3.6,30.02,1.29,4229.75,36.32,,08-23
279,601128,常熟银行,0.49,-14.04,,17.39,-0.17,98117.53,12.43,,08-22
280,601163,三角轮胎,1.51,45.19,5.03,31.55,2.59,90356.89,45.18,,08-22
281,002811,亚泰国际,0.77,24.19,3.01,28.64,-0.1,10417.36,24.57,,08-22
282,002922,伊戈尔,0.46,,4.93,9.85,0.9,4120.74,,,08-12
283,603658,安图生物,0.33,-45.0,0.9,42.35,0.27,12407.52,29.08,,08-11
284,300539,横河模具,0.41,-10.87,2.28,19.5,0.6,2888.25,-11.19,,08-11
285,600908,无锡银行,0.56,,,17.65,-0.8,92535.58,,,08-10
286,300538,同益股份,0.96,,3.2,35.45,1.1,4043.59,27.18,,08-10
287,300537,广信材料,0.65,18.38,2.65,24.82,0.46,4883.04,29.2,,08-09
288,002809,红墙股份,1.0,33.33,4.6,23.94,0.72,6001.99,32.95,,08-09
289,603977,国泰集团,0.61,48.78,,23.32,0.8,10108.53,59.33,,08-09
290,002810,山东赫达,0.87,-9.38,4.34,21.89,0.82,6219.29,-9.92,,08-08
291,300536,农尚环境,0.58,16.0,2.54,25.22,,4050.83,34.9,,08-08
292,300540,深冷股份,1.02,32.47,3.11,39.49,0.94,6121.35,32.92,,08-08
293,603031,安德利,0.89,12.66,,23.64,2.58,5328.34,12.87,,08-08
294,603090,宏盛股份,0.48,-5.49,2.72,19.44,0.4,3615.99,-5.63,,08-08
295,300533,冰川网络,1.69,-2.31,3.49,54.97,2.03,12664.2,-2.43,,07-29
296,603515,欧普照明,0.91,8.33,2.89,35.55,0.98,47612.29,11.45,,07-29
297,603986,兆易创新,0.9,4.65,4.42,22.51,1.34,6735.04,6.34,,07-28
298,300532,今天国际,0.93,2.2,4.56,22.22,1.05,5874.14,5.88,,07-28
299,300535,达威股份,0.76,4.11,5.36,15.1,0.28,3424.36,4.93,,07-28
300,601997,贵阳银行,1.0,11.11,,24.91,1.9,180378.9,10.99,,07-27
301,300530,达志科技,0.72,12.5,3.39,23.64,0.52,3763.57,11.69,,07-27
302,601595,上海电影,0.5,35.14,1.67,34.75,0.6,14026.17,33.91,,07-27
303,600936,广西广电,0.25,-10.71,,15.64,0.58,33924.39,0.97,,07-26
304,002807,江阴银行,0.64,,,19.64,-2.04,99972.2,1.44,,07-26
305,300531,优博讯,0.76,13.43,2.82,31.36,0.1,4587.08,14.84,,07-25
306,002808,苏州恒久,0.44,13.28,2.55,18.38,0.44,3913.64,13.28,,07-25
307,603159,上海亚虹,0.49,-7.55,2.01,27.63,0.5,3658.81,-7.71,,07-25
308,603843,正平股份,0.27,-10.0,2.82,17.44,0.94,8204.45,49.69,,07-25
309,603569,长久物流,0.48,-45.45,4.1,25.33,1.37,17441.06,21.78,,07-21
310,600977,中国电影,0.31,-23.5,2.46,13.29,0.8,42822.05,-23.52,,07-20
311,601811,新华文轩,0.55,0.0,4.77,12.03,0.23,62288.18,-0.11,,07-19
312,300528,幸福蓝海,0.49,8.89,,11.0,-0.62,11442.56,10.01,,07-18
313,002907,华森制药,,,2.92,13.23,0.59,2894.7,,,07-15
314,300527,华舟应急,0.26,40.76,2.02,13.98,0.38,8980.94,40.7,,07-15
315,603007,花王股份,0.57,-1.72,,23.08,0.07,5705.83,-1.82,,07-14
316,300529,健帆生物,0.34,-54.05,,38.88,0.36,12678.46,26.75,,07-14
317,603322,超讯通信,,,2.91,10.14,-0.47,1716.47,-55.73,,07-14
318,300526,中潜股份,0.67,8.06,3.04,24.88,0.52,4279.24,7.86,,07-13
319,300525,博思软件,0.54,-11.51,3.16,19.03,0.4,2778.41,-10.14,,07-13
320,002806,华锋股份,0.42,-22.17,3.08,14.51,0.25,2496.53,-22.16,,07-12
321,603663,三祥新材,0.35,12.9,,18.92,0.25,3564.07,18.89,,07-11
322,300523,辰安科技,0.73,30.36,3.56,22.8,0.18,4409.93,31.91,,07-11
323,002908,德生科技,0.46,,2.58,45.51,0.5,4520.4,,,07-01
324,300709,精研科技,,,6.83,6.03,1.02,548.65,,,07-01
325,002912,中新赛克,1.34,,6.25,26.52,2.03,5725.54,,,07-01
