,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
52,603989,艾华集团,0.66,,,18.55,,13343.11,,,10-29
53,002741,光华科技,0.51,,,,,4630.2,,,10-29
54,603589,口子窖,0.65,,,16.97,,35325.05,,,10-29
55,603968,醋化股份,0.57,,,17.31,,8710.33,,,10-29
56,603789,星光农机,0.83,,,22.68,,12444.29,,,10-28
57,603108,润达医疗,0.63,,,10.53,,4447.9,,,10-28
58,603669,灵康药业,0.49,,,23.76,,9463.73,,,10-28
59,603030,全筑股份,0.2,,,6.79,,2422.63,,,10-28
60,603108,润达医疗,0.63,,,10.53,,4447.9,,,10-28
61,603669,灵康药业,0.49,,,23.76,,9463.73,,,10-28
62,603030,全筑股份,0.2,,,6.79,,2422.63,,,10-28
63,002751,易尚展示,0.27,,,,,2875.32,,,10-28
64,300476,胜宏科技,0.73,,,,,8034.92,,,10-28
65,000166,申万宏源,0.24,14.29,,,,325953.1,131.95,,10-28
66,603939,益丰药房,0.81,,,18.59,,9659.14,,,10-28
67,603818,曲美家居,0.39,,,12.24,,7122.77,,,10-28
68,603838,四通股份,0.42,,,12.05,,4203.17,,,10-28
69,300468,四方精创,0.62,,,,,4679.81,,,10-28
70,300427,红相电力,0.1,,,,,657.4,,,10-27
71,300486,东杰智能,0.13,,,,,1335.18,,,10-27
72,002765,蓝黛传动,0.32,,,,,5009.77,,,10-27
73,002773,康弘药业,0.43,,,,,17039.86,,,10-27
74,300394,天孚通信,1.11,,,,,6552.1,,,10-27
75,300456,耐威科技,0.28,,,,,1785.7,,,10-27
76,603599,广信股份,0.91,,,9.89,,12830.32,,,10-27
77,002762,金发拉比,1.29,,,,,6591.13,,,10-27
78,603567,珍宝岛,0.75,,,14.35,,27050.78,,,10-27
79,603085,天成自控,0.3,,,11.48,,2274.33,,,10-27
80,002761,多喜爱,0.32,,,,,2875.87,,,10-27
81,603309,维力医疗,0.72,,,16.42,,5399.83,,,10-27
82,300461,田中精机,0.39,,,,,1967.83,,,10-27
83,300459,金科娱乐,0.36,,,,,2880.01,,,10-27
84,002776,柏堡龙,1.06,,,,,8365.91,,,10-27
85,300448,浩云科技,0.16,,,,,948.4,,,10-27
86,300482,万孚生物,1.17,,,,,7732.6,,,10-26
87,300467,迅游科技,0.38,,,,,4594.47,,,10-26
88,300479,神思电子,0.37,,,,,2218.36,,,10-26
89,300426,唐德影视,0.15,,,,,1784.17,,,10-26
90,300489,中飞股份,0.83,,,,,2829.37,,,10-26
91,300440,运达科技,0.66,,,,,5584.18,,,10-26
92,002757,南兴装备,0.57,,,,,4648.84,,,10-26
93,300428,四通新材,0.7,,,,,4245.15,,,10-26
94,300446,乐凯新材,1.3,,,,,5995.03,,,10-26
95,002769,普路通,0.56,,,,,7308.03,,,10-26
96,300449,汉邦高科,0.39,,,,,2091.69,,,10-26
97,300422,博世科,0.07,,,,,320.82,,,10-26
98,603227,雪峰科技,0.27,,,6.6,,6616.15,,,10-26
99,002767,先锋电子,0.66,,,,,4948.84,,,10-26
100,300487,蓝晓科技,0.63,,,,,3781.29,,,10-24
101,300430,诚益通,0.71,,,,,3252.63,,,10-24
102,300473,德尔股份,1.6,,,,,12020.32,,,10-24
103,603918,金桥信息,-0.08,,,-2.31,,-524.08,,,10-24
104,300472,新元科技,0.32,,,,,1576.83,,,10-24
105,300433,蓝思科技,1.3,,,,,78758.3,,,10-24
106,300443,金雷风电,1.64,,,,,7366.08,,,10-24
107,603901,永创智能,0.69,,,14.58,,5204.66,,,10-24
108,300441,鲍斯股份,0.55,,,,,3478.29,,,10-23
109,300438,鹏辉能源,0.7,,,,,4379.33,,,10-23
110,300457,赢合科技,0.66,,,,,3867.27,,,10-23
111,603718,海利生物,0.39,,,16.49,,8269.0,,,10-23
112,300478,杭州高新,0.68,,,,,3406.57,,,10-23
113,300485,赛升药业,1.71,,,,,15433.28,,,10-23
114,300453,三鑫医疗,0.6,,,,,3322.41,,,10-23
115,603566,普莱柯,0.88,,,17.09,,10524.4,,,10-23
116,300463,迈克生物,1.19,,,,,17602.46,,,10-23
117,300452,山河药辅,0.67,,,,,2323.35,,,10-23
118,300471,厚普股份,1.89,,,,,10650.98,,,10-23
119,300481,濮阳惠成,0.64,,,,,3859.16,,,10-23
120,300485,赛升药业,1.71,,,,,15433.28,,,10-23
121,300453,三鑫医疗,0.6,,,,,3322.41,,,10-23
122,603566,普莱柯,0.88,,,17.09,,10524.4,,,10-23
123,300475,聚隆科技,0.8,,,,,11927.89,,,10-22
124,300451,创业软件,0.32,,,,,1637.66,,,10-22
125,300480,光力科技,0.3,,,,,2099.46,,,10-22
126,300434,金石东方,0.54,,,,,2736.27,,,10-22
127,300466,赛摩电气,0.26,,,,,1557.07,,,10-22
128,300483,沃施股份,0.28,,,,,1275.02,,,10-22
129,300435,中泰股份,0.85,,,,,5112.89,,,10-22
130,300450,先导智能,0.38,,,,,1926.8,,,10-21
131,300460,惠伦晶体,0.27,,,,,3361.68,,,10-21
132,002756,永兴特钢,1.46,,,,,21961.53,,,10-20
133,300469,信息发展,-0.2,,,,,-882.25,,,10-19
134,002772,众兴菌业,0.5,,,,,5597.4,,,10-13
135,300424,航新科技,0.53,,4.23,13.07,-0.77,5267.24,,,04-03
136,603808,歌力思,0.86,,5.19,16.17,0.91,10279.13,,,04-03
137,300442,普丽盛,0.79,,6.24,13.57,-0.52,5943.22,,,04-03
138,300437,清水源,0.57,,4.54,13.17,0.63,2874.48,,,04-03
139,002750,龙津药业,0.87,,5.31,15.5,0.9,4326.04,,,03-04
140,603012,创力集团,0.54,,4.78,11.32,0.47,12904.04,,,03-04
141,300374,恒通科技,0.18,,,3.47,-0.77,1300.07,,,03-03
142,603519,立霸股份,0.72,,6.16,12.35,0.16,4299.64,,,03-03
143,002747,埃斯顿,0.28,,3.0,9.65,0.04,2523.68,,,03-03
144,603729,龙韵股份,1.12,,10.44,11.37,-0.82,5597.46,,,03-03
145,603199,九华旅游,0.64,,6.27,10.58,1.21,5278.1,,,03-03
146,300429,强力新材,0.85,,4.1,23.0,0.66,5099.2,,,03-03
147,603020,爱普股份,1.05,,7.07,15.52,0.6,12621.08,,,03-03
148,603869,北部湾旅,0.26,,2.82,9.63,0.53,4262.53,,,03-03
149,002742,三圣股份,0.93,,8.99,10.88,-1.36,6708.83,,,02-02
150,603222,济民制药,0.36,,3.56,9.12,0.45,4367.85,,,02-02
151,603898,好莱客,1.21,,4.47,28.77,0.9,8902.68,,,02-02
152,300421,力星股份,0.46,,3.67,11.16,0.55,3875.68,,,02-02
153,603118,共进股份,0.72,,5.97,12.78,0.75,16141.31,,,02-02
154,603828,柯利达,0.63,,4.9,13.85,-2.49,5708.2,,,02-02
155,300420,五洋科技,0.34,,4.0,8.89,0.08,2043.12,,,02-02
156,603015,弘讯科技,0.5,,3.5,14.31,0.03,7545.51,,,02-02
157,002745,木林森,0.83,,3.42,27.78,1.43,33383.75,,,02-02
158,300425,环能科技,0.67,,7.2,9.61,-0.26,3606.76,,,02-02
159,603969,银龙股份,0.8,,,16.96,0.66,11930.58,,,02-02
160,002743,富煌钢构,0.33,,,5.85,-0.64,2976.01,,,02-02
161,603997,继峰股份,0.41,,2.03,21.11,0.35,14751.26,,,02-02
162,300465,高伟达,0.37,,3.26,11.28,-1.68,3657.15,,,01-28
163,603611,诺力股份,1.03,7.29,,,,6160.04,6.47,,01-27
164,002753,永东股份,0.65,,6.74,10.07,0.26,4772.7,,,01-26
165,603558,健盛集团,1.07,11.46,,,,6397.91,10.62,,01-26
166,601368,绿城水务,,,,,,19768.91,,,01-23
167,300404,博济医药,0.33,,3.94,8.17,-0.32,1631.48,,,01-21
168,603021,山东华鹏,0.64,,6.02,10.81,1.1,5052.87,,,01-21
169,300414,中光防雷,1.24,,4.73,29.82,1.1,7853.09,,,01-21
170,601069,西部黄金,,,,,,4801.01,-15.62,,01-21
171,300439,美康生物,1.21,,4.46,30.13,0.13,10268.53,,,01-21
172,300464,星徽精密,0.36,,4.2,8.99,0.38,2242.12,,,01-20
173,300455,康拓红外,0.27,,2.96,9.27,-0.18,2789.02,,,01-15
174,603883,老百姓,0.7,,4.59,16.47,0.94,14084.53,,,01-15
175,300447,全信股份,0.7,,4.42,15.91,0.23,4226.28,,,01-15
176,603338,浙江鼎力,1.35,,6.93,21.31,1.04,6593.48,,,01-09
177,300419,浩丰科技,1.15,,7.25,16.9,-0.67,3534.9,,,01-07
178,603799,华友钴业,,,,,,11818.54,-6.83,,01-07
179,002749,国光股份,1.97,,6.79,32.9,1.69,11830.64,,,01-07
180,603698,航天工程,0.49,2.08,,16.7,,16513.8,3.29,,01-07
181,002768,国恩股份,0.7,,,15.14,-0.25,4229.77,,,01-07
182,002739,万达院线,,,,,,67606.93,38.82,,01-06
183,300416,苏试试验,0.45,,5.25,9.02,-0.19,2134.78,,,01-06
184,603601,再升科技,0.62,43.75,,17.73,,3156.93,43.74,,01-06
185,002734,利民股份,,,,,,3655.17,-2.46,,01-06
186,300415,伊之密,0.57,,3.96,15.41,-0.14,5090.61,,,01-06
187,603600,永艺股份,0.58,,3.31,18.14,0.35,4350.88,,,01-06
188,603899,晨光文具,0.68,,2.93,26.43,0.73,27319.72,,,01-06
189,300413,快乐购,0.33,-8.33,,12.62,,11035.65,-8.48,,01-06
190,603686,龙马环卫,1.03,45.07,,24.99,,10319.92,44.51,,01-06
191,300364,中文在线,,,,,,1037.41,1.2,,01-06
192,300417,南华仪器,0.61,15.09,,11.03,,1859.62,14.68,,01-06
193,603678,火炬电子,0.84,37.7,,19.04,,10450.38,36.31,,01-06
194,002740,爱迪尔,,,,,,6174.52,-11.28,,01-06
195,300418,昆仑万维,1.2,103.39,,25.74,,25210.2,104.38,,01-06
196,300432,富临精工,1.09,,4.0,31.28,0.97,9845.5,,,12-31
197,300495,美尚生态,1.64,,7.87,23.21,-0.33,8183.87,,,12-31
198,300412,迦南科技,,,,,,3451.63,45.86,,12-30
199,603889,新澳股份,1.09,1.87,,,,8756.33,2.17,,12-30
200,300411,金盾股份,0.41,-10.87,3.56,12.09,-0.35,3250.59,-12.29,,12-30
201,002738,中矿资源,0.36,2.86,4.61,7.78,0.07,3275.67,5.19,,12-29
202,002736,国信证券,0.4,60.0,3.27,12.79,0.28,275225.92,54.96,,12-26
203,300488,恒锋工具,0.9,,6.04,14.89,1.15,4515.47,,,12-26
204,300431,暴风集团,0.35,,3.07,11.97,0.62,3116.26,,,12-26
205,603268,松发股份,0.52,,4.18,12.21,-0.1,3460.01,,,12-26
206,603588,高能环境,0.37,-14.02,7.88,,-1.48,4465.46,-13.84,,12-26
207,300423,鲁亿通,0.39,,3.0,13.98,-0.92,2586.48,,,12-26
208,603117,万林股份,0.24,,2.71,9.27,0.13,8410.67,,,12-25
209,300436,广生堂,1.17,,2.47,46.18,1.43,6537.87,,,12-18
210,601198,东兴证券,0.36,,3.48,11.0,2.06,71599.8,,,12-17
211,603788,宁波高发,0.63,14.55,,23.18,,6476.49,14.94,,12-11
212,300410,正业科技,0.57,7.55,5.38,11.09,-0.25,2571.7,8.75,,12-11
213,603636,南威软件,,,,,,4333.08,59.15,,12-11
214,002737,葵花药业,,,,,,19402.73,2.54,,12-11
215,603017,中衡设计,1.41,19.49,,,,6334.15,19.12,,12-11
216,601021,春秋航空,2.19,4.29,,26.42,,65747.31,4.16,,12-11
217,600958,东方证券,0.33,,4.0,8.76,-0.99,142754.59,,,12-09
218,601969,海南矿业,0.19,-59.57,1.63,11.02,0.23,31881.31,-59.42,,12-08
219,002732,燕塘乳业,0.55,14.58,3.06,17.77,0.22,6471.93,13.46,,12-04
220,603998,方盛制药,0.77,20.31,5.14,16.27,0.66,6327.44,20.37,,12-04
221,603518,维格娜丝,0.8,5.26,5.2,16.48,,8870.45,4.58,,12-02
222,603166,福达股份,0.19,-13.64,1.98,10.28,0.64,7561.63,-12.23,,11-26
223,300409,道氏技术,1.23,,,21.86,,5975.9,,,11-14
224,300408,三环集团,,,,,,50360.38,23.25,,11-14
225,300407,凯发电气,0.69,,,10.49,,3520.16,28.04,,11-14
226,603368,柳州医药,1.4,12.0,,,,12631.22,12.45,,11-14
227,002735,王子新材,,,,,,2126.6,-28.7,,11-14
228,002733,雄韬股份,0.7,32.08,,10.94,,7177.69,32.9,,11-14
229,601226,华电重工,0.46,9.68,,15.3,,28655.87,9.68,,11-14
230,603088,宁波精达,0.41,5.13,5.03,8.36,0.09,2474.32,6.36,,11-10
231,603011,合锻智能,0.15,-16.67,2.98,5.12,0.16,2001.99,-18.84,,11-06
232,603019,中科曙光,0.13,54.46,3.32,3.89,-1.17,2961.29,54.43,,11-05
233,601015,陕西黑猫,0.27,8.0,4.16,6.58,0.19,13269.62,5.49,,11-04
234,603988,中电电机,0.71,4.41,5.5,13.82,-0.19,4267.67,4.05,,11-03
235,002731,萃华珠宝,0.83,112.82,5.47,16.5,1.01,9416.2,114.56,,11-03
236,002724,海洋王,0.25,-3.43,3.01,8.73,0.06,8867.72,-3.43,,11-03
237,600071,凤凰光学,-0.16,77.22,,-6.6,,-3788.15,77.23,,10-31
238,002024,苏宁云商,-0.14,-275.0,,-3.74,,-104125.2,-266.47,,10-31
239,601177,杭齿前进,0.05,-21.29,,1.22,,2101.39,-21.19,,10-31
240,600753,东方银星,-0.01,75.0,,-1.51,,-180.17,84.66,,10-31
241,600546,*ST山煤,0.04,-76.47,,0.89,,7159.83,-78.73,,10-31
242,000065,北方国际,0.55,205.56,,16.13,,13900.58,210.36,,10-31
243,600500,中化国际,0.38,-5.0,,7.25,,78229.45,35.42,,10-31
244,600056,中国医药,0.42,25.11,,10.01,,42138.35,29.3,,10-31
245,600000,浦发银行,1.87,16.7,12.4,15.92,2.68,3479900.0,16.7,,10-31
246,600588,用友网络,-0.05,-785.71,,-1.75,,-5556.44,-948.74,,10-31
247,600030,中信证券,0.58,70.59,,7.05,,636481.44,72.18,,10-31
248,600988,赤峰黄金,0.23,-34.29,1.29,20.04,0.06,13302.68,35.68,,10-31
249,600069,银鸽投资,-0.25,8.7,,-13.98,,-20559.39,10.19,,10-31
250,601669,中国电建,0.35,3.1,,9.5,,332562.41,3.09,,10-31
251,600095,哈高科,0.02,-128.78,,1.13,,790.55,-128.77,,10-31
252,000625,长安汽车,1.17,154.35,,25.5,,545285.65,138.69,,10-31
253,600146,商赢环球,-0.1,42.86,,-14.63,,-1924.53,39.8,,10-31
254,600885,宏发股份,0.66,32.0,,14.92,,34981.41,46.21,,10-31
255,600978,宜华生活,0.32,6.67,4.25,9.27,0.28,44938.87,28.57,,10-31
256,601390,中国中铁,0.33,13.79,,7.81,,707361.8,13.06,,10-31
257,600895,张江高科,0.09,80.0,,2.1,,14491.69,82.95,,10-31
258,600177,雅戈尔,0.88,49.15,,13.85,,196152.61,48.66,,10-31
259,600339,*ST天利,-0.1,123.65,,-5.01,,-5738.25,123.47,,10-31
260,600571,信雅达,0.33,36.55,,10.34,,6579.78,36.52,,10-31
261,600168,武汉控股,0.44,7.32,,7.82,,31151.67,31.67,,10-31
262,600039,四川路桥,0.41,-3.48,,9.07,,61497.14,39.26,,10-31
263,600630,龙头股份,0.12,33.33,,3.14,,5002.05,34.5,,10-31
264,000928,中钢国际,0.14,-113.74,,3.74,,7212.41,-124.89,,10-31
265,601766,中国中车,0.29,61.11,,10.47,,397371.26,58.29,,10-31
266,600104,上汽集团,1.85,13.42,,14.44,,2040932.37,13.4,,10-31
267,603077,和邦生物,0.72,674.19,,16.98,,69280.97,1548.05,,10-31
268,600597,光明乳业,0.33,32.07,,9.3,,40638.11,32.02,,10-31
269,600127,金健米业,-0.02,-157.46,,-1.11,,-989.86,-167.72,,10-31
270,600713,南京医药,0.07,146.67,,4.98,,5102.32,147.94,,10-31
271,000606,*ST易桥,-0.09,-1016.16,,-4.79,,-4281.67,-1018.75,,10-31
272,600153,建发股份,0.61,-14.08,,10.66,,157395.55,-0.43,,10-31
273,600649,城投控股,0.35,29.63,,7.21,,104958.35,28.88,,10-31
274,601058,赛轮金宇,0.67,28.85,,10.11,,29656.35,49.46,,10-31
275,600997,开滦股份,0.11,-35.29,,1.85,,13073.7,-39.28,,10-31
276,600247,ST成城,-0.08,-2100.0,,-7.3,,-2692.13,-2037.25,,10-31
277,601901,方正证券,0.23,64.29,3.62,6.29,0.84,148223.86,76.79,,10-31
278,600716,凤凰股份,0.06,-228.81,,4.51,,4635.73,-228.8,,10-31
279,600682,南京新百,0.27,12.5,,6.67,,9838.09,14.25,,10-31
280,600628,新世界,0.3,0.0,,6.56,,16178.25,-0.16,,10-31
281,600603,*ST兴业,-0.01,-78.9,,-11.66,,-269.12,-70.84,,10-31
282,600548,深高速,0.92,215.81,,18.54,,200497.42,215.65,,10-31
283,600061,国投安信,-0.04,-371.43,,-2.77,,-1631.59,-372.94,,10-31
284,600639,浦东金桥,0.34,18.12,,6.72,,31909.68,18.13,,10-31
285,600701,*ST工新,-0.05,-700.0,1.78,-2.43,0.45,-2377.15,-680.39,,10-31
286,000913,*ST钱江,-0.22,-414.29,,-4.61,,-10085.48,-437.98,,10-31
287,000792,盐湖股份,0.41,-11.34,,3.89,,65282.77,-11.36,,10-31
288,600132,重庆啤酒,0.33,-26.67,,10.09,,15971.04,-26.95,,10-31
289,601118,海南橡胶,0.0,-94.75,,0.09,,810.67,-94.98,,10-31
290,600228,昌九生化,-0.14,-40.35,,,,-3291.08,-40.23,,10-31
291,601558,华锐风电,-0.11,-35.29,,-4.93,,-43570.2,-37.68,,10-31
292,600330,天通股份,0.02,-700.0,,0.81,,1144.57,-726.54,,10-31
293,600781,辅仁药业,0.09,35.78,,5.74,,1643.72,35.79,,10-31
294,600393,粤泰股份,0.05,178.95,,1.67,,1594.19,182.59,,10-31
295,000157,中联重科,0.13,-73.47,,2.4,,100026.0,-73.64,,10-31
296,600538,国发股份,-0.06,50.0,,-6.12,,-2066.5,66.55,,10-31
297,601555,东吴证券,0.36,140.0,,4.24,,77282.95,153.16,,10-31
298,000790,泰合健康,0.04,-28.74,,2.78,,1630.08,-28.8,,10-31
299,600587,新华医疗,0.99,5.32,,9.49,,24040.02,42.27,,10-31
300,600209,罗顿发展,0.01,-113.33,1.51,0.43,-0.37,281.53,-114.32,,10-31
301,600859,王府井,1.05,-6.9,,7.53,,48688.6,-6.92,,10-31
302,600821,津劝业,0.02,-5.0,,1.33,,787.41,0.96,,10-31
303,000868,安凯客车,0.03,-177.14,,1.45,,1851.6,-176.04,,10-31
304,600337,美克家居,0.23,21.05,,5.54,,14899.21,23.72,,10-31
305,600563,法拉电子,1.01,16.09,7.49,13.73,0.9,22752.43,16.08,,10-31
306,000876,新希望,0.89,11.25,,11.23,,157294.13,13.05,,10-31
307,601800,中国交建,0.6,20.0,,9.83,,976509.44,21.19,,10-31
308,600005,武钢股份,0.08,18.75,,2.13,,77039.85,18.36,,10-31
309,000630,铜陵有色,0.21,-25.0,,2.68,,30175.01,-22.83,,10-31
310,600329,中新药业,0.35,9.38,,10.11,,25683.69,8.45,,10-31
311,600638,新黄浦,0.13,-42.65,,2.2,,7402.58,-42.58,,10-31
312,601818,光大银行,0.5,-7.41,3.7,14.16,1.59,2332200.0,7.65,,10-31
313,600690,青岛海尔,1.5,16.84,,24.01,,421620.06,21.93,,10-31
314,600653,申华控股,-0.1,193.54,,-8.49,,-16658.69,193.69,,10-31
315,600131,岷江水电,0.27,-223.71,,19.16,,13760.01,-223.75,,10-31
316,600751,天海投资,0.0,-106.67,,8.14,,355.1,-106.42,,10-31
317,601599,鹿港文化,0.14,100.0,,4.53,,4486.74,103.9,,10-31
318,600825,新华传媒,0.02,-77.5,,0.74,,1836.65,-77.98,,10-31
319,600302,标准股份,-0.18,173.56,,-5.3,,-6229.38,174.43,,10-31
320,002306,中科云网,-0.12,-68.42,,-17.44,,-9562.6,-68.45,,10-31
321,600322,天房发展,0.06,-40.0,,1.46,,6569.62,-41.03,,10-31
322,000815,美利云,-1.35,229.27,,-174.61,,-42681.34,228.42,,10-31
323,600759,洲际油气,-0.01,-50.3,,-0.45,,-1025.45,-50.2,,10-31
324,600789,鲁抗医药,-0.14,55.56,,-5.29,,-7872.96,53.75,,10-31
325,600610,中毅达,-0.07,75.0,,-5.3,,-2584.14,80.36,,10-31
326,000425,徐工机械,0.42,-17.65,,4.42,,83772.41,-20.71,,10-31
327,600749,西藏旅游,0.01,-90.16,,0.23,,148.74,-90.21,,10-31
328,600409,三友化工,0.2,11.55,,6.3,,37178.47,11.57,,10-31
329,600363,联创光电,0.23,20.62,,5.88,,10067.24,20.62,,10-31
330,600605,汇通能源,0.02,-16.67,,0.61,,291.93,-18.29,,10-31
331,600487,亨通光电,0.64,-30.83,,6.93,,24926.46,30.54,,10-31
332,600100,同方股份,0.06,-88.37,,1.15,,12315.19,-87.29,,10-31
333,600242,中昌数据,-0.37,30.36,,-45.8,,-9985.35,30.48,,10-31
334,601880,大连港,0.09,-30.77,,3.09,,41854.15,-26.06,,10-31
335,601668,中国建筑,0.57,26.67,4.42,13.6,-1.48,1690184.0,25.95,,10-31
336,600647,同达创业,-0.14,-264.45,,-9.28,,-1924.59,-264.4,,10-31
337,000909,数源科技,0.09,16.91,,3.62,,2541.62,16.91,,10-31
338,000979,中弘股份,0.19,26.67,,14.2,,36273.72,29.89,,10-31
339,600170,上海建工,0.37,-9.76,,9.89,,133751.93,18.29,,10-31
340,600877,中国嘉陵,0.03,-111.52,,10.16,,1947.21,-111.54,,10-31
341,600982,宁波热电,0.23,-19.06,,8.33,,11972.53,154.88,,10-31
342,600897,厦门空港,1.21,10.15,,13.52,,36150.59,10.15,,10-31
343,601600,中国铝业,-0.4,185.71,,-12.97,,-541203.9,193.23,,10-31
344,600830,香溢融通,0.15,-55.39,,3.72,,6764.43,-55.43,,10-31
345,600845,宝信软件,0.57,1.24,,9.23,,20578.59,6.69,,10-31
346,000957,中通客车,1.16,222.22,,29.65,,27760.25,224.42,,10-31
347,000599,青岛双星,0.08,239.13,,2.6,,4108.4,246.0,,10-31
348,600782,新钢股份,0.1,-183.33,,1.76,,13559.5,-177.63,,10-31
349,600425,青松建化,-0.16,-915.79,,-4.09,,-21394.51,-907.06,,10-31
350,000066,长城电脑,-0.02,50.0,,-0.77,,-2014.05,51.07,,10-31
351,600567,山鹰纸业,0.05,-54.55,,2.9,,17296.93,0.27,,10-31
352,600008,首创股份,0.1,1.21,,3.68,,22057.96,1.19,,10-31
353,600658,电子城,0.73,-14.12,,15.05,,42253.87,-14.04,,10-31
354,600028,中国石化,0.44,-1.57,,8.71,,5116900.0,-0.84,,10-31
355,603399,新华龙,0.1,-33.33,3.06,3.2,0.55,3424.11,-8.62,,10-31
356,600708,光明地产,0.21,28.29,2.99,7.06,0.53,10644.13,28.25,,10-31
357,000615,京汉股份,0.07,-177.78,,2.5,,1566.73,-184.51,,10-31
358,601169,北京银行,1.19,-4.8,,14.82,,1259200.0,14.33,,10-31
359,600182,S佳通,0.46,-23.33,,14.98,,15726.8,-22.85,,10-31
360,600100,同方股份,0.06,-88.37,,1.15,,12315.19,-87.29,,10-31
361,600242,中昌数据,-0.37,30.36,,-45.8,,-9985.35,30.48,,10-31
362,601880,大连港,0.09,-30.77,,3.09,,41854.15,-26.06,,10-31
363,601668,中国建筑,0.57,26.67,4.42,13.6,-1.48,1690184.0,25.95,,10-31
364,600647,同达创业,-0.14,-264.45,,-9.28,,-1924.59,-264.4,,10-31
365,000909,数源科技,0.09,16.91,,3.62,,2541.62,16.91,,10-31
366,000979,中弘股份,0.19,26.67,,14.2,,36273.72,29.89,,10-31
367,600170,上海建工,0.37,-9.76,,9.89,,133751.93,18.29,,10-31
368,600877,中国嘉陵,0.03,-111.52,,10.16,,1947.21,-111.54,,10-31
369,600982,宁波热电,0.23,-19.06,,8.33,,11972.53,154.88,,10-31
370,600897,厦门空港,1.21,10.15,,13.52,,36150.59,10.15,,10-31
371,601600,中国铝业,-0.4,185.71,,-12.97,,-541203.9,193.23,,10-31
372,600836,界龙实业,0.02,114.29,,1.09,,463.58,124.78,,10-31
373,600345,长江通信,0.24,-281.82,,4.38,,4812.03,-283.89,,10-31
374,000592,平潭发展,0.06,106.67,,4.57,,4991.13,106.59,,10-31
375,000713,丰乐种业,-0.09,-61.56,,-2.02,,-2585.8,-61.55,,10-31
376,600734,实达集团,-0.1,33.55,,-25.7,,-3568.89,33.5,,10-31
