,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
99,600173,卧龙地产,0.03,-47.37,1.94,1.52,-0.12,2174.64,-47.83,,04-28
100,600979,广安爱众,0.0,-44.0,1.56,0.09,0.05,82.97,13.97,,04-28
101,600191,华资实业,0.01,-83.33,3.55,0.21,-0.06,362.6,-87.3,,04-28
102,601088,中国神华,0.56,6.84,11.83,4.5,0.86,1118300.0,6.84,,04-28
103,601163,三角轮胎,,,,,,12575.84,,,04-28
104,600639,浦东金桥,0.09,-47.6,4.43,1.94,-0.06,7923.64,-47.6,,04-28
105,601238,广汽集团,0.15,,5.06,3.05,-0.05,90196.11,-37.38,,04-28
106,600266,北京城建,0.12,-34.19,6.75,1.72,-0.08,10255.37,-34.17,,04-28
107,600360,华微电子,0.01,-50.0,2.45,0.44,0.03,722.27,-32.94,,04-28
108,600783,鲁信创投,0.01,-98.53,3.71,0.3,-0.0,820.1,-96.78,,04-28
109,600426,华鲁恒升,0.08,-52.94,5.41,1.55,0.08,7926.23,-26.21,,04-28
110,600088,中视传媒,-0.02,-222.22,3.1,-0.7,-0.45,-718.96,-219.56,,04-28
111,600499,科达洁能,0.1,24.1,3.16,3.21,0.03,6510.6,31.85,,04-28
112,600889,南京化纤,-0.08,-260.0,2.85,-2.75,0.1,-2443.69,-260.6,,04-28
113,600556,ST慧球,-0.0,57.14,-0.11,,0.02,-86.62,58.94,,04-28
114,600984,建设机械,-0.11,37.5,1.89,-5.82,-0.19,-1599.38,33.8,,04-28
115,600624,复旦复华,0.01,14.53,1.66,0.81,0.07,461.84,14.48,,04-28
116,600251,冠农股份,0.22,8.14,2.92,7.79,0.24,7931.81,8.13,,04-28
117,601318,中国平安,0.77,1.32,17.76,4.5,13.82,606400.0,4.3,,04-28
118,601699,潞安环能,0.41,-50.0,7.09,6.08,0.49,94871.44,0.68,,04-28
119,600308,华泰股份,0.02,-57.45,5.35,0.37,0.11,2291.33,-25.33,,04-28
120,601939,建设银行,0.21,10.53,3.48,6.15,0.99,5151200.0,9.17,,04-28
121,600346,恒力股份,-0.01,-68.57,2.26,-0.51,-0.04,-274.2,-62.44,,04-28
122,600754,锦江股份,0.14,10.69,6.92,2.07,0.14,8434.04,10.72,,04-28
123,600033,福建高速,0.05,-9.75,2.64,1.92,0.17,13724.49,-9.76,,04-28
124,600843,上工申贝,0.02,101.08,1.62,1.19,0.04,837.68,101.51,,04-28
125,600561,江西长运,0.22,-4.35,4.32,5.15,0.52,4036.88,-3.9,,04-28
126,600596,新安股份,-0.05,-225.67,5.77,-0.89,-0.14,-3488.32,-225.65,,04-28
127,600221,海航控股,0.04,-42.86,3.44,1.22,0.2,17560.5,-35.74,,04-28
128,600633,浙数文化,0.09,-421.43,2.22,3.97,-0.38,3710.74,-980.77,,04-28
129,601377,兴业证券,0.08,-20.0,3.91,1.97,0.74,16754.07,-20.58,,04-28
130,601616,广电电气,0.01,-80.71,5.01,0.23,-0.04,590.24,-80.74,,04-28
131,600295,鄂尔多斯,0.12,-45.45,5.43,2.28,-0.37,12570.12,-44.95,,04-28
132,600377,宁沪高速,0.12,-4.0,3.73,3.41,0.14,62881.5,-4.26,,04-28
133,600759,洲际油气,-0.01,-176.12,1.66,,0.01,-623.7,-176.29,,04-28
134,600019,宝钢股份,0.07,-61.11,6.15,1.14,0.4,122123.54,-60.22,,04-28
135,600795,国电电力,0.02,-44.12,1.8,1.07,0.19,29350.72,-44.37,,04-28
136,600812,华北制药,-0.02,-366.67,1.09,-2.18,-0.13,-2465.9,-380.27,,04-28
137,600470,六国化工,0.04,-51.22,4.43,0.92,-0.04,2120.15,-20.58,,04-28
138,600155,宝硕股份,-0.04,-566.67,-1.19,,-0.1,-1720.9,-585.99,,04-28
139,600567,山鹰纸业,0.01,-66.67,3.95,0.35,0.19,1027.73,-32.98,,04-28
140,600209,罗顿发展,0.0,-25.0,1.56,0.17,0.04,116.6,-28.74,,04-28
141,600243,青海华鼎,-0.05,41.02,3.27,-1.43,-0.21,-1115.6,41.01,,04-28
142,600265,ST景谷,-0.16,-5433.33,0.99,-15.0,0.02,-2059.45,-5972.42,,04-28
143,600655,豫园股份,0.1,-37.97,3.65,2.74,0.61,14156.44,-37.6,,04-28
144,600319,亚星化学,-0.16,-521.05,2.59,-1.5,0.02,-5095.66,-521.71,,04-28
145,603001,奥康国际,0.36,,4.04,9.25,-0.47,11426.9,,,04-28
146,600359,新农开发,-0.08,-233.33,0.95,-8.49,-0.74,-2705.43,-241.85,,04-28
147,600782,新钢股份,-0.19,-290.0,5.99,-3.07,-0.24,-26029.9,-290.44,,04-28
148,600053,九鼎投资,0.0,350.0,1.8,0.1,0.24,78.83,497.38,,04-28
149,600801,华新水泥,0.01,-98.0,8.3,0.06,0.17,433.4,-95.71,,04-28
150,600121,*ST郑煤,0.02,-41.21,3.15,0.61,-0.36,1160.52,-41.09,,04-28
151,600516,方大炭素,0.06,-58.8,2.78,2.02,-0.22,7097.01,-58.82,,04-28
152,600196,复星医药,0.18,38.46,5.24,3.39,0.01,33522.51,32.77,,04-28
153,600250,南纺股份,-0.15,-2080.52,0.53,-25.38,-0.77,-3946.28,-2092.37,,04-28
154,600681,百川能源,0.0,-92.86,0.07,0.09,-0.01,1.55,-94.84,,04-28
155,600345,长江通信,0.05,-66.67,5.77,0.92,-0.35,1047.45,-64.09,,04-28
156,603993,洛阳钼业,0.06,20.0,,,,28143.55,5.5,,04-28
157,600747,*ST大控,-0.03,83.33,0.74,-4.43,-0.05,-3539.6,80.06,,04-28
158,600031,三一重工,0.37,5.13,2.96,13.31,-0.58,280431.42,5.3,,04-28
159,600789,鲁抗医药,-0.05,-170.67,2.81,-1.88,-0.15,-3090.58,-171.07,,04-28
160,600823,世茂股份,0.18,20.0,9.03,1.99,-1.15,20741.34,16.9,,04-28
161,600485,信威集团,-0.1,-421.88,3.44,-2.95,-0.23,-1426.75,-415.21,,04-28
162,600148,长春一东,0.02,-81.82,2.24,1.1,-0.14,346.05,-78.44,,04-28
163,600969,郴电国际,0.08,33.33,4.64,1.73,0.37,1678.15,33.09,,04-28
164,600184,光电股份,0.03,-25.0,4.62,0.72,-0.17,696.57,-25.72,,04-28
165,600595,中孚实业,-0.07,-333.33,3.43,-2.16,0.13,-11343.26,-337.53,,04-28
166,601009,南京银行,0.35,34.62,7.63,4.67,0.25,103339.4,31.71,,04-28
167,600237,铜峰电子,0.06,41.75,1.97,3.04,-0.04,2358.66,41.66,,04-28
168,601727,上海电气,0.07,13.35,2.35,3.15,-0.34,93673.7,13.4,,04-28
169,600720,祁连山,-0.19,-318.42,5.82,-3.12,,-8768.19,-318.08,,04-28
170,600352,浙江龙盛,0.07,-64.83,4.82,1.48,0.07,10234.84,-64.83,,04-28
171,600018,上港集团,0.04,-33.17,2.03,2.01,0.07,92259.62,-27.43,,04-28
172,600811,东方集团,0.12,90.0,3.97,3.16,0.02,20584.71,90.56,,04-28
173,600490,鹏欣资源,-0.05,-475.94,0.78,-5.96,-0.1,-636.26,-463.59,,04-28
174,600115,东方航空,0.02,-73.72,1.84,1.3,0.31,26652.7,-73.68,,04-28
175,600509,天富能源,0.1,15.56,3.53,2.98,-0.24,6805.08,20.49,,04-28
176,600153,建发股份,0.17,-26.09,3.78,4.6,0.46,37954.66,-26.57,,04-28
177,600898,国美通讯,0.01,-68.46,1.06,0.72,0.04,191.77,-68.54,,04-28
178,600208,新湖中宝,0.03,-37.74,1.61,2.05,-0.12,20254.4,-25.67,,04-28
179,601231,环旭电子,0.11,,2.91,4.47,0.26,10612.57,,,04-28
180,600360,华微电子,0.01,-50.0,2.45,0.44,0.03,722.27,-32.94,,04-28
181,600100,同方股份,0.02,-63.87,4.32,0.52,-0.29,4460.22,-27.66,,04-28
182,600493,凤竹纺织,-0.09,-388.15,2.14,-4.34,0.04,-2577.38,-561.11,,04-28
183,600867,通化东宝,0.06,0.0,2.7,2.1,0.02,4340.24,25.21,,04-28
184,600173,卧龙地产,0.03,-47.37,1.94,1.52,-0.12,2174.64,-47.83,,04-28
185,600979,广安爱众,0.0,-44.0,1.56,0.09,0.05,82.97,13.97,,04-28
186,600191,华资实业,0.01,-83.33,3.55,0.21,-0.06,362.6,-87.3,,04-28
187,600624,复旦复华,0.01,14.53,1.66,0.81,0.07,461.84,14.48,,04-28
188,600251,冠农股份,0.22,8.14,2.92,7.79,0.24,7931.81,8.13,,04-28
189,601318,中国平安,0.77,1.32,17.76,4.5,13.82,606400.0,4.3,,04-28
190,601699,潞安环能,0.41,-50.0,7.09,6.08,0.49,94871.44,0.68,,04-28
191,600308,华泰股份,0.02,-57.45,5.35,0.37,0.11,2291.33,-25.33,,04-28
192,601939,建设银行,0.21,10.53,3.48,6.15,0.99,5151200.0,9.17,,04-28
193,600346,恒力股份,-0.01,-68.57,2.26,-0.51,-0.04,-274.2,-62.44,,04-28
194,600783,鲁信创投,0.01,-98.53,3.71,0.3,-0.0,820.1,-96.78,,04-28
195,600426,华鲁恒升,0.08,-52.94,5.41,1.55,0.08,7926.23,-26.21,,04-28
196,600088,中视传媒,-0.02,-222.22,3.1,-0.7,-0.45,-718.96,-219.56,,04-28
197,600499,科达洁能,0.1,24.1,3.16,3.21,0.03,6510.6,31.85,,04-28
198,600889,南京化纤,-0.08,-260.0,2.85,-2.75,0.1,-2443.69,-260.6,,04-28
199,600556,ST慧球,-0.0,57.14,-0.11,,0.02,-86.62,58.94,,04-28
200,600984,建设机械,-0.11,37.5,1.89,-5.82,-0.19,-1599.38,33.8,,04-28
201,600596,新安股份,-0.05,-225.67,5.77,-0.89,-0.14,-3488.32,-225.65,,04-28
202,600221,海航控股,0.04,-42.86,3.44,1.22,0.2,17560.5,-35.74,,04-28
203,600633,浙数文化,0.09,-421.43,2.22,3.97,-0.38,3710.74,-980.77,,04-28
204,601377,兴业证券,0.08,-20.0,3.91,1.97,0.74,16754.07,-20.58,,04-28
205,601616,广电电气,0.01,-80.71,5.01,0.23,-0.04,590.24,-80.74,,04-28
206,600295,鄂尔多斯,0.12,-45.45,5.43,2.28,-0.37,12570.12,-44.95,,04-28
207,600754,锦江股份,0.14,10.69,6.92,2.07,0.14,8434.04,10.72,,04-28
208,600033,福建高速,0.05,-9.75,2.64,1.92,0.17,13724.49,-9.76,,04-28
209,600843,上工申贝,0.02,101.08,1.62,1.19,0.04,837.68,101.51,,04-28
210,600561,江西长运,0.22,-4.35,4.32,5.15,0.52,4036.88,-3.9,,04-28
211,600209,罗顿发展,0.0,-25.0,1.56,0.17,0.04,116.6,-28.74,,04-28
212,600243,青海华鼎,-0.05,41.02,3.27,-1.43,-0.21,-1115.6,41.01,,04-28
213,600265,ST景谷,-0.16,-5433.33,0.99,-15.0,0.02,-2059.45,-5972.42,,04-28
214,600655,豫园股份,0.1,-37.97,3.65,2.74,0.61,14156.44,-37.6,,04-28
215,600319,亚星化学,-0.16,-521.05,2.59,-1.5,0.02,-5095.66,-521.71,,04-28
216,603001,奥康国际,0.36,,4.04,9.25,-0.47,11426.9,,,04-28
217,600359,新农开发,-0.08,-233.33,0.95,-8.49,-0.74,-2705.43,-241.85,,04-28
218,600377,宁沪高速,0.12,-4.0,3.73,3.41,0.14,62881.5,-4.26,,04-28
219,600759,洲际油气,-0.01,-176.12,1.66,,0.01,-623.7,-176.29,,04-28
220,600019,宝钢股份,0.07,-61.11,6.15,1.14,0.4,122123.54,-60.22,,04-28
221,600795,国电电力,0.02,-44.12,1.8,1.07,0.19,29350.72,-44.37,,04-28
222,600812,华北制药,-0.02,-366.67,1.09,-2.18,-0.13,-2465.9,-380.27,,04-28
223,600470,六国化工,0.04,-51.22,4.43,0.92,-0.04,2120.15,-20.58,,04-28
224,600155,宝硕股份,-0.04,-566.67,-1.19,,-0.1,-1720.9,-585.99,,04-28
225,600567,山鹰纸业,0.01,-66.67,3.95,0.35,0.19,1027.73,-32.98,,04-28
226,600250,南纺股份,-0.15,-2080.52,0.53,-25.38,-0.77,-3946.28,-2092.37,,04-28
227,600681,百川能源,0.0,-92.86,0.07,0.09,-0.01,1.55,-94.84,,04-28
228,600345,长江通信,0.05,-66.67,5.77,0.92,-0.35,1047.45,-64.09,,04-28
229,603993,洛阳钼业,0.06,20.0,,,,28143.55,5.5,,04-28
230,600747,*ST大控,-0.03,83.33,0.74,-4.43,-0.05,-3539.6,80.06,,04-28
231,600782,新钢股份,-0.19,-290.0,5.99,-3.07,-0.24,-26029.9,-290.44,,04-28
232,600053,九鼎投资,0.0,350.0,1.8,0.1,0.24,78.83,497.38,,04-28
233,600801,华新水泥,0.01,-98.0,8.3,0.06,0.17,433.4,-95.71,,04-28
234,600121,*ST郑煤,0.02,-41.21,3.15,0.61,-0.36,1160.52,-41.09,,04-28
235,600516,方大炭素,0.06,-58.8,2.78,2.02,-0.22,7097.01,-58.82,,04-28
236,600196,复星医药,0.18,38.46,5.24,3.39,0.01,33522.51,32.77,,04-28
237,600595,中孚实业,-0.07,-333.33,3.43,-2.16,0.13,-11343.26,-337.53,,04-28
238,601009,南京银行,0.35,34.62,7.63,4.67,0.25,103339.4,31.71,,04-28
239,600237,铜峰电子,0.06,41.75,1.97,3.04,-0.04,2358.66,41.66,,04-28
240,600891,秋林集团,0.06,100.0,2.32,2.59,0.12,1878.05,124.49,,04-28
241,600966,博汇纸业,0.06,-51.24,6.15,0.93,-0.17,2871.81,-51.24,,04-28
242,600576,祥源文化,-0.03,-292.31,2.53,-0.99,-0.63,-544.91,-293.78,,04-28
243,600218,全柴动力,0.05,-38.54,3.63,1.36,0.02,1384.35,-38.47,,04-28
244,601600,中国铝业,-0.08,-433.33,3.76,-2.14,-0.15,-108843.9,-428.66,,04-28
245,600291,西水股份,-0.08,-19.35,5.36,-1.46,0.05,-2961.66,-19.36,,04-28
246,600718,东软集团,0.05,150.0,3.85,1.18,-0.54,5534.03,88.99,,04-28
247,600734,实达集团,-0.04,-30.71,0.57,-6.31,-0.04,-1300.68,-30.78,,04-28
248,600036,招商银行,0.54,31.71,8.21,6.8,0.13,1164300.0,32.16,,04-28
249,600438,通威股份,-0.1,17.89,1.97,-4.99,0.45,-6928.28,17.92,,04-28
250,600525,长园集团,0.03,-52.57,2.49,1.34,-0.04,2868.43,-9.42,,04-28
251,601012,隆基股份,0.06,,10.01,,0.13,1245.45,-90.59,,04-28
252,600240,华业资本,0.02,-65.84,4.4,0.38,-0.09,1067.95,-65.91,,04-28
253,600635,大众公用,0.03,-13.22,2.32,1.11,-0.05,4213.71,-13.1,,04-28
254,601218,吉鑫科技,0.04,,4.96,0.71,0.47,1573.94,,,04-28
255,600652,游久游戏,0.01,25.0,1.74,0.31,0.4,302.17,28.92,,04-28
256,601398,工商银行,0.18,20.0,2.93,6.2,1.14,6133500.0,14.03,,04-28
257,600279,重庆港九,0.04,-19.93,5.01,0.86,-0.02,1471.82,-19.81,,04-28
258,601788,光大证券,0.1,-37.75,6.46,1.55,0.66,34057.99,-39.53,,04-28
259,601898,中煤能源,0.2,17.65,6.37,3.18,0.23,263709.9,14.64,,04-28
260,600355,精伦电子,-0.05,-600.0,1.88,-2.76,-0.15,-1294.72,-842.37,,04-28
261,600373,中文传媒,0.28,7.69,7.02,4.13,0.03,16080.65,10.1,,04-28
262,600021,上海电力,0.08,24.19,2.91,2.85,0.49,17249.6,24.16,,04-27
263,000876,新希望,0.32,39.13,5.84,5.64,0.37,55599.78,186.55,,04-27
264,600421,ST仰帆,-0.01,-7.41,-0.87,,0.0,-145.97,-7.88,,04-27
265,600449,宁夏建材,-0.28,370.0,15.58,-1.8,0.06,-6747.31,486.57,,04-27
266,000403,ST生化,0.08,33.33,1.02,5.98,0.05,1742.38,44.64,,04-27
267,600851,海欣股份,-0.03,1606.67,2.23,-1.18,-0.02,-3086.49,1648.56,,04-27
268,000510,金路集团,-0.1,279.15,1.6,-5.95,-0.02,-5982.37,278.94,,04-27
269,600118,中国卫星,0.05,0.0,2.91,1.81,-0.27,3690.82,13.72,,04-27
270,000979,中弘股份,0.13,8.33,2.23,5.72,0.05,13096.44,10.21,,04-27
271,600530,交大昂立,0.07,-5.71,4.48,1.9,-0.05,2049.34,-1.56,,04-27
272,000548,湖南投资,0.02,-40.74,2.93,0.54,0.08,781.31,-40.97,,04-27
273,000592,平潭发展,-0.02,292.06,1.52,-1.61,0.03,-1612.77,292.81,,04-27
274,600586,金晶科技,0.01,-95.45,3.12,0.17,0.03,749.98,-89.61,,04-27
275,000611,天首发展,-0.0,-140.0,1.96,-0.18,0.04,-115.17,-135.17,,04-27
276,002709,天赐材料,0.12,,,,,847.01,2279.88,,04-27
277,600247,ST成城,0.0,-75.0,1.48,0.11,-0.01,55.68,-78.77,,04-27
278,600267,海正药业,0.2,-4.76,8.71,2.29,0.01,10435.54,2.76,,04-27
279,600303,曙光股份,-0.04,-125.0,3.85,-1.11,-0.01,-2476.74,-152.65,,04-27
280,000750,国海证券,0.09,-306.42,3.84,2.4,1.11,6511.0,-794.95,,04-27
281,601919,中远海控,-0.26,420.0,3.14,-8.08,-0.29,-269547.66,435.6,,04-27
282,600339,中油工程,-0.04,-124.08,2.42,-1.72,0.28,-2425.35,-126.52,,04-27
283,000797,中国武夷,0.05,0.0,3.09,1.58,-0.11,1874.22,-9.72,,04-27
284,000016,深康佳A,0.01,-113.48,3.33,0.26,0.38,1037.08,-113.49,,04-27
285,000021,深科技,0.03,5.49,3.1,1.12,0.02,4566.29,5.6,,04-27
286,600028,中国石化,0.15,-37.29,5.63,2.66,-0.36,1282900.0,-37.42,,04-27
287,000852,石化机械,0.06,-25.0,2.7,2.07,-0.08,2217.96,-30.38,,04-27
288,600428,中远海特,0.0,-98.5,3.9,0.02,0.06,126.78,-98.48,,04-27
289,000155,川化股份,-0.24,-2500.0,2.67,-8.53,-0.26,-11177.27,-1716.77,,04-27
290,000985,大庆华科,0.07,-15.0,3.84,1.78,-0.15,877.96,-13.38,,04-27
291,600536,中国软件,0.1,66.67,5.64,1.72,-1.52,2182.8,73.4,,04-27
292,600592,龙溪股份,0.1,0.0,3.96,2.47,-0.24,2887.2,-4.05,,04-27
293,601006,大秦铁路,0.23,0.0,4.46,5.29,0.08,341717.34,0.0,,04-27
294,600626,申达股份,0.08,-1.13,2.8,2.85,-0.06,5589.1,48.21,,04-27
295,601186,中国铁建,0.1,-28.57,5.35,1.85,-0.2,121111.4,-28.91,,04-27
296,000668,荣丰控股,-0.03,-250.0,4.53,-0.58,-0.97,-389.97,-255.93,,04-27
297,601599,鹿港文化,0.02,,4.68,0.46,-0.48,458.58,,,04-27
298,000709,河钢股份,0.03,-43.33,4.06,0.84,-0.13,35957.7,-8.22,,04-27
299,000727,华东科技,-0.08,147.32,1.4,-5.46,0.17,-2816.86,147.38,,04-27
300,600793,宜宾纸业,-0.0,-99.51,-0.29,,-0.33,-3.33,-99.49,,04-27
301,600079,人福医药,0.15,36.36,5.53,2.7,-0.23,7245.81,34.04,,04-27
302,000419,通程控股,0.08,-16.77,3.63,2.17,-0.37,3527.81,7.33,,04-27
303,600489,中金黄金,0.21,-3.67,4.5,4.74,0.23,41210.75,33.03,,04-27
304,600846,同济科技,0.03,0.0,2.11,1.41,-0.18,1847.22,-0.34,,04-27
305,000563,陕国投A,0.09,-40.88,2.47,3.88,0.23,3360.66,-40.97,,04-27
306,600565,迪马股份,0.01,20.0,1.6,0.37,0.15,431.55,22.4,,04-27
307,601099,太平洋,0.01,-81.97,1.42,0.77,-0.24,1635.36,-82.3,,04-27
