,date,open,close,high,low,volume,code
0,2011-01-04,7.124,7.189,7.287,7.01,79845.0,000426
1,2011-01-05,7.132,7.246,7.279,7.051,56131.0,000426
2,2011-01-06,7.226,7.218,7.291,7.104,59912.0,000426
3,2011-01-07,7.193,7.128,7.267,7.096,33642.0,000426
4,2011-01-10,7.161,6.814,7.173,6.688,57286.0,000426
5,2011-01-11,6.81,6.643,6.81,6.566,33576.0,000426
6,2011-01-12,6.684,6.798,6.867,6.655,24788.0,000426
7,2011-01-13,6.753,6.729,6.908,6.684,22964.0,000426
8,2011-01-14,6.647,6.603,6.745,6.594,18255.0,000426
9,2011-01-17,6.562,5.991,6.704,5.95,55103.0,000426
10,2011-01-18,5.942,6.02,6.097,5.942,19188.0,000426
11,2011-01-19,6.032,6.272,6.285,6.032,25849.0,000426
12,2011-01-20,6.272,6.35,6.639,6.236,44323.0,000426
13,2011-01-21,6.472,6.46,6.582,6.399,37461.0,000426
14,2011-01-24,6.46,6.203,6.46,6.073,26890.0,000426
15,2011-01-25,6.211,6.183,6.256,5.995,19498.0,000426
16,2011-01-26,6.195,6.248,6.317,6.195,13108.0,000426
17,2011-01-27,6.285,6.439,6.513,5.706,31752.0,000426
18,2011-01-28,6.456,6.427,6.46,6.297,20809.0,000426
19,2011-01-31,6.366,6.562,6.607,6.366,25393.0,000426
20,2011-02-01,6.582,6.554,6.761,6.525,20502.0,000426
21,2011-02-09,6.554,6.382,6.57,6.289,21183.0,000426
22,2011-02-10,6.358,6.521,6.521,6.236,24686.0,000426
23,2011-02-11,6.399,6.472,6.562,6.342,36979.0,000426
24,2011-02-14,6.444,6.708,6.77,6.444,60034.0,000426
25,2011-02-15,6.696,6.884,6.969,6.647,65849.0,000426
26,2011-02-16,6.884,6.99,7.059,6.819,52577.0,000426
27,2011-02-17,7.035,6.949,7.039,6.819,38969.0,000426
28,2011-02-18,6.872,7.063,7.145,6.872,47187.0,000426
29,2011-02-21,6.982,7.198,7.234,6.953,60330.0,000426
30,2011-02-22,7.206,7.092,7.438,7.071,96919.0,000426
31,2011-02-23,7.128,7.442,7.536,7.083,147981.0,000426
32,2011-02-24,7.458,7.744,7.846,7.344,124464.0,000426
33,2011-02-25,7.678,7.825,8.053,7.418,108006.0,000426
34,2011-02-28,7.805,7.793,7.805,7.585,61215.0,000426
35,2011-03-01,7.744,7.776,7.797,7.536,80909.0,000426
36,2011-03-02,7.719,7.907,8.025,7.467,118915.0,000426
37,2011-03-04,7.723,7.577,7.825,7.524,104190.0,000426
38,2011-03-07,7.621,7.515,7.678,7.356,95249.0,000426
39,2011-03-08,7.467,7.573,7.65,7.442,48455.0,000426
40,2011-03-09,7.52,7.695,7.731,7.471,61596.0,000426
41,2011-03-10,7.625,7.699,7.894,7.532,77416.0,000426
42,2011-03-11,7.617,7.687,7.764,7.585,47290.0,000426
43,2011-03-14,7.577,7.585,7.699,7.54,30726.0,000426
44,2011-03-15,7.589,7.275,7.691,7.136,67002.0,000426
45,2011-03-16,7.295,7.336,7.43,7.132,76571.0,000426
46,2011-03-17,7.356,7.234,7.54,7.136,67373.0,000426
47,2011-03-18,7.271,7.21,7.373,7.173,55134.0,000426
48,2011-03-21,7.173,7.336,7.483,7.161,78599.0,000426
49,2011-03-22,7.283,7.304,7.414,7.193,48874.0,000426
50,2011-03-23,7.275,7.393,7.422,7.222,37253.0,000426
51,2011-03-24,7.45,7.736,7.74,7.405,80173.0,000426
52,2011-03-25,7.731,7.841,8.029,7.695,99482.0,000426
53,2011-03-28,7.801,8.106,8.11,7.662,104441.0,000426
54,2011-03-29,8.07,7.976,8.339,7.939,96976.0,000426
55,2011-03-30,7.907,8.192,8.269,7.907,94978.0,000426
56,2011-03-31,8.131,8.025,8.168,7.764,78771.0,000426
57,2011-04-01,7.943,8.294,8.306,7.829,85549.0,000426
58,2011-04-06,8.335,8.966,9.125,8.184,201402.0,000426
59,2011-04-07,8.844,8.864,9.166,8.824,107541.0,000426
60,2011-04-08,8.958,9.496,9.712,8.803,149513.0,000426
61,2011-04-11,9.439,9.557,9.586,9.292,109703.0,000426
62,2011-04-12,9.435,9.435,9.72,9.366,87124.0,000426
63,2011-04-13,9.496,9.117,9.496,8.84,114278.0,000426
64,2011-04-14,9.154,9.81,10.002,8.991,121867.0,000426
65,2011-04-15,9.724,10.059,10.169,9.72,126552.0,000426
66,2011-04-18,10.006,9.94,10.099,9.749,85966.0,000426
67,2011-04-19,9.781,8.946,9.781,8.946,135900.0,000426
68,2011-04-20,8.93,9.843,9.843,8.885,140746.0,000426
69,2011-04-21,10.026,9.916,10.409,9.798,181614.0,000426
70,2011-04-22,9.745,10.038,10.25,9.374,160530.0,000426
71,2011-04-25,9.932,9.512,10.148,9.435,117466.0,000426
72,2011-04-26,9.374,9.407,9.643,9.296,64780.0,000426
73,2011-04-27,9.423,8.885,9.61,8.697,85920.0,000426
74,2011-04-28,8.966,8.763,9.08,8.697,38812.0,000426
75,2011-04-29,8.701,9.211,9.231,8.701,45656.0,000426
76,2011-05-03,9.231,9.313,9.349,8.975,39791.0,000426
77,2011-05-04,9.252,8.824,9.252,8.763,50132.0,000426
78,2011-05-05,8.75,8.445,8.75,8.151,61752.0,000426
79,2011-05-06,8.265,8.697,8.754,8.07,83989.0,000426
80,2011-05-09,8.64,8.518,8.783,8.408,57400.0,000426
81,2011-05-10,8.547,8.844,8.844,8.396,56570.0,000426
82,2011-05-11,8.934,9.333,9.639,8.934,116798.0,000426
83,2011-05-12,9.109,9.292,9.651,9.109,92491.0,000426
84,2011-05-13,9.366,9.667,9.7,9.296,111022.0,000426
85,2011-05-16,9.517,9.57,9.733,9.337,76173.0,000426
86,2011-05-17,9.374,8.999,9.496,8.852,100925.0,000426
87,2011-05-24,8.098,8.098,8.098,8.098,2444.0,000426
88,2011-05-25,7.287,7.287,7.287,7.287,2283.0,000426
89,2011-05-26,6.558,6.558,7.063,6.558,527777.0,000426
90,2011-05-27,6.215,5.91,6.272,5.902,267940.0,000426
91,2011-05-30,5.934,5.637,6.032,5.612,175551.0,000426
92,2011-05-31,5.608,5.84,5.902,5.604,166478.0,000426
93,2011-06-01,5.828,6.081,6.101,5.726,175078.0,000426
94,2011-06-02,5.95,6.101,6.17,5.897,127868.0,000426
95,2011-06-03,6.085,6.158,6.207,6.003,109985.0,000426
96,2011-06-07,6.134,6.578,6.774,6.113,212695.0,000426
97,2011-06-08,6.684,6.708,6.92,6.607,167293.0,000426
98,2011-06-09,6.643,6.55,6.851,6.407,136669.0,000426
99,2011-06-10,6.46,6.635,6.77,6.423,112117.0,000426
