,date,open,close,high,low,volume,code
0,2011-01-04,5.53,5.566,5.57,5.455,46062.0,002030
1,2011-01-05,5.51,5.554,5.653,5.495,48093.0,002030
2,2011-01-06,5.585,5.412,5.585,5.404,49269.0,002030
3,2011-01-07,5.439,5.431,5.558,5.392,44639.0,002030
4,2011-01-10,5.412,5.242,5.471,5.234,43016.0,002030
5,2011-01-11,5.214,5.143,5.242,5.064,45297.0,002030
6,2011-01-12,5.175,5.234,5.234,5.111,29026.0,002030
7,2011-01-13,5.23,5.273,5.285,5.183,34976.0,002030
8,2011-01-14,5.254,5.254,5.55,5.214,106026.0,002030
9,2011-01-17,5.206,4.898,5.293,4.871,64719.0,002030
10,2011-01-18,4.803,4.847,4.914,4.803,29437.0,002030
11,2011-01-19,4.902,4.977,4.989,4.839,33034.0,002030
12,2011-01-20,4.938,4.78,4.973,4.776,31810.0,002030
13,2011-01-21,4.788,4.78,4.855,4.716,26494.0,002030
14,2011-01-24,4.815,4.799,4.839,4.728,21140.0,002030
15,2011-01-25,4.795,4.863,4.938,4.78,31024.0,002030
16,2011-01-26,4.835,4.898,4.93,4.835,21001.0,002030
17,2011-01-27,4.91,4.957,4.973,4.878,31009.0,002030
18,2011-01-28,4.934,5.001,5.032,4.934,26320.0,002030
19,2011-01-31,4.985,5.013,5.017,4.942,26460.0,002030
20,2011-02-01,4.993,5.005,5.044,4.985,23058.0,002030
21,2011-02-09,5.056,5.064,5.163,5.025,42490.0,002030
22,2011-02-10,5.08,5.333,5.451,5.068,84764.0,002030
23,2011-02-11,5.356,5.408,5.467,5.269,81159.0,002030
24,2011-02-14,5.443,5.431,5.491,5.337,91054.0,002030
25,2011-02-15,5.404,5.424,5.506,5.36,75622.0,002030
26,2011-02-16,5.408,5.53,5.546,5.384,73562.0,002030
27,2011-02-17,5.534,5.483,5.554,5.412,63370.0,002030
28,2011-02-18,5.526,5.479,5.589,5.372,86235.0,002030
29,2011-02-21,5.416,5.479,5.506,5.388,59523.0,002030
30,2011-02-22,5.491,5.503,5.597,5.439,102315.0,002030
31,2011-02-23,5.503,5.712,5.732,5.503,130712.0,002030
32,2011-02-24,5.653,5.637,5.759,5.582,79842.0,002030
33,2011-02-25,5.609,5.597,5.672,5.542,58702.0,002030
34,2011-02-28,5.597,5.613,5.637,5.51,49665.0,002030
35,2011-03-01,5.609,5.684,5.7,5.57,72221.0,002030
36,2011-03-02,5.633,5.708,5.759,5.609,73836.0,002030
37,2011-03-03,5.696,5.443,5.728,5.435,66618.0,002030
38,2011-03-04,5.459,5.483,5.499,5.337,41933.0,002030
39,2011-03-07,5.487,5.514,5.514,5.459,51222.0,002030
40,2011-03-08,5.514,5.558,5.566,5.412,49282.0,002030
41,2011-03-09,5.542,5.503,5.542,5.435,42930.0,002030
42,2011-03-10,5.475,5.424,5.542,5.412,45337.0,002030
43,2011-03-11,5.408,5.404,5.475,5.376,32749.0,002030
44,2011-03-14,5.396,5.55,5.589,5.372,74387.0,002030
