,date,open,close,high,low,volume,code
0,2011-01-04,8.411,8.264,8.51,8.234,29539.0,002129
1,2011-01-05,8.258,8.084,8.258,8.009,26920.0,002129
2,2011-01-06,8.078,8.886,8.892,8.024,51073.0,002129
3,2011-01-13,8.715,8.273,8.715,8.024,78129.0,002129
4,2011-01-14,8.276,8.114,8.562,7.876,35512.0,002129
5,2011-01-17,7.813,7.423,8.096,7.302,46667.0,002129
6,2011-01-18,7.459,7.381,7.603,7.26,24601.0,002129
7,2011-01-19,7.453,8.024,8.054,7.381,32155.0,002129
8,2011-01-20,8.174,7.78,8.174,7.774,27299.0,002129
9,2011-01-21,7.9,7.918,8.036,7.663,22189.0,002129
10,2011-01-24,8.114,7.513,8.114,7.362,27276.0,002129
11,2011-01-25,7.513,7.152,7.6,6.761,67686.0,002129
12,2011-01-26,7.056,7.477,7.477,6.981,16862.0,002129
13,2011-01-27,7.51,7.675,7.837,7.176,15840.0,002129
14,2011-01-28,7.675,7.846,7.873,7.603,28023.0,002129
15,2011-01-31,7.828,7.807,7.897,7.666,12661.0,002129
16,2011-02-01,7.804,7.994,8.024,7.753,20299.0,002129
17,2011-02-09,7.903,7.861,8.009,7.678,13161.0,002129
18,2011-02-10,7.891,7.96,7.963,7.624,29089.0,002129
19,2011-02-11,7.864,8.264,8.273,7.858,50431.0,002129
20,2011-02-14,8.291,8.321,8.682,8.264,48112.0,002129
21,2011-02-15,8.294,8.354,8.441,8.027,35710.0,002129
22,2011-02-16,8.324,8.513,8.531,8.237,34934.0,002129
23,2011-02-17,8.486,8.775,8.835,8.384,42457.0,002129
24,2011-02-18,8.769,9.211,9.211,8.745,67733.0,002129
25,2011-02-21,9.135,9.917,10.067,9.075,97798.0,002129
26,2011-02-22,10.052,10.133,10.205,9.767,105750.0,002129
27,2011-02-23,9.917,9.992,10.187,9.655,39463.0,002129
28,2011-02-24,9.992,9.58,10.127,9.445,44031.0,002129
29,2011-02-25,9.613,9.616,9.791,9.469,16888.0,002129
30,2011-02-28,9.616,9.583,9.67,9.343,32977.0,002129
31,2011-03-01,9.589,9.646,10.058,9.439,30559.0,002129
32,2011-03-02,9.727,9.73,9.73,9.271,22400.0,002129
33,2011-03-03,9.73,9.478,10.052,9.379,27701.0,002129
34,2011-03-04,9.376,9.364,9.556,9.135,17835.0,002129
35,2011-03-07,9.376,9.346,9.496,9.184,24784.0,002129
36,2011-03-08,9.346,9.767,9.788,9.271,29886.0,002129
37,2011-03-09,9.736,9.887,10.007,9.724,32029.0,002129
38,2011-03-10,9.887,9.971,10.124,9.643,24831.0,002129
39,2011-03-11,9.992,9.827,10.214,9.706,20736.0,002129
40,2011-03-14,9.818,10.046,10.115,9.559,24417.0,002129
41,2011-03-15,10.007,10.202,10.211,9.667,29418.0,002129
42,2011-03-16,10.202,10.782,10.788,10.202,64159.0,002129
43,2011-03-17,10.734,10.319,10.926,10.217,37630.0,002129
44,2011-03-18,10.536,10.338,10.536,9.917,26596.0,002129
45,2011-03-21,10.338,10.124,10.458,10.082,20708.0,002129
46,2011-03-22,10.124,10.277,10.307,9.932,17423.0,002129
47,2011-03-23,10.268,10.232,10.328,10.061,18404.0,002129
48,2011-03-24,10.338,10.121,10.338,9.944,21953.0,002129
49,2011-03-25,9.983,9.911,10.106,9.616,32192.0,002129
50,2011-03-28,9.905,9.977,9.977,9.667,30247.0,002129
51,2011-03-29,9.911,9.869,10.037,9.706,15718.0,002129
52,2011-03-30,9.854,9.706,9.869,9.496,18237.0,002129
