,date,open,close,high,low,volume,code
0,2011-01-04,5.386,5.326,5.387,5.271,13553.0,002358
1,2011-01-05,5.315,5.331,5.331,5.172,8724.0,002358
2,2011-01-06,5.372,5.604,5.786,5.372,26790.0,002358
3,2011-01-07,5.511,5.478,5.546,5.433,7961.0,002358
4,2011-01-10,5.478,5.233,5.506,5.151,7819.0,002358
5,2011-01-11,5.211,5.127,5.211,4.977,5384.0,002358
6,2011-01-12,5.142,5.198,5.247,5.116,2278.0,002358
7,2011-01-13,5.259,5.066,5.264,5.029,4934.0,002358
8,2011-01-14,5.053,4.936,5.053,4.912,3214.0,002358
9,2011-01-17,4.916,4.672,4.916,4.642,5311.0,002358
10,2011-01-18,4.587,4.642,4.731,4.553,3286.0,002358
11,2011-01-19,4.642,4.765,4.789,4.642,3915.0,002358
12,2011-01-20,4.765,4.517,4.765,4.514,8174.0,002358
13,2011-01-21,4.49,4.492,4.576,4.448,7146.0,002358
14,2011-01-24,4.527,4.426,4.588,4.416,4602.0,002358
15,2011-01-25,4.42,4.452,4.454,4.389,2493.0,002358
16,2011-01-26,4.466,4.499,4.534,4.432,5011.0,002358
17,2011-01-27,4.495,4.538,4.594,4.435,6414.0,002358
18,2011-01-28,4.551,4.568,4.599,4.509,3870.0,002358
19,2011-01-31,4.567,4.671,4.682,4.526,7370.0,002358
20,2011-02-01,4.671,4.581,4.671,4.54,5954.0,002358
21,2011-02-09,4.552,4.492,4.598,4.492,4658.0,002358
22,2011-02-10,4.528,4.622,4.622,4.498,6974.0,002358
23,2011-02-11,4.625,4.74,4.768,4.625,11447.0,002358
24,2011-02-14,4.765,4.793,4.828,4.744,10217.0,002358
25,2011-02-15,4.828,4.794,4.829,4.769,9356.0,002358
26,2011-02-16,4.78,4.843,4.843,4.756,5558.0,002358
27,2011-02-17,4.83,4.954,4.983,4.813,8014.0,002358
28,2011-02-18,4.891,4.839,4.946,4.803,4855.0,002358
29,2011-02-21,4.793,4.961,4.981,4.793,4689.0,002358
30,2011-02-22,4.962,4.795,5.031,4.793,6593.0,002358
31,2011-02-23,4.777,4.909,4.912,4.739,5851.0,002358
32,2011-02-24,4.886,4.934,4.971,4.821,4772.0,002358
33,2011-02-25,5.031,4.937,5.077,4.934,6918.0,002358
34,2011-02-28,4.995,4.955,5.009,4.912,2741.0,002358
35,2011-03-01,4.961,4.93,4.967,4.864,8232.0,002358
36,2011-03-02,4.931,4.815,4.931,4.782,6702.0,002358
37,2011-03-03,4.829,4.775,4.88,4.768,5890.0,002358
38,2011-03-04,4.775,4.839,4.847,4.756,2677.0,002358
39,2011-03-07,4.852,4.824,4.878,4.799,4057.0,002358
