date,open,high,close,low,volume,amount
2015-11-12,2263.722,2279.852,2259.486,2228.174,40354512896,748758237184
2015-11-11,2211.51,2254.671,2253.212,2202.626,38212485120,673476575232
2015-11-10,2181.281,2222.887,2209.605,2175.066,40091332608,695089233920
2015-11-09,2142.74,2203.66,2191.603,2125.579,42223243264,732033449984
2015-11-06,2094.371,2154.961,2152.43,2094.371,37737058304,630848356352
2015-11-05,2094.14,2123.868,2093.467,2075.587,42913718272,694859661312
2015-11-04,1996.496,2089.29,2089.289,1996.496,33943820288,567976787968
2015-11-03,1993.313,2008.357,1987.47,1968.647,22405132288,381608001536
2015-11-02,1987.949,2047.538,1987.973,1982.139,27469090816,458115219456
2015-10-30,2011.066,2042.682,2014.86,1979.808,29633595392,495291203584
2015-10-29,2011.815,2035.235,2014.396,1983.55,28180961280,455150272512
2015-10-28,2030.233,2057.183,1998.38,1989.85,34152933376,554785439744
2015-10-27,2012.759,2054.939,2043.777,1948.233,36633202688,584103690240
2015-10-26,2042.304,2048.839,2030.479,2003.945,39154749440,652830113792
2015-10-23,1975.093,2024.41,2016.737,1968.432,37897883648,615621001216
2015-10-22,1885.635,1961.6,1959.19,1885.121,32683130880,517713494016
2015-10-21,2008.357,2018.983,1889.133,1882.261,42174595072,653577158656
2015-10-20,1967.579,2008.48,2008.48,1961.24,32894941184,521468968960
2015-10-19,1974.682,1986.227,1969.639,1943.801,35436314624,543478382592
2015-10-16,1954.141,1968.381,1966.962,1928.664,35729727488,534961717248
2015-10-15,1875.44,1941.284,1941.284,1875.44,30849026048,463294889984
2015-10-14,1899.418,1916.423,1884.155,1879.744,29610278912,438863167488
2015-10-13,1873.2,1911.87,1907.121,1867.28,29515622400,431555280896
2015-10-12,1822.219,1903.46,1887.282,1821.717,34134267904,489704390656
2015-10-09,1783.945,1819.174,1811.628,1780.046,24188557312,340152745984
2015-10-08,1771.783,1797.853,1785.392,1759.876,23068794880,328789327872
2015-09-30,1719.191,1727.653,1716.78,1698.673,14980384768,214629367808
2015-09-29,1710.142,1732.529,1711.715,1697.531,17448089600,251208876032
2015-09-28,1698.218,1738.917,1737.919,1678.221,16402103296,238011662336
2015-09-25,1748.268,1759.546,1697.115,1685.372,22674012160,312784125952
2015-09-24,1744.056,1764.636,1757.536,1736.303,22149160960,319239913472
2015-09-23,1721.238,1756.451,1736.444,1717.611,23184402432,321531117568
2015-09-22,1744.032,1770.243,1750.907,1728.519,26389788672,367474769920
2015-09-21,1657.936,1739.051,1738.642,1652.068,22716786688,313439059968
2015-09-18,1668.333,1689.031,1679.095,1648.708,18768099328,254176493568
2015-09-17,1680.004,1729.221,1658.415,1658.415,27371560960,360653914112
2015-09-16,1585.107,1689.724,1683.359,1581.797,23480100864,284792127488
2015-09-15,1616.463,1649.586,1580.256,1574.741,19821443072,233709944832
2015-09-14,1789.429,1794.407,1662.888,1656.492,24088270848,307476922368
2015-09-11,1766.778,1793.938,1781.351,1756.438,19046508544,263289880576
2015-09-10,1770.031,1802.225,1770.375,1762.569,22531418112,311068327936
2015-09-09,1750.355,1809.019,1798.841,1745.654,31192592384,431875751936
2015-09-08,1662.571,1744.678,1741.537,1646.542,20042743808,260251090944
2015-09-07,1689.145,1736.239,1677.332,1665.194,22854055936,299945132032
2015-09-02,1628.182,1739.565,1673.951,1625.733,25917372416,325500239872
2015-09-01,1763.101,1763.101,1707.777,1687.358,24629145600,305204232192
2015-08-31,1832.978,1832.978,1790.31,1780.778,26670256128,365361725440
2015-08-28,1776.44,1848.96,1846.826,1761.27,31598858240,424998043648
2015-08-27,1723.543,1752.212,1752.212,1661.759,27196186624,361016360960
2015-08-26,1746.077,1806.145,1695.758,1672.158,32672716800,432234528768
2015-08-25,1751.281,1801.785,1749.072,1744.868,21874675712,287967313920
2015-08-24,1951.282,1959.06,1882.462,1881.35,19382935552,272871702528
2015-08-21,2114.89,2139.395,2039.396,2035.723,26016079872,418791489536
2015-08-20,2201.119,2234.216,2155.492,2153.754,28375572480,480880820224
2015-08-19,2107.646,2233.885,2222.049,2060.342,33174853632,547112189952
2015-08-18,2331.136,2340.094,2174.419,2166.209,38903492608,667274313728
2015-08-17,2303.863,2329.386,2327.485,2279.425,32680921088,560387850240
2015-08-14,2316.479,2335.966,2310.399,2296.914,32679518208,574008852480
2015-08-13,2239.085,2298.793,2298.793,2222.243,28706246656,497721901056
2015-08-12,2264.241,2296.917,2249.18,2249.177,28511379456,506701479936
2015-08-11,2278.174,2315.131,2284.272,2266.738,35182989312,623124480000
2015-08-10,2198.888,2286.898,2274.842,2192.127,32308072448,574797447168
2015-08-07,2132.343,2177.386,2177.154,2130.491,25188804608,448819265536
2015-08-06,2084.891,2139.987,2113.648,2077.295,20222916608,349617586176
2015-08-05,2148.778,2179.597,2128.416,2112.062,27115079680,476252504064
2015-08-04,2053.056,2150.952,2150.952,2042.126,26160070656,442429177856
2015-08-03,2079.128,2097.374,2053.116,2020.552,24373706752,402308988928
2015-07-31,2096.023,2154.945,2110.622,2082.452,23519152128,417611382784
2015-07-30,2188.002,2229.981,2128.155,2125.338,29945853952,540745826304
2015-07-29,2139.394,2198.821,2198.813,2062.816,29648875520,523082530816
2015-07-28,2059.244,2186.349,2111.698,2024.306,37431103488,618841702400
2015-07-27,2277.624,2340.933,2160.092,2159.285,36443901952,667694661632
2015-07-24,2361.164,2395.966,2322.706,2306.584,40085594112,744183103488
2015-07-23,2292.61,2358.512,2352.649,2280.723,36704350208,654514192384
2015-07-22,2266.607,2296.397,2287.98,2232.476,33490892800,605120430080
2015-07-21,2208.545,2282.486,2265.099,2187.415,31241572352,560591929344
2015-07-20,2208.08,2262.478,2230.292,2184.199,35816517632,631752491008
2015-07-17,2100.162,2204.086,2190.418,2097.225,30700763136,507932540928
2015-07-16,2020.72,2128.901,2086.517,1971.512,32429416448,508193538048
2015-07-15,2158.559,2158.559,2058.843,2053.753,34529542144,545533657088
2015-07-14,2155.691,2200.486,2149.516,2133.709,28563515392,491957813248
2015-07-13,2087.017,2126.44,2120.246,2071.712,23384911872,391782596608
2015-07-10,1991.058,2037.54,2035.26,1986.307,15891522560,247329128448
2015-07-09,1864.689,1955.655,1955.352,1864.689,20745453568,277580709888
2015-07-08,1854.216,1888.187,1884.454,1851.606,30732859392,414188240896
2015-07-07,1970.377,1982.044,1932.832,1918.822,22732402688,301441449984
2015-07-06,2235.981,2235.981,2041.852,1982.327,39633797120,609083654144
2015-07-03,2135.551,2243.573,2098.478,2060.559,31553617920,505096503296
2015-07-02,2333.661,2347.398,2215.814,2191.585,32073508864,552266629120
2015-07-01,2439.092,2523.084,2346.132,2334.438,34874208256,691162644480
2015-06-30,2288.058,2466.439,2464.226,2201.9,39954010112,721379000320
2015-06-29,2547.368,2549.294,2351.403,2308.968,35894693888,631193337856
2015-06-26,2629.506,2632.334,2502.955,2493.79,29466585088,555137957888
2015-06-25,2831.756,2832.426,2716.709,2684.235,33171568640,684557139968
2015-06-24,2799.641,2831.088,2822.734,2746.91,33217343488,675215441920
2015-06-23,2737.091,2774.64,2774.636,2597.658,29292773376,604701196288
2015-06-19,2846.791,2873.673,2742.184,2736.476,28964642816,601166839808
2015-06-18,3015.998,3029.948,2913.6,2908.514,28905971712,675366764544
2015-06-17,2960.466,3030.223,3021.4,2873.095,31241916416,706310897664
2015-06-16,3034.596,3034.596,2962.655,2937.236,35302039552,805377409024
2015-06-15,3151.145,3155.097,3073.07,3067.971,40617836544,930031403008
2015-06-12,3115.85,3156.961,3140.662,3110.033,38507196416,904844607488
2015-06-11,3058.898,3100.935,3100.935,3049.397,35108790272,821410004992
2015-06-10,2979.89,3083.09,3055.58,2957.114,35876134912,810844422144
2015-06-09,2989.271,3025.349,2994.853,2957.071,34716844032,782703525888
2015-06-08,3048.555,3048.555,2999.34,2959.492,42082390016,953235865600
2015-06-05,3065.451,3091.422,3051.955,2991.273,44420239360,1021528571904
2015-06-04,3043.797,3050.627,3023.697,2853.892,40160006144,933840224256
2015-06-03,3051.329,3065.047,3041.412,2962.316,40720175104,965762875392
2015-06-02,2949.823,3029.979,3029.974,2936.658,39649845248,930302394368
2015-06-01,2818.36,2926.962,2926.962,2818.36,36479877120,829892657152
2015-05-29,2751.383,2841.261,2793.254,2641.799,41243725824,900657446912
2015-05-28,2923.869,2967.526,2756.926,2756.836,52204961792,1113595969536
2015-05-27,2904.975,2930.312,2918.024,2842.403,44479520768,991067308032
2015-05-26,2802.041,2884.764,2884.661,2800.82,44692148224,973387595776
2015-05-25,2710.732,2788.965,2785.071,2692.469,42140536832,912116350976
2015-05-22,2756.336,2772.488,2740.917,2685.875,43612905472,953022021632
2015-05-21,2636.249,2713.419,2713.419,2636.249,35576647680,793016598528
2015-05-20,2583.562,2661.88,2619.324,2583.562,37961330688,816056303616
2015-05-19,2518.782,2570.533,2567.287,2500.47,31803985920,699386757120
2015-05-18,2443.651,2507.035,2501.461,2440.872,29549312000,636452470784
2015-05-15,2446.793,2464.374,2442.756,2406.508,31117135872,640341245952
2015-05-14,2453.468,2471.352,2454.198,2434.95,33796022272,696829214720
2015-05-13,2414.728,2469.384,2445.873,2390.153,34702221312,731822686208
2015-05-12,2391.308,2426.439,2425.902,2376.992,33400096768,720769318912
2015-05-11,2301.284,2373.94,2373.916,2290.399,31739418624,668704440320
2015-05-08,2206.231,2272.169,2272.169,2206.231,25423546368,512939720704
2015-05-07,2198.126,2210.768,2181.299,2175.867,22651328512,427043979264
2015-05-06,2226.896,2271.471,2206.709,2194.05,26659721216,516906450944
2015-05-05,2280.976,2282.692,2217.886,2205.439,30063779840,536178163712
2015-05-04,2274.988,2287.725,2281.655,2250.351,26406178816,499171098624
2015-04-30,2266.281,2294.018,2267.773,2266.281,27631869952,546808266752
2015-04-29,2202.598,2258.293,2254.975,2195.221,27250601984,526702477312
2015-04-28,2274.075,2275.344,2208.561,2187.897,33395286016,613771313152
2015-04-27,2275.644,2292.74,2271.275,2251.991,34525265920,636505423872
2015-04-24,2236.1,2263.694,2256.362,2217.241,35316596736,640007012352
2015-04-23,2247.334,2269.956,2256.975,2230.571,37866377216,687742976000
2015-04-22,2194.965,2235.565,2234.461,2194.965,36390428672,651713118208
