,date,open,close,high,low,volume,code
0,2011-01-04,18.702,19.381,19.77,18.572,73623.0,600485
1,2011-01-05,19.301,19.581,20.0,19.221,41300.0,600485
2,2011-01-06,19.431,19.631,19.84,19.291,21043.0,600485
3,2011-01-07,19.551,19.431,19.72,19.121,23289.0,600485
4,2011-01-10,19.151,19.031,20.2,18.872,57447.0,600485
5,2011-01-11,19.071,19.071,19.221,18.832,24098.0,600485
6,2011-01-12,19.351,19.77,20.11,19.171,45490.0,600485
7,2011-01-13,20.05,19.611,20.18,19.431,21003.0,600485
8,2011-01-14,19.471,18.402,19.471,18.153,42768.0,600485
9,2011-01-17,18.073,17.564,18.722,17.454,27712.0,600485
10,2011-01-18,17.494,17.873,18.023,17.484,24293.0,600485
11,2011-01-19,17.773,18.283,18.382,17.773,13119.0,600485
12,2011-01-20,18.283,17.693,18.752,17.674,34623.0,600485
13,2011-01-21,17.524,17.903,18.452,17.504,22487.0,600485
14,2011-01-24,18.173,16.805,18.173,16.555,38509.0,600485
15,2011-01-25,16.685,17.104,17.174,15.976,13682.0,600485
16,2011-01-26,16.975,17.444,17.873,16.975,15586.0,600485
17,2011-01-27,17.454,17.484,17.743,17.044,16660.0,600485
18,2011-01-28,17.644,17.204,17.703,17.154,20842.0,600485
19,2011-01-31,17.164,17.604,17.614,17.154,19148.0,600485
20,2011-02-01,17.604,17.903,18.163,17.524,19840.0,600485
21,2011-02-09,17.823,17.893,18.422,17.574,22798.0,600485
22,2011-02-10,17.773,18.952,19.071,17.773,36806.0,600485
23,2011-02-11,18.822,19.531,19.72,18.772,40225.0,600485
24,2011-02-14,19.531,19.501,19.82,19.271,39530.0,600485
25,2011-02-15,19.451,19.441,20.01,19.371,30153.0,600485
26,2011-02-16,19.471,19.7,19.96,19.321,36139.0,600485
27,2011-02-17,19.68,19.651,20.419,19.471,30693.0,600485
28,2011-02-18,18.852,18.492,19.331,18.263,95581.0,600485
29,2011-02-21,17.943,18.662,18.772,17.574,63162.0,600485
30,2011-02-22,18.532,20.01,20.369,18.432,100572.0,600485
31,2011-02-23,19.77,20.649,20.909,19.571,105523.0,600485
