,date,open,close,high,low,volume,code
0,2011-01-04,10.206,10.255,10.284,10.048,91279.0,600831
1,2011-01-05,10.245,10.156,10.304,10.087,92647.0,600831
2,2011-01-06,10.137,9.979,10.196,9.91,87838.0,600831
3,2011-01-07,9.91,10.107,10.156,9.91,84607.0,600831
4,2011-01-10,10.107,9.959,10.186,9.93,92837.0,600831
5,2011-01-11,10.068,10.058,10.235,9.989,81604.0,600831
6,2011-01-12,10.097,9.831,10.156,9.713,119789.0,600831
7,2011-01-13,9.841,9.634,9.9,9.614,85740.0,600831
8,2011-01-14,9.634,9.654,9.811,9.467,86974.0,600831
9,2011-01-17,9.555,9.014,9.555,9.004,98680.0,600831
10,2011-01-18,8.974,8.994,9.063,8.945,35244.0,600831
11,2011-01-19,9.023,9.161,9.191,8.945,58066.0,600831
12,2011-01-20,9.122,8.649,9.122,8.649,89014.0,600831
13,2011-01-21,8.639,8.688,8.777,8.58,58250.0,600831
14,2011-01-24,8.669,8.275,8.738,8.226,99115.0,600831
15,2011-01-25,8.255,8.068,8.265,7.891,123047.0,600831
16,2011-01-26,8.068,8.196,8.285,8.038,71230.0,600831
17,2011-01-27,8.117,8.294,8.363,8.058,88772.0,600831
18,2011-01-28,8.294,8.393,8.442,8.255,73353.0,600831
19,2011-01-31,8.324,8.472,8.491,8.294,71720.0,600831
20,2011-02-01,8.472,8.501,8.57,8.403,61819.0,600831
21,2011-02-09,8.423,8.61,8.629,8.363,80292.0,600831
22,2011-02-10,8.57,8.836,8.866,8.531,95652.0,600831
23,2011-02-11,8.846,8.777,8.856,8.669,95483.0,600831
24,2011-02-14,8.777,8.945,8.994,8.757,95992.0,600831
25,2011-02-15,8.954,8.994,9.191,8.895,135548.0,600831
26,2011-02-16,9.023,9.102,9.142,8.935,97336.0,600831
27,2011-02-17,9.142,9.033,9.142,8.954,95438.0,600831
28,2011-02-18,8.964,8.925,9.122,8.866,89169.0,600831
29,2011-02-21,8.846,9.043,9.053,8.807,97680.0,600831
30,2011-02-22,9.063,9.132,9.22,8.895,202437.0,600831
31,2011-02-23,9.073,9.437,9.447,8.984,197009.0,600831
32,2011-02-24,9.289,9.378,9.605,9.112,169742.0,600831
33,2011-02-25,9.28,9.28,9.427,9.201,92591.0,600831
34,2011-02-28,9.289,9.427,9.457,9.161,97367.0,600831
35,2011-03-01,9.526,9.408,9.614,9.309,136733.0,600831
36,2011-03-02,9.309,9.23,9.339,9.063,128506.0,600831
37,2011-03-03,9.191,9.289,9.378,9.112,119273.0,600831
38,2011-03-04,9.25,9.388,9.398,9.142,114082.0,600831
39,2011-03-07,9.378,9.477,9.516,9.358,131283.0,600831
