,date,open,close,high,low,volume,code
0,2011-01-04,12.443,12.288,12.465,12.149,11693.0,002051
1,2011-01-05,12.288,12.74,12.777,12.149,25694.0,002051
2,2011-01-06,12.632,12.733,12.755,11.992,25465.0,002051
3,2011-01-07,12.465,12.812,13.008,12.44,23398.0,002051
4,2011-01-10,12.686,12.563,13.143,12.465,18112.0,002051
5,2011-01-11,12.566,12.623,12.935,12.118,12187.0,002051
6,2011-01-12,12.616,12.97,13.027,12.37,13468.0,002051
7,2011-01-13,12.938,12.815,13.084,12.752,9042.0,002051
8,2011-01-14,12.822,12.231,12.935,12.213,11427.0,002051
9,2011-01-17,12.206,11.534,12.206,11.007,25754.0,002051
10,2011-01-18,11.102,11.364,11.468,11.077,7710.0,002051
11,2011-01-19,11.392,11.455,11.512,11.244,12184.0,002051
12,2011-01-20,11.512,10.982,11.512,10.733,13075.0,002051
13,2011-01-21,10.919,10.622,10.919,10.477,13775.0,002051
14,2011-01-24,10.508,10.076,10.729,9.814,13524.0,002051
15,2011-01-25,10.051,9.738,10.051,9.587,12607.0,002051
16,2011-01-26,9.732,9.906,9.94,9.688,7940.0,002051
17,2011-01-27,9.903,10.897,10.897,9.555,19667.0,002051
18,2011-01-28,11.013,11.411,11.622,10.922,22950.0,002051
19,2011-01-31,11.364,11.525,11.723,11.212,12108.0,002051
20,2011-02-01,11.518,11.581,11.613,11.171,8980.0,002051
21,2011-02-09,11.316,11.708,11.85,11.313,9679.0,002051
22,2011-02-10,11.521,11.881,11.884,11.521,8717.0,002051
23,2011-02-11,11.988,11.676,11.988,11.676,8269.0,002051
24,2011-02-14,11.733,12.465,12.557,11.55,18403.0,002051
25,2011-02-15,12.402,12.588,12.752,12.219,22972.0,002051
26,2011-02-16,12.544,12.847,12.878,12.37,16896.0,002051
27,2011-02-17,12.859,12.557,12.859,12.465,8462.0,002051
28,2011-02-18,12.531,12.159,12.639,12.102,14199.0,002051
29,2011-02-21,12.137,12.402,12.449,11.954,8312.0,002051
30,2011-02-22,12.399,11.689,12.443,11.676,15250.0,002051
31,2011-02-23,11.645,11.831,11.865,11.585,11120.0,002051
32,2011-02-24,11.796,11.72,11.859,11.66,6335.0,002051
33,2011-02-25,11.72,11.443,11.818,11.162,20620.0,002051
34,2011-02-28,11.499,11.894,12.203,11.361,13878.0,002051
35,2011-03-01,11.894,11.834,12.048,11.739,12137.0,002051
36,2011-03-02,11.739,11.566,11.739,11.408,10060.0,002051
37,2011-03-03,11.578,11.364,11.799,11.364,8536.0,002051
38,2011-03-04,11.361,11.585,11.61,11.361,6163.0,002051
39,2011-03-07,11.676,11.509,11.704,11.395,17508.0,002051
40,2011-03-08,11.503,11.285,11.518,11.234,16150.0,002051
41,2011-03-09,11.294,11.49,11.512,11.294,13290.0,002051
42,2011-03-10,11.521,11.499,11.534,11.386,10834.0,002051
43,2011-03-11,11.461,11.424,11.496,11.285,8272.0,002051
44,2011-03-14,11.361,11.25,11.417,11.092,10437.0,002051
45,2011-03-15,11.231,10.717,11.231,10.502,25076.0,002051
46,2011-03-16,10.729,10.824,11.073,10.698,23322.0,002051
47,2011-03-17,10.808,10.455,10.808,10.442,14686.0,002051
48,2011-03-18,10.461,10.603,10.66,10.288,13547.0,002051
49,2011-03-21,10.556,10.449,10.597,10.385,9749.0,002051
50,2011-03-22,10.449,10.572,10.654,10.449,9724.0,002051
51,2011-03-23,10.628,10.919,10.982,10.578,14495.0,002051
52,2011-03-24,10.925,10.982,11.039,10.808,15346.0,002051
53,2011-03-25,10.998,11.048,11.143,10.887,11454.0,002051
54,2011-03-28,11.061,10.852,11.077,10.815,8462.0,002051
55,2011-03-29,10.852,10.572,10.919,10.572,6581.0,002051
56,2011-03-30,10.54,10.411,10.54,10.407,6106.0,002051
57,2011-03-31,10.379,10.395,10.6,10.366,4065.0,002051
58,2011-04-01,10.565,10.332,10.565,10.291,4578.0,002051
59,2011-04-06,10.344,10.035,10.382,9.846,10573.0,002051
60,2011-04-07,10.067,10.619,10.84,10.067,22998.0,002051
61,2011-04-08,10.635,10.919,10.944,10.622,14841.0,002051
62,2011-04-11,10.919,10.919,11.234,10.919,12985.0,002051
63,2011-04-12,10.925,10.78,11.124,10.692,7952.0,002051
64,2011-04-13,10.729,10.979,11.067,10.635,6030.0,002051
65,2011-04-14,10.991,11.159,11.234,10.887,16461.0,002051
66,2011-04-15,11.177,11.077,11.253,10.988,11880.0,002051
67,2011-04-18,11.171,11.108,11.455,10.982,9760.0,002051
68,2011-04-19,11.124,10.938,11.136,10.837,13727.0,002051
69,2011-04-20,11.127,11.471,11.477,11.127,21649.0,002051
70,2011-04-21,11.455,12.02,12.055,11.319,29053.0,002051
